Sample Count,Green1 Count,Green2 Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),HR Confidence (%),Activity
475,166459,137696,-0.913,0.347,-0.221,73,99,REST
476,166504,137714,-0.912,0.347,-0.221,73,99,REST
477,166551,137732,-0.912,0.348,-0.22,73,99,REST
478,166637,137796,-0.912,0.347,-0.221,73,99,REST
479,166707,137871,-0.912,0.347,-0.221,73,99,REST
480,166778,137941,-0.912,0.347,-0.221,73,99,REST
481,166849,137984,-0.911,0.347,-0.221,73,99,REST
482,166926,138042,-0.911,0.347,-0.221,73,99,REST
483,167054,138054,-0.912,0.348,-0.221,73,99,REST
484,167155,138076,-0.912,0.348,-0.222,73,99,REST
485,167246,138107,-0.913,0.347,-0.221,73,99,REST
486,167275,138138,-0.913,0.346,-0.22,73,99,REST
487,167215,138128,-0.914,0.346,-0.22,73,99,REST
488,167161,138081,-0.913,0.347,-0.22,73,99,REST
489,167074,138015,-0.911,0.348,-0.22,73,99,REST
490,167020,137988,-0.911,0.348,-0.221,73,99,REST
491,167012,137958,-0.911,0.348,-0.222,73,99,REST
492,166972,137939,-0.911,0.349,-0.221,73,99,REST
493,166975,137928,-0.913,0.347,-0.22,73,99,REST
494,166933,137965,-0.913,0.347,-0.221,73,99,REST
495,166890,137964,-0.913,0.349,-0.22,73,99,REST
496,166885,137968,-0.913,0.348,-0.22,74,99,REST
497,166869,137994,-0.913,0.348,-0.22,74,99,REST
498,166874,138016,-0.912,0.348,-0.22,74,99,REST
499,166830,138039,-0.912,0.348,-0.22,74,99,REST
500,166807,138044,-0.912,0.348,-0.221,74,99,REST
501,166820,138034,-0.912,0.348,-0.221,74,99,REST
502,166807,138009,-0.912,0.348,-0.22,74,99,REST
503,166833,138016,-0.913,0.349,-0.22,74,99,REST
504,166790,138017,-0.913,0.348,-0.219,74,99,REST
505,166689,137978,-0.913,0.348,-0.219,74,99,REST
506,166535,137893,-0.914,0.348,-0.22,74,99,REST
507,166377,137804,-0.913,0.348,-0.22,74,99,REST
508,166228,137707,-0.911,0.348,-0.219,74,99,REST
509,166098,137633,-0.911,0.348,-0.22,74,99,REST
510,166020,137555,-0.911,0.349,-0.22,74,99,REST
511,165951,137473,-0.912,0.35,-0.219,74,99,REST
512,165877,137436,-0.913,0.349,-0.219,74,99,REST
513,165810,137429,-0.913,0.347,-0.219,74,99,REST
514,165746,137396,-0.913,0.348,-0.218,74,99,REST
515,165716,137372,-0.913,0.348,-0.218,74,99,REST
516,165698,137361,-0.913,0.348,-0.219,75,99,REST
517,165677,137388,-0.912,0.349,-0.219,75,99,REST
518,165690,137407,-0.912,0.349,-0.219,75,99,REST
519,165677,137410,-0.912,0.349,-0.219,75,99,REST
520,165699,137398,-0.911,0.349,-0.219,75,99,REST
521,165729,137398,-0.911,0.349,-0.218,75,99,REST
522,165771,137409,-0.912,0.349,-0.218,75,99,REST
523,165803,137434,-0.913,0.349,-0.218,75,99,REST
524,165757,137431,-0.912,0.348,-0.218,75,99,REST
525,165653,137390,-0.913,0.347,-0.219,75,99,REST
526,165515,137330,-0.914,0.348,-0.22,75,99,REST
527,165341,137253,-0.912,0.348,-0.22,75,99,REST
528,165230,137219,-0.911,0.348,-0.22,75,99,REST
529,165119,137170,-0.911,0.349,-0.221,75,99,REST
530,165025,137131,-0.911,0.35,-0.221,75,99,REST
531,164969,137128,-0.911,0.35,-0.221,75,99,REST
532,164885,137131,-0.912,0.348,-0.221,75,99,REST
533,164787,137201,-0.912,0.348,-0.221,75,99,REST
534,164696,137246,-0.911,0.349,-0.222,75,99,REST
535,164637,137261,-0.911,0.348,-0.224,75,99,REST
536,164602,137299,-0.911,0.349,-0.224,76,99,REST
537,164582,137325,-0.911,0.349,-0.224,76,99,REST
538,164562,137354,-0.911,0.348,-0.224,76,99,REST
539,164546,137383,-0.911,0.348,-0.224,76,99,REST
540,164565,137400,-0.911,0.348,-0.225,76,99,REST
541,164602,137399,-0.911,0.347,-0.226,76,99,REST
542,164646,137436,-0.912,0.347,-0.225,76,99,REST
543,164642,137493,-0.912,0.347,-0.225,76,99,REST
544,164566,137522,-0.912,0.349,-0.226,76,99,REST
545,164438,137419,-0.911,0.349,-0.227,76,99,REST
546,164390,137350,-0.91,0.349,-0.227,76,99,REST
547,164338,137299,-0.91,0.349,-0.228,76,99,REST
548,164359,137256,-0.91,0.35,-0.228,76,99,REST
549,164381,137211,-0.91,0.35,-0.227,76,99,REST
550,164435,137219,-0.911,0.349,-0.227,76,99,REST
551,164474,137266,-0.91,0.349,-0.226,76,99,REST
552,164506,137281,-0.91,0.35,-0.225,76,99,REST
553,164556,137307,-0.91,0.349,-0.226,76,99,REST
554,164630,137343,-0.91,0.349,-0.226,76,99,REST
555,164706,137367,-0.91,0.351,-0.226,76,99,REST
556,164811,137418,-0.91,0.351,-0.225,76,99,REST
557,164893,137460,-0.91,0.35,-0.225,76,99,REST
558,164994,137474,-0.91,0.35,-0.225,76,99,REST
559,165106,137477,-0.91,0.351,-0.225,76,99,REST
560,165197,137459,-0.911,0.351,-0.225,77,99,REST
561,165304,137460,-0.912,0.35,-0.223,77,99,REST
562,165271,137410,-0.912,0.349,-0.222,77,99,REST
563,165197,137340,-0.912,0.349,-0.222,77,99,REST
564,165145,137243,-0.911,0.349,-0.222,77,99,REST
565,165048,137200,-0.911,0.348,-0.222,77,99,REST
566,165024,137194,-0.911,0.348,-0.222,77,99,REST
567,165009,137173,-0.911,0.349,-0.221,77,99,REST
568,165018,137123,-0.911,0.348,-0.22,77,99,REST
569,165035,137073,-0.911,0.348,-0.22,77,99,REST
570,165041,137022,-0.912,0.349,-0.22,77,99,REST
571,165099,136957,-0.912,0.349,-0.219,77,99,REST
572,165139,136992,-0.912,0.349,-0.219,77,99,REST
573,165186,137017,-0.912,0.35,-0.219,77,99,REST
574,165268,137040,-0.912,0.35,-0.219,77,99,REST
575,165328,137081,-0.911,0.349,-0.22,77,99,REST
576,165408,137094,-0.911,0.349,-0.22,77,99,REST
577,165491,137107,-0.911,0.349,-0.22,77,99,REST
578,165583,137131,-0.912,0.349,-0.22,77,99,REST
579,165663,137200,-0.913,0.349,-0.219,77,99,REST
580,165666,137278,-0.912,0.348,-0.218,77,99,REST
581,165640,137241,-0.913,0.348,-0.219,77,99,REST
582,165527,137149,-0.913,0.348,-0.219,77,99,REST
583,165439,137059,-0.912,0.349,-0.218,77,99,REST
584,165353,136962,-0.911,0.35,-0.219,77,99,REST
585,165310,136896,-0.911,0.351,-0.219,77,99,REST
586,165274,136839,-0.911,0.352,-0.218,77,99,REST
587,165218,136800,-0.911,0.351,-0.217,77,99,REST
588,165195,136796,-0.912,0.35,-0.218,77,99,REST
589,165147,136798,-0.912,0.35,-0.218,77,99,REST
590,165126,136780,-0.912,0.35,-0.218,78,99,REST
591,165111,136774,-0.912,0.35,-0.218,78,99,REST
592,165116,136794,-0.912,0.35,-0.218,78,99,REST
593,165133,136807,-0.912,0.35,-0.218,78,99,REST
594,165132,136789,-0.911,0.35,-0.218,78,99,REST
595,165176,136815,-0.912,0.35,-0.217,78,99,REST
596,165171,136798,-0.912,0.35,-0.217,78,99,REST
597,165215,136787,-0.912,0.35,-0.217,78,99,REST
598,165266,136789,-0.912,0.35,-0.217,78,99,REST
599,165297,136833,-0.912,0.35,-0.216,78,99,REST
600,165201,136778,-0.913,0.35,-0.217,78,99,REST
601,165044,136668,-0.914,0.351,-0.218,78,99,REST
602,164896,136553,-0.912,0.351,-0.218,78,99,REST
603,164767,136470,-0.911,0.35,-0.218,78,99,REST
604,164672,136412,-0.911,0.351,-0.218,78,99,REST
605,164585,136348,-0.912,0.351,-0.218,78,99,REST
606,164522,136315,-0.912,0.35,-0.217,78,99,REST
607,164419,136297,-0.913,0.35,-0.217,78,99,REST
608,164338,136302,-0.913,0.35,-0.217,78,99,REST
609,164253,136268,-0.912,0.35,-0.216,78,99,REST
610,164182,136244,-0.912,0.349,-0.216,78,99,REST
611,164134,136241,-0.912,0.35,-0.216,78,99,REST
612,164094,136244,-0.912,0.35,-0.216,78,99,REST
613,164054,136245,-0.911,0.35,-0.216,78,99,REST
614,164016,136241,-0.911,0.35,-0.216,78,99,REST
615,164007,136208,-0.911,0.35,-0.216,78,99,REST
616,163978,136172,-0.911,0.35,-0.215,78,99,REST
617,164001,136167,-0.912,0.35,-0.215,78,99,REST
618,163997,136158,-0.912,0.35,-0.215,78,99,REST
619,163940,136140,-0.912,0.35,-0.215,78,99,REST
620,163807,136043,-0.913,0.35,-0.215,78,99,REST
621,163629,135924,-0.914,0.35,-0.215,78,99,REST
622,163461,135780,-0.912,0.351,-0.215,78,99,REST
623,163324,135704,-0.912,0.35,-0.215,78,99,REST
624,163226,135618,-0.912,0.351,-0.216,78,99,REST
625,163184,135561,-0.912,0.352,-0.215,78,99,REST
626,163105,135518,-0.912,0.351,-0.214,78,99,REST
627,163064,135503,-0.913,0.35,-0.214,78,99,REST
628,162984,135496,-0.913,0.35,-0.215,78,99,REST
629,162950,135480,-0.912,0.35,-0.215,78,99,REST
630,162941,135502,-0.912,0.35,-0.215,78,99,REST
631,162929,135550,-0.911,0.35,-0.215,78,99,REST
632,162958,135596,-0.911,0.35,-0.215,78,99,REST
633,162958,135615,-0.912,0.35,-0.216,78,99,REST
634,162979,135642,-0.912,0.35,-0.216,78,99,REST
635,163006,135648,-0.912,0.351,-0.216,78,99,REST
636,163052,135651,-0.911,0.35,-0.216,78,99,REST
637,163110,135703,-0.912,0.35,-0.216,78,99,REST
638,163143,135736,-0.912,0.35,-0.217,78,99,REST
639,163157,135762,-0.912,0.35,-0.217,78,99,REST
640,163043,135720,-0.912,0.35,-0.218,78,99,REST
641,162955,135644,-0.912,0.351,-0.218,78,99,REST
642,162848,135579,-0.911,0.351,-0.218,78,99,REST
643,162784,135566,-0.91,0.35,-0.218,78,99,REST
644,162779,135567,-0.91,0.35,-0.219,78,99,REST
645,162764,135560,-0.91,0.352,-0.219,78,99,REST
646,162813,135596,-0.911,0.352,-0.218,78,99,REST
647,162815,135677,-0.912,0.351,-0.218,78,99,REST
648,162817,135719,-0.911,0.351,-0.218,79,99,REST
649,162832,135777,-0.911,0.351,-0.219,79,99,REST
650,162890,135840,-0.911,0.351,-0.22,79,99,REST
651,162931,135914,-0.911,0.351,-0.221,79,99,REST
652,162989,135997,-0.911,0.352,-0.22,79,99,REST
653,163070,136028,-0.91,0.351,-0.222,79,99,REST
654,163187,136054,-0.911,0.351,-0.221,79,99,REST
655,163284,136063,-0.911,0.352,-0.221,79,99,REST
656,163432,136080,-0.911,0.351,-0.22,79,99,REST
657,163568,136128,-0.911,0.349,-0.22,79,99,REST
658,163682,136131,-0.912,0.349,-0.219,79,99,REST
659,163683,136067,-0.912,0.35,-0.219,79,99,REST
660,163645,136018,-0.912,0.35,-0.219,79,99,REST
661,163651,135922,-0.911,0.349,-0.219,79,99,REST
662,163699,135906,-0.911,0.349,-0.219,79,99,REST
663,163789,135855,-0.911,0.349,-0.218,79,99,REST
664,163893,135838,-0.912,0.349,-0.217,79,99,REST
665,163967,135855,-0.912,0.348,-0.217,79,99,REST
666,164062,135890,-0.912,0.349,-0.218,79,99,REST
667,164154,135916,-0.912,0.349,-0.218,79,99,REST
668,164252,135943,-0.912,0.348,-0.217,79,99,REST
669,164360,135993,-0.912,0.348,-0.216,79,99,REST
670,164481,136061,-0.912,0.348,-0.216,79,99,REST
671,164602,136136,-0.912,0.348,-0.216,79,99,REST
672,164749,136209,-0.912,0.347,-0.216,79,99,REST
673,164860,136248,-0.912,0.347,-0.216,79,99,REST
674,164970,136278,-0.913,0.348,-0.216,79,99,REST
675,165117,136324,-0.913,0.349,-0.215,79,99,REST
676,165210,136398,-0.913,0.349,-0.214,79,99,REST
677,165238,136413,-0.915,0.348,-0.215,79,99,REST
678,165147,136373,-0.915,0.347,-0.215,79,99,REST
679,165064,136308,-0.913,0.348,-0.215,79,99,REST
680,165001,136264,-0.912,0.348,-0.215,79,99,REST
681,164969,136233,-0.912,0.349,-0.215,79,99,REST
682,164952,136201,-0.912,0.349,-0.215,79,99,REST
683,164920,136188,-0.913,0.348,-0.214,79,99,REST
684,164927,136198,-0.913,0.347,-0.215,79,99,REST
685,164888,136237,-0.913,0.348,-0.214,79,99,REST
686,164893,136267,-0.913,0.35,-0.214,79,99,REST
687,164882,136285,-0.913,0.35,-0.214,79,99,REST
688,164910,136336,-0.913,0.349,-0.215,79,99,REST
689,164937,136361,-0.913,0.349,-0.215,79,99,REST
690,164974,136397,-0.912,0.349,-0.214,79,99,REST
691,165000,136424,-0.912,0.349,-0.214,79,99,REST
692,165023,136431,-0.912,0.349,-0.215,79,99,REST
693,165083,136496,-0.913,0.35,-0.215,79,99,REST
694,165119,136463,-0.913,0.35,-0.214,79,99,REST
695,165135,136487,-0.913,0.349,-0.214,79,99,REST
696,165041,136436,-0.914,0.348,-0.214,79,99,REST
697,164869,136364,-0.914,0.348,-0.214,79,99,REST
698,164726,136250,-0.913,0.348,-0.214,79,99,REST
699,164584,136169,-0.912,0.349,-0.215,79,99,REST
700,164497,136050,-0.912,0.35,-0.215,79,99,REST
701,164419,136036,-0.912,0.351,-0.214,79,99,REST
702,164359,136004,-0.912,0.35,-0.213,79,99,REST
703,164289,135994,-0.913,0.349,-0.213,79,99,REST
704,164218,135999,-0.913,0.35,-0.213,79,99,REST
705,164146,135977,-0.912,0.352,-0.213,79,99,REST
706,164082,135983,-0.912,0.351,-0.213,79,99,REST
707,164053,136004,-0.912,0.35,-0.213,79,99,REST
708,164030,136024,-0.912,0.351,-0.214,79,99,REST
709,164028,136032,-0.912,0.351,-0.214,79,99,REST
710,164032,136049,-0.912,0.351,-0.214,79,99,REST
711,164032,136068,-0.912,0.353,-0.214,79,99,REST
712,164060,136043,-0.912,0.352,-0.214,79,99,REST
713,164100,136054,-0.912,0.351,-0.213,79,99,REST
714,164079,136069,-0.912,0.352,-0.212,79,99,REST
715,163943,136000,-0.913,0.352,-0.213,79,99,REST
716,163770,135922,-0.914,0.351,-0.213,79,99,REST
717,163588,135817,-0.912,0.351,-0.212,79,99,REST
718,163415,135753,-0.912,0.352,-0.213,79,99,REST
719,163311,135717,-0.911,0.353,-0.213,79,99,REST
720,163195,135675,-0.911,0.353,-0.213,79,99,REST
721,163090,135670,-0.911,0.353,-0.212,79,99,REST
722,162983,135688,-0.912,0.352,-0.212,79,99,REST
723,162871,135691,-0.912,0.352,-0.213,79,99,REST
724,162778,135697,-0.912,0.352,-0.213,79,99,REST
725,162709,135697,-0.912,0.353,-0.214,79,99,REST
726,162678,135732,-0.912,0.353,-0.214,79,99,REST
727,162620,135774,-0.911,0.353,-0.214,79,99,REST
728,162606,135809,-0.911,0.353,-0.215,79,99,REST
729,162579,135832,-0.91,0.353,-0.215,79,99,REST
730,162563,135856,-0.91,0.354,-0.216,79,99,REST
731,162599,135851,-0.911,0.354,-0.216,79,99,REST
732,162615,135861,-0.911,0.353,-0.216,79,99,REST
733,162621,135875,-0.912,0.352,-0.217,79,99,REST
734,162509,135853,-0.913,0.352,-0.217,79,99,REST
735,162370,135788,-0.912,0.353,-0.218,79,99,REST
736,162274,135738,-0.911,0.354,-0.218,79,99,REST
737,162203,135712,-0.91,0.353,-0.218,79,99,REST
738,162156,135656,-0.91,0.354,-0.22,79,99,REST
739,162139,135639,-0.91,0.354,-0.218,79,99,REST
740,162135,135652,-0.91,0.353,-0.217,79,99,REST
741,162166,135720,-0.911,0.352,-0.218,79,99,REST
742,162140,135742,-0.911,0.353,-0.218,79,99,REST
743,162152,135755,-0.911,0.354,-0.219,79,99,REST
744,162233,135789,-0.91,0.353,-0.219,79,99,REST
745,162290,135820,-0.91,0.353,-0.22,79,99,REST
746,162412,135861,-0.91,0.354,-0.22,79,99,REST
747,162522,135893,-0.91,0.353,-0.22,79,99,REST
748,162651,135900,-0.91,0.352,-0.219,79,99,REST
749,162819,135878,-0.91,0.353,-0.219,79,99,REST
750,162964,135876,-0.91,0.353,-0.218,79,99,REST
751,163085,135861,-0.911,0.352,-0.216,79,99,REST
752,163074,135798,-0.912,0.351,-0.216,79,99,REST
753,163062,135710,-0.912,0.351,-0.216,79,99,REST
754,163039,135613,-0.911,0.353,-0.216,79,99,REST
755,163089,135554,-0.91,0.352,-0.216,79,99,REST
756,163116,135497,-0.911,0.351,-0.216,79,99,REST
757,163186,135450,-0.911,0.351,-0.215,79,99,REST
758,163238,135435,-0.912,0.351,-0.214,79,99,REST
759,163261,135491,-0.912,0.351,-0.213,79,99,REST
760,163326,135518,-0.912,0.351,-0.213,79,99,REST
761,163399,135529,-0.912,0.352,-0.214,79,99,REST
762,163518,135551,-0.913,0.351,-0.214,79,99,REST
763,163611,135611,-0.913,0.351,-0.214,79,99,REST
764,163731,135654,-0.913,0.351,-0.213,79,99,REST
765,163837,135736,-0.912,0.35,-0.213,79,99,REST
766,163961,135784,-0.912,0.35,-0.213,79,99,REST
767,164083,135799,-0.912,0.351,-0.213,79,99,REST
768,164205,135840,-0.912,0.352,-0.212,79,99,REST
769,164293,135882,-0.913,0.351,-0.211,79,99,REST
770,164233,135850,-0.913,0.35,-0.21,79,99,REST
771,164135,135771,-0.914,0.35,-0.21,79,99,REST
772,164042,135688,-0.914,0.351,-0.21,79,99,REST
773,163945,135625,-0.913,0.352,-0.211,79,99,REST
774,163924,135595,-0.912,0.354,-0.211,79,99,REST
775,163880,135566,-0.912,0.354,-0.211,79,99,REST
776,163867,135590,-0.912,0.352,-0.21,79,99,REST
777,163837,135557,-0.913,0.35,-0.21,79,99,REST
778,163823,135583,-0.912,0.352,-0.21,79,99,REST
779,163796,135574,-0.912,0.352,-0.21,79,99,REST
780,163796,135593,-0.913,0.352,-0.211,79,99,REST
781,163831,135633,-0.913,0.353,-0.211,79,99,REST
782,163852,135674,-0.913,0.354,-0.21,79,99,REST
783,163878,135709,-0.912,0.353,-0.21,79,99,REST
784,163904,135735,-0.912,0.353,-0.211,79,99,REST
785,163936,135724,-0.912,0.354,-0.211,79,99,REST
786,164008,135701,-0.912,0.354,-0.211,79,99,REST
787,164035,135676,-0.913,0.353,-0.209,79,99,REST
788,163985,135645,-0.913,0.353,-0.209,79,99,REST
789,163840,135507,-0.913,0.353,-0.209,79,99,REST
790,163675,135416,-0.912,0.353,-0.209,79,99,REST
791,163552,135281,-0.912,0.353,-0.209,79,99,REST
792,163440,135193,-0.911,0.354,-0.209,79,99,REST
793,163355,135103,-0.911,0.354,-0.209,79,99,REST
794,163291,135020,-0.912,0.354,-0.208,79,99,REST
795,163259,134959,-0.913,0.353,-0.209,79,99,REST
796,163226,134931,-0.913,0.353,-0.209,79,99,REST
797,163233,134900,-0.914,0.353,-0.209,79,99,REST
798,163219,134884,-0.914,0.352,-0.209,79,99,REST
799,163233,134894,-0.914,0.353,-0.209,79,99,REST
800,163294,134913,-0.914,0.354,-0.209,79,99,REST
801,163339,134965,-0.913,0.353,-0.209,79,99,REST
802,163392,134993,-0.912,0.352,-0.209,79,99,REST
803,163437,135021,-0.912,0.353,-0.209,79,99,REST
804,163511,135033,-0.912,0.354,-0.209,79,99,REST
805,163607,135076,-0.913,0.354,-0.209,79,99,REST
806,163679,135140,-0.913,0.353,-0.209,79,99,REST
807,163622,135153,-0.914,0.352,-0.209,79,99,REST
808,163494,135107,-0.914,0.353,-0.21,79,99,REST
809,163356,135028,-0.912,0.353,-0.21,79,99,REST
810,163245,134988,-0.912,0.353,-0.21,79,99,REST
811,163133,134941,-0.912,0.353,-0.211,79,99,REST
812,163041,134903,-0.912,0.353,-0.21,79,99,REST
813,162980,134912,-0.912,0.354,-0.21,79,99,REST
814,162898,134930,-0.913,0.353,-0.21,79,99,REST
815,162837,134977,-0.913,0.352,-0.211,79,99,REST
816,162751,135030,-0.912,0.353,-0.212,79,99,REST
817,162689,135060,-0.912,0.352,-0.213,79,99,REST
818,162667,135110,-0.912,0.352,-0.213,79,99,REST
819,162617,135172,-0.911,0.353,-0.213,79,99,REST
820,162597,135231,-0.911,0.354,-0.213,79,99,REST
821,162582,135265,-0.911,0.353,-0.214,79,99,REST
822,162574,135283,-0.911,0.353,-0.214,79,99,REST
823,162623,135305,-0.912,0.353,-0.214,79,99,REST
824,162642,135354,-0.911,0.354,-0.214,79,99,REST
825,162695,135425,-0.912,0.353,-0.214,79,99,REST
826,162591,135430,-0.912,0.353,-0.215,79,99,REST
827,162461,135359,-0.912,0.354,-0.215,79,99,REST
828,162361,135307,-0.911,0.354,-0.214,79,99,REST
829,162288,135256,-0.91,0.354,-0.215,79,99,REST
830,162252,135229,-0.911,0.354,-0.217,79,99,REST
831,162237,135215,-0.911,0.355,-0.216,79,99,REST
832,162271,135244,-0.911,0.354,-0.215,79,99,REST
833,162290,135301,-0.911,0.353,-0.215,79,99,REST
834,162339,135341,-0.911,0.353,-0.215,79,99,REST
835,162379,135375,-0.911,0.354,-0.216,79,99,REST
836,162470,135424,-0.911,0.353,-0.216,79,99,REST
837,162584,135475,-0.911,0.353,-0.216,79,99,REST
838,162710,135527,-0.911,0.354,-0.215,79,99,REST
839,162833,135587,-0.911,0.354,-0.215,79,99,REST
840,162957,135625,-0.911,0.354,-0.215,79,99,REST
841,163114,135627,-0.911,0.354,-0.215,79,99,REST
842,163254,135624,-0.911,0.354,-0.214,79,99,REST
843,163402,135676,-0.912,0.352,-0.213,79,99,REST
844,163386,135664,-0.913,0.352,-0.212,79,99,REST
845,163337,135627,-0.913,0.352,-0.212,79,99,REST
846,163290,135530,-0.913,0.353,-0.212,79,99,REST
847,163243,135464,-0.912,0.352,-0.212,79,99,REST
848,163284,135426,-0.912,0.353,-0.212,79,99,REST
849,163296,135371,-0.912,0.354,-0.213,79,99,REST
850,163352,135340,-0.912,0.353,-0.211,79,99,REST
851,163397,135358,-0.913,0.351,-0.21,79,99,REST
852,163458,135385,-0.914,0.351,-0.21,79,99,REST
853,163494,135385,-0.913,0.352,-0.21,79,99,REST
854,163575,135405,-0.914,0.351,-0.209,79,99,REST
855,163677,135468,-0.914,0.351,-0.209,79,99,REST
856,163761,135513,-0.914,0.352,-0.209,79,99,REST
857,163872,135586,-0.914,0.351,-0.209,79,99,REST
858,163967,135651,-0.914,0.35,-0.209,79,99,REST
859,164081,135678,-0.914,0.351,-0.209,79,99,REST
860,164212,135697,-0.914,0.353,-0.209,79,99,REST
861,164325,135755,-0.914,0.352,-0.208,79,99,REST
862,164329,135773,-0.914,0.351,-0.207,79,99,REST
863,164226,135738,-0.914,0.351,-0.208,79,99,REST
864,164143,135664,-0.914,0.352,-0.208,79,99,REST
865,164072,135599,-0.913,0.352,-0.208,79,99,REST
866,164026,135558,-0.912,0.353,-0.209,79,99,REST
867,163994,135529,-0.913,0.353,-0.209,79,99,REST
868,163998,135502,-0.913,0.354,-0.209,79,99,REST
869,164011,135504,-0.913,0.353,-0.208,79,99,REST
870,163987,135538,-0.914,0.352,-0.207,79,99,REST
871,163994,135517,-0.914,0.352,-0.207,79,99,REST
872,163991,135517,-0.913,0.353,-0.208,79,99,REST
873,164024,135552,-0.913,0.353,-0.207,79,99,REST
874,164065,135593,-0.913,0.353,-0.207,79,99,REST
875,164081,135629,-0.913,0.354,-0.207,79,99,REST
876,164145,135665,-0.913,0.355,-0.207,79,99,REST
877,164172,135669,-0.913,0.354,-0.207,79,99,REST
878,164218,135683,-0.913,0.354,-0.207,79,99,REST
879,164285,135651,-0.913,0.354,-0.207,79,99,REST
880,164282,135690,-0.913,0.354,-0.206,79,99,REST
881,164184,135639,-0.914,0.354,-0.206,79,99,REST
882,164005,135548,-0.915,0.354,-0.206,79,99,REST
883,163862,135443,-0.914,0.354,-0.207,79,99,REST
884,163747,135377,-0.913,0.354,-0.207,79,99,REST
885,163639,135319,-0.913,0.354,-0.208,79,99,REST
886,163599,135277,-0.912,0.354,-0.208,79,99,REST
887,163495,135261,-0.912,0.354,-0.206,79,99,REST
888,163409,135292,-0.913,0.353,-0.207,79,99,REST
889,163353,135337,-0.913,0.353,-0.207,79,99,REST
890,163272,135374,-0.913,0.354,-0.207,79,99,REST
891,163240,135403,-0.913,0.353,-0.208,79,99,REST
892,163189,135468,-0.912,0.353,-0.209,79,99,REST
893,163162,135536,-0.912,0.353,-0.209,79,99,REST
894,163129,135585,-0.912,0.353,-0.21,79,99,REST
895,163098,135625,-0.912,0.354,-0.21,79,99,REST
896,163087,135672,-0.911,0.355,-0.21,79,99,REST
897,163077,135693,-0.911,0.355,-0.21,79,99,REST
898,163091,135693,-0.912,0.354,-0.21,79,99,REST
899,163015,135685,-0.913,0.353,-0.21,79,99,REST
900,162874,135636,-0.913,0.354,-0.21,79,99,REST
901,162691,135564,-0.912,0.354,-0.21,79,99,REST
902,162562,135497,-0.911,0.354,-0.211,79,99,REST
903,162463,135500,-0.911,0.353,-0.213,79,99,REST
904,162414,135462,-0.911,0.354,-0.213,79,99,REST
905,162363,135448,-0.911,0.354,-0.212,79,99,REST
906,162335,135500,-0.912,0.353,-0.212,79,99,REST
907,162333,135580,-0.912,0.353,-0.213,79,99,REST
908,162306,135618,-0.912,0.353,-0.214,79,99,REST
909,162358,135662,-0.912,0.353,-0.214,79,99,REST
910,162398,135723,-0.911,0.354,-0.214,79,99,REST
911,162478,135807,-0.911,0.354,-0.214,79,99,REST
912,162555,135876,-0.911,0.354,-0.214,79,99,REST
913,162659,135933,-0.911,0.353,-0.214,79,99,REST
914,162784,135978,-0.911,0.355,-0.215,79,99,REST
915,162925,136002,-0.911,0.355,-0.214,79,99,REST
916,163058,136050,-0.912,0.354,-0.213,79,99,REST
917,163103,136052,-0.912,0.353,-0.213,79,99,REST
918,163061,135973,-0.912,0.353,-0.213,79,99,REST
919,163047,135921,-0.911,0.354,-0.212,79,99,REST
920,163045,135865,-0.911,0.354,-0.212,79,99,REST
921,163071,135830,-0.912,0.354,-0.212,79,99,REST
922,163165,135784,-0.912,0.354,-0.211,79,99,REST
923,163226,135780,-0.912,0.353,-0.21,79,99,REST
924,163275,135801,-0.913,0.352,-0.209,79,99,REST
925,163366,135829,-0.912,0.354,-0.209,79,99,REST
926,163424,135830,-0.912,0.354,-0.209,79,99,REST
927,163550,135836,-0.913,0.353,-0.209,79,99,REST
928,163649,135874,-0.913,0.352,-0.209,79,99,REST
929,163782,135935,-0.914,0.353,-0.208,79,99,REST
930,163897,135973,-0.913,0.353,-0.208,79,99,REST
931,164030,136009,-0.912,0.353,-0.208,79,99,REST
932,164185,136064,-0.913,0.353,-0.208,79,99,REST
933,164319,136061,-0.914,0.354,-0.207,79,99,REST
934,164434,136109,-0.914,0.353,-0.206,79,99,REST
935,164422,136106,-0.915,0.353,-0.206,79,99,REST
936,164366,136059,-0.915,0.353,-0.206,79,99,REST
937,164301,135969,-0.913,0.353,-0.205,79,99,REST
938,164263,135924,-0.913,0.354,-0.205,79,99,REST
939,164277,135912,-0.913,0.354,-0.207,79,99,REST
940,164296,135877,-0.912,0.355,-0.206,79,99,REST
941,164370,135846,-0.913,0.355,-0.205,79,99,REST
942,164411,135860,-0.914,0.355,-0.205,79,99,REST
943,164465,135841,-0.914,0.354,-0.204,79,99,REST
944,164527,135866,-0.914,0.354,-0.204,79,99,REST
945,164576,135850,-0.914,0.354,-0.204,79,99,REST
946,164635,135856,-0.914,0.354,-0.204,79,99,REST
947,164705,135859,-0.914,0.353,-0.204,79,99,REST
948,164781,135891,-0.914,0.352,-0.203,79,99,REST
949,164840,135906,-0.914,0.351,-0.201,79,99,REST
950,164916,135912,-0.914,0.351,-0.201,79,99,REST
951,164973,135908,-0.914,0.352,-0.201,79,99,REST
952,164999,135880,-0.914,0.352,-0.201,79,99,REST
953,164936,135853,-0.915,0.351,-0.2,79,99,REST
954,164789,135759,-0.917,0.35,-0.2,79,99,REST
