Sample Count,Green1 Count,Green2 Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),HR Confidence (%),Activity
2266,102275,43573,0.844,0.316,-0.476,80,97,REST
2267,102205,43560,0.845,0.316,-0.476,80,97,REST
2268,102178,43555,0.845,0.317,-0.477,80,97,REST
2269,102128,43537,0.845,0.317,-0.478,80,97,REST
2270,102103,43519,0.846,0.317,-0.478,80,98,REST
2271,102074,43501,0.845,0.316,-0.479,80,98,REST
2272,102062,43502,0.846,0.315,-0.479,80,98,REST
2273,102018,43494,0.846,0.315,-0.478,80,98,REST
2274,102017,43495,0.846,0.316,-0.478,80,98,REST
2275,101987,43497,0.844,0.316,-0.478,80,98,REST
2276,101964,43501,0.843,0.317,-0.479,80,98,REST
2277,101907,43484,0.844,0.317,-0.478,80,98,REST
2278,101938,43504,0.844,0.317,-0.478,80,98,REST
2279,101911,43517,0.845,0.317,-0.48,80,98,REST
2280,101826,43468,0.847,0.317,-0.48,80,98,REST
2281,101764,43449,0.847,0.315,-0.48,80,98,REST
2282,101714,43454,0.845,0.316,-0.478,80,98,REST
2283,101682,43436,0.845,0.316,-0.477,81,99,REST
2284,101621,43418,0.845,0.316,-0.477,81,99,REST
2285,101581,43426,0.844,0.316,-0.479,81,99,REST
2286,101563,43397,0.844,0.317,-0.48,81,99,REST
2287,101585,43415,0.845,0.317,-0.479,81,99,REST
2288,101597,43429,0.845,0.317,-0.479,81,99,REST
2289,101597,43435,0.846,0.316,-0.478,81,99,REST
2290,101586,43446,0.846,0.316,-0.479,81,99,REST
2291,101553,43453,0.846,0.317,-0.478,81,99,REST
2292,101525,43472,0.845,0.317,-0.476,81,99,REST
2293,101450,43472,0.845,0.317,-0.475,81,99,REST
2294,101376,43473,0.846,0.318,-0.474,81,99,REST
2295,101308,43495,0.847,0.318,-0.474,81,99,REST
2296,101238,43506,0.848,0.317,-0.475,81,99,REST
2297,101120,43462,0.849,0.316,-0.476,81,99,REST
2298,101049,43453,0.849,0.316,-0.475,81,99,REST
2299,101007,43454,0.848,0.317,-0.473,81,99,REST
2300,100985,43465,0.849,0.318,-0.472,81,99,REST
2301,100979,43467,0.849,0.318,-0.471,81,99,REST
2302,100956,43463,0.849,0.318,-0.472,81,99,REST
2303,100934,43454,0.85,0.318,-0.471,81,99,REST
2304,100956,43460,0.85,0.319,-0.469,81,99,REST
2305,100941,43458,0.85,0.318,-0.468,81,99,REST
2306,100905,43455,0.852,0.317,-0.467,81,99,REST
2307,100883,43450,0.852,0.317,-0.466,81,99,REST
2308,100860,43442,0.852,0.317,-0.466,81,99,REST
2309,100790,43428,0.852,0.317,-0.466,81,99,REST
2310,100707,43411,0.851,0.318,-0.465,81,99,REST
2311,100697,43420,0.851,0.318,-0.465,81,99,REST
2312,100704,43409,0.852,0.318,-0.467,82,99,REST
2313,100703,43368,0.853,0.317,-0.468,82,99,REST
2314,100714,43347,0.852,0.317,-0.468,82,99,REST
2315,100668,43333,0.852,0.317,-0.467,82,80,REST
2316,100632,43318,0.852,0.317,-0.465,82,80,REST
2317,100607,43308,0.852,0.317,-0.465,82,80,REST
2318,100560,43284,0.852,0.317,-0.467,82,80,REST
2319,100598,43281,0.852,0.316,-0.468,82,80,REST
2320,100602,43272,0.851,0.317,-0.468,82,80,REST
2321,100592,43248,0.851,0.316,-0.468,82,80,REST
2322,100593,43243,0.852,0.316,-0.468,82,80,REST
2323,100611,43215,0.851,0.316,-0.469,82,80,REST
2324,100596,43203,0.85,0.316,-0.469,82,80,REST
2325,100598,43193,0.85,0.316,-0.47,82,80,REST
2326,100634,43190,0.849,0.316,-0.47,82,80,REST
2327,100683,43218,0.85,0.316,-0.471,82,80,REST
2328,100720,43224,0.85,0.316,-0.472,82,80,REST
2329,100704,43201,0.85,0.315,-0.473,82,80,REST
2330,100729,43208,0.85,0.314,-0.473,82,79,REST
2331,100736,43210,0.849,0.314,-0.473,82,79,REST
2332,100798,43221,0.849,0.314,-0.472,82,79,REST
2333,100883,43222,0.849,0.314,-0.473,82,79,REST
2334,100949,43230,0.849,0.314,-0.474,82,79,REST
2335,101029,43235,0.849,0.314,-0.475,82,79,REST
2336,101076,43253,0.849,0.313,-0.476,82,79,REST
2337,101091,43246,0.849,0.313,-0.476,82,79,REST
2338,101117,43247,0.85,0.312,-0.475,82,79,REST
2339,101114,43246,0.849,0.312,-0.475,82,79,REST
2340,101106,43248,0.848,0.312,-0.476,82,79,REST
2341,101064,43250,0.848,0.314,-0.476,82,79,REST
2342,101060,43261,0.848,0.314,-0.476,83,79,REST
2343,101058,43276,0.848,0.313,-0.477,83,79,REST
2344,101005,43249,0.849,0.312,-0.478,83,79,REST
2345,100917,43229,0.848,0.313,-0.477,83,78,REST
2346,100881,43230,0.848,0.314,-0.476,83,78,REST
2347,100841,43252,0.847,0.314,-0.475,83,78,REST
2348,100830,43213,0.847,0.313,-0.476,83,78,REST
2349,100798,43201,0.847,0.313,-0.477,83,78,REST
2350,100775,43183,0.847,0.313,-0.477,83,78,REST
2351,100775,43173,0.847,0.314,-0.477,83,78,REST
2352,100794,43166,0.847,0.313,-0.477,83,78,REST
2353,100786,43157,0.847,0.312,-0.477,83,78,REST
2354,100752,43144,0.847,0.312,-0.477,83,78,REST
2355,100728,43133,0.847,0.313,-0.477,83,78,REST
2356,100685,43127,0.846,0.314,-0.477,83,78,REST
2357,100639,43104,0.847,0.314,-0.477,83,78,REST
2358,100657,43110,0.847,0.314,-0.478,83,78,REST
2359,100677,43129,0.847,0.314,-0.479,83,78,REST
2360,100585,43097,0.848,0.313,-0.48,83,77,REST
2361,100516,43072,0.847,0.312,-0.479,83,77,REST
2362,100458,43076,0.846,0.314,-0.478,83,77,REST
2363,100428,43053,0.846,0.315,-0.476,83,77,REST
2364,100408,43040,0.845,0.315,-0.477,83,77,REST
2365,100360,43015,0.845,0.314,-0.478,83,77,REST
2366,100339,42999,0.846,0.314,-0.479,83,77,REST
2367,100324,42989,0.846,0.315,-0.479,83,77,REST
2368,100325,42983,0.846,0.315,-0.479,83,77,REST
2369,100297,42969,0.846,0.314,-0.48,83,77,REST
2370,100280,42950,0.846,0.313,-0.48,83,77,REST
2371,100233,42944,0.846,0.314,-0.479,83,77,REST
2372,100206,42949,0.845,0.316,-0.476,83,77,REST
2373,100226,42957,0.845,0.316,-0.475,83,77,REST
2374,100195,42951,0.846,0.316,-0.474,84,77,REST
2375,100216,42981,0.847,0.317,-0.477,84,74,REST
2376,100199,42986,0.848,0.317,-0.478,84,74,REST
2377,100171,42960,0.849,0.316,-0.478,84,74,REST
2378,100144,42957,0.848,0.316,-0.476,84,74,REST
2379,100102,42939,0.848,0.317,-0.473,84,74,REST
2380,100105,42940,0.847,0.317,-0.472,84,74,REST
2381,100104,42933,0.847,0.317,-0.473,84,74,REST
2382,100047,42903,0.848,0.317,-0.473,84,74,REST
2383,100003,42885,0.849,0.317,-0.473,84,74,REST
2384,99920,42868,0.849,0.318,-0.472,84,74,REST
2385,99859,42820,0.849,0.317,-0.471,84,74,REST
2386,99816,42799,0.85,0.316,-0.471,84,74,REST
2387,99763,42772,0.85,0.318,-0.471,84,74,REST
2388,99742,42772,0.85,0.319,-0.47,84,74,REST
2389,99690,42764,0.85,0.32,-0.468,84,74,REST
2390,99670,42764,0.849,0.321,-0.466,84,70,REST
2391,99710,42803,0.849,0.321,-0.467,84,70,REST
2392,99665,42786,0.85,0.32,-0.468,84,70,REST
2393,99571,42750,0.851,0.319,-0.468,84,70,REST
2394,99460,42725,0.85,0.319,-0.467,84,70,REST
2395,99409,42709,0.85,0.321,-0.466,84,70,REST
2396,99432,42709,0.85,0.322,-0.467,84,70,REST
2397,99454,42691,0.85,0.321,-0.468,84,70,REST
2398,99461,42690,0.851,0.32,-0.47,84,70,REST
2399,99487,42679,0.85,0.32,-0.47,84,70,REST
2400,99535,42671,0.849,0.321,-0.469,84,70,REST
2401,99571,42670,0.849,0.321,-0.468,84,70,REST
2402,99610,42663,0.849,0.32,-0.468,84,70,REST
2403,99616,42655,0.849,0.319,-0.468,84,70,REST
2404,99628,42642,0.848,0.319,-0.469,84,70,REST
2405,99606,42616,0.849,0.32,-0.47,84,67,REST
2406,99625,42613,0.848,0.32,-0.47,85,67,REST
2407,99673,42630,0.848,0.319,-0.473,85,67,REST
2408,99590,42585,0.849,0.317,-0.475,85,67,REST
2409,99491,42555,0.849,0.316,-0.475,85,67,REST
2410,99451,42555,0.847,0.318,-0.474,85,67,REST
2411,99389,42547,0.846,0.319,-0.472,85,67,REST
2412,99384,42546,0.846,0.319,-0.473,85,67,REST
2413,99404,42532,0.845,0.318,-0.476,85,67,REST
2414,99469,42526,0.846,0.317,-0.478,85,67,REST
2415,99551,42546,0.845,0.317,-0.48,85,67,REST
2416,99631,42566,0.845,0.316,-0.479,85,67,REST
2417,99710,42576,0.845,0.315,-0.479,85,67,REST
2418,99797,42586,0.846,0.314,-0.479,85,67,REST
2419,99841,42587,0.846,0.313,-0.479,85,67,REST
2420,99857,42601,0.846,0.313,-0.479,85,67,REST
2421,99916,42609,0.845,0.313,-0.479,85,67,REST
2422,100011,42652,0.845,0.314,-0.479,85,67,REST
2423,100044,42683,0.844,0.314,-0.482,85,67,REST
2424,100037,42681,0.846,0.313,-0.483,85,67,REST
2425,100001,42696,0.846,0.312,-0.482,85,67,REST
2426,99964,42708,0.846,0.312,-0.481,85,67,REST
2427,99939,42706,0.845,0.312,-0.479,85,67,REST
2428,99934,42709,0.844,0.313,-0.479,85,67,REST
2429,99887,42695,0.844,0.313,-0.48,85,67,REST
2430,99860,42691,0.844,0.313,-0.481,85,67,REST
2431,99885,42699,0.844,0.313,-0.481,85,67,REST
2432,99851,42680,0.845,0.314,-0.481,85,67,REST
2433,99836,42689,0.846,0.313,-0.481,85,67,REST
2434,99827,42652,0.846,0.313,-0.48,85,67,REST
2435,99801,42664,0.845,0.313,-0.48,85,66,REST
2436,99761,42660,0.845,0.313,-0.481,85,66,REST
2437,99740,42647,0.844,0.313,-0.48,85,66,REST
2438,99778,42667,0.844,0.314,-0.481,85,66,REST
2439,99769,42681,0.843,0.314,-0.482,85,66,REST
2440,99691,42649,0.844,0.313,-0.483,86,66,REST
2441,99602,42635,0.844,0.312,-0.484,86,66,REST
2442,99558,42637,0.843,0.312,-0.483,86,66,REST
2443,99487,42610,0.843,0.313,-0.481,86,66,REST
2444,99450,42594,0.843,0.313,-0.48,86,66,REST
2445,99398,42568,0.843,0.314,-0.481,86,66,REST
2446,99370,42573,0.844,0.314,-0.482,86,66,REST
2447,99354,42557,0.844,0.314,-0.482,86,66,REST
2448,99332,42553,0.844,0.315,-0.482,86,66,REST
2449,99328,42533,0.844,0.314,-0.482,86,66,REST
2450,99292,42530,0.845,0.314,-0.481,86,65,REST
2451,99259,42518,0.843,0.314,-0.481,86,65,REST
2452,99191,42516,0.843,0.314,-0.482,86,65,REST
2453,99148,42502,0.843,0.314,-0.482,86,65,REST
2454,99152,42509,0.844,0.315,-0.481,86,65,REST
2455,99152,42541,0.844,0.316,-0.481,86,65,REST
2456,99083,42521,0.846,0.315,-0.481,86,65,REST
2457,98967,42487,0.846,0.314,-0.479,86,65,REST
2458,98901,42483,0.845,0.316,-0.477,86,65,REST
2459,98837,42475,0.845,0.318,-0.476,86,65,REST
2460,98854,42480,0.844,0.318,-0.476,86,65,REST
2461,98864,42475,0.845,0.317,-0.477,86,65,REST
2462,98843,42456,0.845,0.318,-0.478,86,65,REST
2463,98808,42446,0.845,0.318,-0.477,86,65,REST
2464,98801,42423,0.846,0.317,-0.476,86,65,REST
2465,98740,42388,0.848,0.317,-0.475,86,64,REST
2466,98685,42352,0.847,0.317,-0.474,86,64,REST
2467,98661,42329,0.846,0.318,-0.473,86,64,REST
2468,98596,42304,0.845,0.319,-0.473,86,64,REST
2469,98487,42253,0.845,0.32,-0.472,86,64,REST
2470,98451,42224,0.846,0.321,-0.472,86,64,REST
2471,98469,42231,0.846,0.322,-0.474,86,64,REST
2472,98468,42226,0.848,0.321,-0.475,86,64,REST
2473,98413,42192,0.848,0.321,-0.474,86,64,REST
2474,98369,42190,0.847,0.322,-0.472,86,64,REST
2475,98290,42182,0.847,0.323,-0.47,86,64,REST
2476,113914,48779,0.846,0.323,-0.47,86,64,REST
2477,133757,57226,0.846,0.322,-0.471,86,64,REST
2478,148686,63498,0.847,0.321,-0.472,86,64,REST
2479,153425,65485,0.846,0.322,-0.472,86,64,REST
2480,158211,67535,0.846,0.322,-0.471,86,64,REST
2481,158153,67520,0.848,0.32,-0.471,86,64,REST
2482,162812,69474,0.848,0.32,-0.472,86,64,REST
2483,162780,69440,0.847,0.32,-0.472,87,64,REST
2484,162692,69428,0.845,0.32,-0.472,87,64,REST
2485,162596,69397,0.846,0.321,-0.471,87,64,REST
2486,162578,69386,0.846,0.321,-0.471,87,64,REST
2487,162657,69439,0.845,0.32,-0.473,87,64,REST
2488,162582,69409,0.847,0.32,-0.475,87,64,REST
2489,162522,69372,0.847,0.319,-0.476,87,64,REST
2490,162499,69372,0.847,0.319,-0.474,87,64,REST
2491,162442,69352,0.847,0.32,-0.473,87,64,REST
2492,162492,69351,0.847,0.319,-0.473,87,64,REST
2493,162492,69347,0.846,0.318,-0.474,87,64,REST
2494,162542,69320,0.846,0.318,-0.475,87,64,REST
2495,162647,69352,0.846,0.319,-0.476,87,63,REST
2496,162729,69359,0.845,0.319,-0.475,87,63,REST
2497,162801,69400,0.846,0.318,-0.476,87,63,REST
2498,162902,69421,0.847,0.317,-0.476,87,63,REST
2499,162955,69429,0.845,0.316,-0.477,87,63,REST
2500,162975,69452,0.844,0.317,-0.477,87,63,REST
2501,162946,69445,0.844,0.317,-0.477,87,63,REST
2502,163015,69470,0.844,0.317,-0.477,87,63,REST
2503,163086,69535,0.844,0.317,-0.478,87,63,REST
2504,163055,69532,0.846,0.315,-0.479,87,63,REST
2505,162982,69514,0.847,0.314,-0.479,87,63,REST
2506,162959,69535,0.845,0.314,-0.479,87,63,REST
2507,162930,69548,0.844,0.315,-0.478,87,63,REST
2508,162952,69568,0.845,0.314,-0.478,87,63,REST
2509,162951,69572,0.845,0.313,-0.479,87,63,REST
2510,162962,69574,0.845,0.313,-0.48,87,62,REST
2511,163021,69595,0.845,0.314,-0.479,87,62,REST
2512,163039,69611,0.846,0.313,-0.479,87,62,REST
2513,163082,69614,0.847,0.312,-0.479,87,62,REST
2514,163138,69620,0.848,0.312,-0.478,87,62,REST
2515,163138,69643,0.847,0.312,-0.478,87,62,REST
2516,163109,69664,0.846,0.312,-0.479,87,62,REST
2517,163111,69656,0.846,0.313,-0.477,87,62,REST
2518,163170,69705,0.847,0.313,-0.477,87,62,REST
2519,163192,69772,0.847,0.313,-0.479,87,62,REST
2520,163070,69707,0.848,0.312,-0.479,87,62,REST
2521,163055,69714,0.849,0.312,-0.479,87,62,REST
2522,163033,69721,0.847,0.312,-0.478,87,62,REST
2523,163017,69708,0.846,0.312,-0.478,87,62,REST
2524,163023,69707,0.846,0.312,-0.478,87,62,REST
2525,163022,69691,0.846,0.312,-0.48,87,61,REST
2526,163057,69695,0.846,0.312,-0.481,87,61,REST
2527,163142,69710,0.847,0.312,-0.48,87,61,REST
2528,163161,69717,0.847,0.312,-0.479,87,61,REST
2529,163217,69726,0.848,0.312,-0.479,87,61,REST
2530,163229,69732,0.847,0.311,-0.48,88,61,REST
2531,163200,69732,0.846,0.311,-0.48,88,61,REST
2532,163206,69736,0.845,0.312,-0.48,88,61,REST
2533,163199,69729,0.845,0.312,-0.48,88,61,REST
2534,163290,69761,0.845,0.312,-0.48,88,61,REST
2535,163291,69789,0.845,0.312,-0.482,88,61,REST
2536,163179,69733,0.846,0.312,-0.483,88,61,REST
2537,163060,69693,0.846,0.31,-0.483,88,61,REST
2538,162941,69667,0.845,0.312,-0.482,88,61,REST
2539,162889,69629,0.844,0.313,-0.48,88,61,REST
2540,162838,69608,0.844,0.313,-0.481,88,60,REST
2541,162747,69565,0.843,0.312,-0.482,88,60,REST
2542,162706,69527,0.843,0.312,-0.483,88,60,REST
2543,162689,69521,0.843,0.312,-0.484,88,60,REST
2544,162692,69514,0.843,0.313,-0.484,88,60,REST
2545,162681,69511,0.843,0.312,-0.484,88,60,REST
2546,162637,69500,0.844,0.312,-0.484,88,60,REST
2547,162561,69489,0.844,0.312,-0.484,88,60,REST
2548,162509,69497,0.844,0.312,-0.483,88,60,REST
2549,162438,69460,0.844,0.313,-0.482,88,60,REST
2550,162460,69462,0.844,0.313,-0.481,88,60,REST
2551,162506,69506,0.843,0.314,-0.482,88,60,REST
2552,162392,69456,0.843,0.313,-0.484,88,60,REST
2553,162257,69405,0.845,0.312,-0.484,88,60,REST
2554,162145,69404,0.845,0.312,-0.484,88,60,REST
2555,162084,69392,0.844,0.313,-0.482,88,60,REST
2556,162051,69396,0.845,0.314,-0.481,88,60,REST
2557,161981,69373,0.845,0.314,-0.481,88,60,REST
2558,161965,69374,0.844,0.314,-0.481,88,60,REST
2559,161946,69389,0.845,0.315,-0.481,88,60,REST
2560,161935,69392,0.845,0.315,-0.48,88,60,REST
2561,161898,69386,0.846,0.314,-0.48,88,60,REST
2562,161933,69394,0.847,0.314,-0.479,88,60,REST
2563,161866,69379,0.846,0.314,-0.478,88,60,REST
2564,161780,69374,0.846,0.314,-0.478,88,60,REST
2565,161704,69348,0.846,0.314,-0.477,88,60,REST
2566,161714,69342,0.846,0.316,-0.476,88,60,REST
2567,161762,69388,0.846,0.316,-0.476,88,60,REST
2568,161801,69389,0.847,0.317,-0.477,88,60,REST
2569,161739,69343,0.848,0.316,-0.477,88,60,REST
2570,161704,69326,0.847,0.316,-0.476,88,58,REST
2571,161668,69318,0.846,0.317,-0.475,88,58,REST
2572,161767,69330,0.846,0.318,-0.475,88,58,REST
2573,161810,69335,0.847,0.317,-0.477,88,58,REST
2574,161841,69321,0.848,0.317,-0.477,89,58,REST
2575,161875,69331,0.847,0.317,-0.475,89,58,REST
2576,161868,69331,0.848,0.317,-0.473,89,58,REST
2577,161845,69317,0.849,0.316,-0.472,89,58,REST
2578,161834,69289,0.85,0.316,-0.472,89,58,REST
2579,161805,69265,0.848,0.315,-0.473,89,58,REST
2580,161773,69256,0.847,0.316,-0.473,89,58,REST
2581,161718,69252,0.847,0.316,-0.473,89,58,REST
2582,161775,69229,0.847,0.316,-0.474,89,58,REST
2583,161855,69280,0.847,0.315,-0.476,89,58,REST
2584,161852,69269,0.849,0.315,-0.477,89,58,REST
2585,161776,69231,0.849,0.314,-0.476,89,57,REST
2586,161751,69254,0.848,0.315,-0.474,89,57,REST
2587,161731,69234,0.848,0.317,-0.472,89,57,REST
2588,161779,69241,0.848,0.316,-0.473,89,57,REST
2589,161785,69240,0.848,0.315,-0.474,89,57,REST
2590,161826,69218,0.848,0.315,-0.475,89,57,REST
2591,161913,69229,0.847,0.316,-0.477,89,57,REST
2592,161928,69221,0.847,0.315,-0.478,89,57,REST
2593,161992,69213,0.847,0.314,-0.478,89,57,REST
2594,162017,69208,0.847,0.314,-0.477,89,57,REST
2595,162023,69181,0.847,0.313,-0.478,89,57,REST
2596,162044,69193,0.846,0.313,-0.479,89,57,REST
2597,161989,69177,0.846,0.313,-0.479,89,57,REST
2598,162076,69179,0.845,0.314,-0.478,89,57,REST
2599,162254,69236,0.845,0.314,-0.48,89,57,REST
2600,162312,69237,0.846,0.313,-0.482,89,55,REST
2601,162304,69189,0.846,0.311,-0.482,89,55,REST
2602,162374,69206,0.846,0.312,-0.482,89,55,REST
2603,162412,69214,0.846,0.312,-0.481,89,55,REST
2604,162465,69219,0.845,0.312,-0.48,89,55,REST
2605,162481,69234,0.844,0.312,-0.48,89,55,REST
2606,162475,69222,0.845,0.312,-0.481,89,55,REST
2607,162492,69255,0.845,0.312,-0.482,89,55,REST
2608,162480,69271,0.845,0.312,-0.482,89,55,REST
2609,162450,69269,0.846,0.312,-0.482,89,55,REST
2610,162459,69286,0.847,0.311,-0.481,89,55,REST
2611,162413,69294,0.846,0.31,-0.481,89,55,REST
2612,162354,69289,0.845,0.31,-0.481,89,55,REST
2613,162293,69300,0.845,0.311,-0.481,89,55,REST
2614,162258,69279,0.845,0.312,-0.48,89,55,REST
2615,162316,69328,0.845,0.312,-0.481,89,53,REST
2616,162336,69354,0.845,0.311,-0.483,89,53,REST
2617,162215,69307,0.846,0.31,-0.483,89,53,REST
2618,162133,69305,0.846,0.31,-0.482,89,53,REST
2619,162053,69301,0.845,0.311,-0.48,89,53,REST
2620,162008,69283,0.845,0.312,-0.479,89,53,REST
2621,162028,69284,0.845,0.311,-0.481,90,53,REST
2622,161982,69275,0.845,0.311,-0.483,90,53,REST
2623,161897,69264,0.846,0.312,-0.482,90,53,REST
2624,161863,69248,0.844,0.313,-0.48,90,53,REST
2625,161755,69257,0.841,0.315,-0.481,90,53,REST
2626,161794,69375,0.84,0.314,-0.485,90,53,REST
2627,161630,69468,0.844,0.312,-0.483,90,53,REST
2628,161254,69481,0.851,0.305,-0.476,90,53,REST
2629,160605,69351,0.854,0.302,-0.473,90,53,REST
2630,159970,69176,0.85,0.308,-0.474,90,51,REST
2631,159857,69156,0.843,0.317,-0.477,90,51,REST
2632,160130,69352,0.839,0.322,-0.482,90,51,REST
2633,160424,69519,0.843,0.318,-0.482,90,51,REST
2634,160699,69690,0.85,0.312,-0.477,90,51,REST
2635,160879,69729,0.853,0.308,-0.472,90,51,REST
2636,161043,69849,0.853,0.307,-0.47,90,51,REST
2637,161092,69941,0.852,0.307,-0.471,90,51,REST
2638,160696,69697,0.853,0.303,-0.471,90,51,REST
2639,160112,69446,0.856,0.299,-0.473,90,51,REST
2640,159610,69316,0.853,0.302,-0.477,90,51,REST
2641,159625,69515,0.845,0.311,-0.479,90,51,REST
2642,159990,69767,0.846,0.316,-0.478,90,51,REST
2643,160259,69904,0.851,0.313,-0.472,90,51,REST
2644,160215,69746,0.853,0.308,-0.466,90,51,REST
2645,159659,69485,0.854,0.302,-0.468,90,49,REST
2646,158845,69223,0.854,0.301,-0.473,90,49,REST
2647,158561,69269,0.847,0.311,-0.475,90,49,REST
2648,159276,69635,0.841,0.328,-0.469,90,49,REST
2649,160371,70036,0.844,0.332,-0.466,90,49,REST
