Sample Count,Green1 Count,Green2 Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),HR Confidence (%),Activity
509,142999,100848,0.438,0.302,0.845,66,99,REST
510,143010,100864,0.439,0.301,0.846,66,99,REST
511,143019,100882,0.441,0.301,0.846,66,99,REST
512,143026,100910,0.441,0.301,0.847,66,99,REST
513,143115,100952,0.439,0.301,0.848,66,99,REST
514,143132,100993,0.438,0.301,0.847,66,99,REST
515,143239,101033,0.437,0.301,0.847,67,99,REST
516,143286,101075,0.437,0.301,0.847,67,99,REST
517,143362,101129,0.437,0.301,0.845,67,99,REST
518,143360,101158,0.438,0.301,0.845,67,99,REST
519,143445,101251,0.439,0.301,0.847,67,99,REST
520,143470,101244,0.439,0.3,0.846,67,99,REST
521,143452,101158,0.44,0.3,0.846,67,99,REST
522,143391,101087,0.44,0.299,0.848,67,99,REST
523,143426,101107,0.439,0.3,0.847,67,99,REST
524,143381,101071,0.438,0.301,0.845,67,99,REST
525,143339,101094,0.436,0.302,0.845,67,99,REST
526,143426,101159,0.437,0.302,0.845,67,99,REST
527,143374,101158,0.439,0.3,0.845,67,99,REST
528,143420,101188,0.44,0.299,0.846,67,99,REST
529,143395,101208,0.441,0.299,0.846,67,99,REST
530,143402,101213,0.442,0.3,0.846,67,99,REST
531,143379,101198,0.441,0.3,0.846,67,99,REST
532,143397,101214,0.44,0.3,0.846,67,99,REST
533,143424,101223,0.439,0.3,0.845,67,99,REST
534,143410,101259,0.439,0.3,0.845,68,99,REST
535,143530,101337,0.438,0.3,0.846,68,99,REST
536,143494,101381,0.438,0.3,0.846,68,99,REST
537,143509,101424,0.439,0.3,0.846,68,99,REST
538,143569,101440,0.44,0.3,0.846,68,99,REST
539,143501,101337,0.442,0.301,0.844,68,99,REST
540,143453,101277,0.442,0.3,0.844,68,99,REST
541,143449,101298,0.44,0.299,0.846,68,99,REST
542,143462,101280,0.44,0.299,0.845,68,99,REST
543,143435,101324,0.44,0.299,0.844,68,99,REST
544,143530,101360,0.44,0.3,0.844,68,99,REST
545,143445,101310,0.441,0.3,0.844,68,99,REST
546,143466,101305,0.443,0.299,0.845,68,99,REST
547,143453,101316,0.443,0.299,0.845,68,99,REST
548,143439,101313,0.441,0.299,0.846,68,99,REST
549,143439,101337,0.44,0.299,0.847,68,99,REST
550,143487,101365,0.439,0.299,0.847,68,99,REST
551,143387,101318,0.438,0.299,0.847,68,99,REST
552,143372,101310,0.439,0.3,0.846,68,99,REST
553,143397,101350,0.44,0.301,0.845,68,99,REST
554,143443,101361,0.44,0.301,0.844,69,99,REST
555,143459,101346,0.44,0.301,0.845,69,99,REST
556,143491,101287,0.437,0.301,0.846,69,99,REST
557,143414,101145,0.437,0.301,0.847,69,99,REST
558,143353,101099,0.438,0.3,0.848,69,99,REST
559,143371,101091,0.436,0.301,0.845,69,99,REST
560,143348,101061,0.434,0.303,0.845,69,99,REST
561,143343,101064,0.434,0.303,0.845,69,99,REST
562,143270,101045,0.436,0.303,0.845,69,99,REST
563,143235,100996,0.437,0.302,0.845,69,99,REST
564,143193,100953,0.438,0.302,0.846,69,99,REST
565,143163,100932,0.436,0.302,0.847,69,99,REST
566,143126,100915,0.434,0.303,0.847,69,99,REST
567,143063,100889,0.434,0.302,0.847,69,99,REST
568,143048,100883,0.434,0.303,0.847,69,99,REST
569,143039,100915,0.433,0.303,0.846,69,99,REST
570,143111,100952,0.433,0.304,0.846,69,99,REST
571,143092,100993,0.434,0.304,0.847,69,99,REST
572,143141,101071,0.434,0.304,0.847,69,87,REST
573,143149,101097,0.436,0.304,0.846,69,87,REST
574,143134,101016,0.438,0.303,0.846,69,87,REST
575,143035,100944,0.439,0.302,0.846,69,87,REST
576,142996,100963,0.439,0.302,0.845,70,87,REST
577,142916,100983,0.438,0.302,0.843,70,87,REST
578,142913,100990,0.438,0.303,0.842,70,87,REST
579,142956,101056,0.44,0.302,0.843,70,87,REST
580,143066,101080,0.441,0.3,0.846,70,87,REST
581,143059,101073,0.439,0.299,0.848,70,87,REST
582,143052,101074,0.438,0.299,0.847,70,87,REST
583,143028,101135,0.439,0.301,0.845,70,87,REST
584,143117,101282,0.44,0.301,0.844,70,87,REST
585,143268,101395,0.441,0.299,0.844,70,87,REST
586,143406,101445,0.441,0.298,0.846,70,87,REST
587,143483,101484,0.44,0.299,0.846,70,89,REST
588,143565,101516,0.439,0.3,0.845,70,89,REST
589,143494,101515,0.441,0.3,0.845,70,89,REST
590,143534,101512,0.441,0.3,0.846,70,89,REST
591,143548,101438,0.44,0.3,0.845,70,89,REST
592,143377,101291,0.439,0.299,0.847,70,89,REST
593,143330,101257,0.44,0.297,0.848,70,89,REST
594,143283,101266,0.442,0.297,0.845,70,89,REST
595,143282,101244,0.441,0.299,0.844,70,89,REST
596,143255,101274,0.441,0.299,0.844,70,98,REST
597,143226,101249,0.442,0.298,0.844,70,98,REST
598,143005,101165,0.444,0.298,0.844,70,98,REST
599,142880,101106,0.447,0.297,0.843,70,98,REST
600,142827,101104,0.45,0.297,0.843,70,98,REST
601,142865,101085,0.447,0.298,0.843,71,98,REST
602,142834,101080,0.443,0.298,0.843,71,98,REST
603,142891,101122,0.443,0.297,0.844,71,98,REST
604,142896,101171,0.444,0.297,0.844,71,98,REST
605,142949,101216,0.446,0.297,0.844,71,98,REST
606,142927,101235,0.447,0.297,0.845,71,98,REST
607,142973,101245,0.448,0.296,0.845,71,98,REST
608,143028,101235,0.449,0.296,0.844,71,98,REST
609,142988,101114,0.448,0.295,0.845,71,99,REST
610,142935,101051,0.448,0.294,0.845,71,99,REST
611,143014,101079,0.448,0.295,0.843,71,99,REST
612,142942,100995,0.445,0.298,0.843,71,99,REST
613,142829,100958,0.443,0.299,0.843,71,99,REST
614,142809,100936,0.445,0.297,0.845,71,99,REST
615,142714,100891,0.447,0.295,0.846,71,99,REST
616,142677,100859,0.446,0.295,0.847,71,99,REST
617,142646,100828,0.445,0.297,0.846,71,99,REST
618,142581,100776,0.445,0.299,0.845,71,99,REST
619,142518,100746,0.445,0.299,0.844,71,99,REST
620,142459,100702,0.444,0.299,0.844,71,99,REST
621,142391,100684,0.442,0.299,0.844,71,99,REST
622,142445,100692,0.443,0.298,0.845,71,99,REST
623,142401,100701,0.442,0.299,0.845,72,99,REST
624,142411,100694,0.44,0.3,0.846,72,99,REST
625,142442,100642,0.441,0.3,0.846,72,99,REST
626,142371,100497,0.442,0.3,0.846,72,99,REST
627,142201,100393,0.44,0.301,0.846,72,99,REST
628,142151,100347,0.44,0.301,0.845,72,99,REST
629,142059,100297,0.44,0.302,0.844,72,99,REST
630,142078,100316,0.439,0.302,0.844,72,99,REST
631,142013,100310,0.439,0.302,0.844,72,99,REST
632,142020,100274,0.439,0.301,0.845,72,99,REST
633,142019,100266,0.44,0.301,0.846,72,99,REST
634,142038,100240,0.44,0.302,0.844,72,99,REST
635,142003,100199,0.439,0.302,0.844,72,99,REST
636,142034,100174,0.438,0.303,0.845,72,99,REST
637,142070,100161,0.437,0.303,0.845,72,99,REST
638,142086,100166,0.434,0.303,0.845,72,99,REST
639,142198,100234,0.434,0.302,0.845,72,99,REST
640,142280,100357,0.434,0.302,0.846,72,99,REST
641,142361,100433,0.433,0.302,0.848,72,99,REST
642,142380,100458,0.434,0.303,0.848,73,99,REST
643,142372,100402,0.436,0.303,0.848,73,99,REST
644,142276,100385,0.437,0.302,0.849,73,99,REST
645,142297,100417,0.437,0.302,0.847,73,99,REST
646,142226,100431,0.437,0.303,0.846,73,99,REST
647,142229,100466,0.435,0.303,0.845,73,99,REST
648,142252,100507,0.436,0.303,0.845,73,99,REST
649,142254,100518,0.438,0.302,0.847,73,99,REST
650,142253,100521,0.439,0.302,0.847,73,99,REST
651,142201,100551,0.44,0.302,0.846,73,99,REST
652,142207,100540,0.441,0.303,0.846,73,99,REST
653,142165,100553,0.44,0.302,0.846,73,99,REST
654,142185,100560,0.44,0.301,0.846,73,99,REST
655,142218,100634,0.44,0.301,0.846,73,99,REST
656,142292,100724,0.44,0.301,0.844,73,99,REST
657,142324,100760,0.44,0.301,0.844,73,99,REST
658,142372,100793,0.441,0.301,0.845,73,99,REST
659,142425,100778,0.443,0.301,0.845,73,99,REST
660,142324,100693,0.444,0.3,0.845,73,99,REST
661,142366,100695,0.443,0.298,0.847,74,99,REST
662,142421,100743,0.443,0.299,0.846,74,99,REST
663,142460,100750,0.441,0.3,0.843,74,99,REST
664,142437,100798,0.44,0.3,0.843,74,99,REST
665,142540,100858,0.442,0.299,0.844,74,99,REST
666,142593,100875,0.444,0.297,0.846,74,99,REST
667,142631,100923,0.443,0.298,0.847,74,99,REST
668,142712,101013,0.443,0.299,0.846,74,99,REST
669,142790,101046,0.443,0.299,0.846,74,99,REST
670,142784,101124,0.444,0.298,0.845,74,99,REST
671,142846,101160,0.445,0.298,0.845,74,99,REST
672,142839,101163,0.445,0.298,0.846,74,99,REST
673,142826,101197,0.444,0.299,0.845,74,99,REST
674,142836,101256,0.444,0.299,0.844,74,99,REST
675,142807,101251,0.444,0.298,0.843,74,99,REST
676,142832,101219,0.445,0.297,0.845,74,99,REST
677,142673,101118,0.445,0.297,0.845,74,99,REST
678,142595,101074,0.446,0.297,0.844,74,99,REST
679,142465,101049,0.447,0.297,0.842,75,99,REST
680,142411,101025,0.446,0.298,0.843,75,99,REST
681,142366,101058,0.446,0.297,0.843,75,99,REST
682,142374,101089,0.447,0.296,0.843,75,87,REST
683,142421,101094,0.449,0.296,0.843,75,87,REST
684,142365,101128,0.448,0.298,0.842,75,87,REST
685,142336,101135,0.448,0.298,0.842,75,87,REST
686,142237,101140,0.45,0.297,0.843,75,87,REST
687,142224,101165,0.452,0.295,0.843,75,87,REST
688,142254,101213,0.452,0.293,0.844,75,87,REST
689,142280,101268,0.451,0.291,0.844,75,87,REST
690,142337,101326,0.452,0.292,0.843,75,87,REST
691,142352,101374,0.453,0.295,0.842,75,87,REST
692,142389,101390,0.453,0.297,0.842,75,87,REST
693,142336,101357,0.453,0.297,0.842,75,87,REST
694,142354,101272,0.453,0.295,0.844,75,87,REST
695,142260,101220,0.452,0.292,0.846,75,87,REST
696,142272,101245,0.451,0.292,0.844,75,87,REST
697,142233,101246,0.451,0.293,0.843,76,90,REST
698,142202,101250,0.452,0.294,0.842,76,90,REST
699,142192,101250,0.452,0.295,0.841,76,90,REST
700,142184,101201,0.452,0.295,0.841,76,90,REST
701,142079,101138,0.452,0.295,0.842,76,90,REST
702,142116,101142,0.451,0.295,0.844,76,90,REST
703,142061,101130,0.448,0.294,0.845,76,90,REST
704,142060,101147,0.448,0.294,0.845,76,90,REST
705,141950,101019,0.448,0.295,0.842,76,90,REST
706,141753,100809,0.45,0.295,0.842,76,90,REST
707,141741,100858,0.449,0.293,0.842,76,98,REST
708,141957,101109,0.446,0.294,0.843,76,98,REST
709,142124,101321,0.445,0.294,0.846,76,98,REST
710,142280,101401,0.446,0.295,0.846,76,98,REST
711,142352,101349,0.447,0.295,0.845,76,98,REST
712,142324,101230,0.449,0.295,0.847,76,98,REST
713,142372,101193,0.447,0.296,0.846,76,98,REST
714,142393,101165,0.442,0.298,0.845,76,98,REST
715,142386,101144,0.44,0.3,0.844,77,98,REST
716,142411,101186,0.439,0.3,0.844,77,98,REST
717,142395,101163,0.44,0.3,0.846,77,98,REST
718,142355,101135,0.443,0.298,0.848,77,98,REST
719,142396,101144,0.443,0.297,0.849,77,98,REST
720,142346,101125,0.442,0.297,0.848,77,98,REST
721,142382,101120,0.441,0.298,0.848,77,98,REST
722,142363,101103,0.441,0.298,0.849,77,98,REST
723,142343,101056,0.44,0.299,0.848,77,98,REST
724,142290,101032,0.439,0.3,0.847,77,98,REST
725,142327,101008,0.438,0.3,0.847,77,98,REST
726,142319,101046,0.437,0.3,0.848,77,98,REST
727,142284,101042,0.435,0.3,0.849,77,98,REST
728,142296,101010,0.437,0.299,0.85,77,98,REST
729,142241,100944,0.44,0.298,0.85,77,98,REST
730,142160,100906,0.439,0.297,0.849,77,93,REST
731,142129,100936,0.439,0.298,0.848,77,93,REST
732,142139,100953,0.438,0.299,0.848,77,93,REST
733,142102,100968,0.436,0.3,0.848,78,93,REST
734,142052,100955,0.437,0.3,0.848,78,93,REST
735,142004,100973,0.439,0.299,0.848,78,93,REST
736,142012,100981,0.441,0.299,0.847,78,93,REST
737,141907,100976,0.442,0.299,0.845,78,93,REST
738,141908,101024,0.442,0.298,0.847,78,93,REST
739,141883,101035,0.442,0.297,0.847,78,93,REST
740,141890,101043,0.442,0.297,0.846,78,93,REST
741,141903,101085,0.443,0.297,0.845,78,93,REST
742,142024,101179,0.444,0.296,0.844,78,93,REST
743,142015,101203,0.445,0.296,0.844,78,93,REST
744,142001,101202,0.446,0.296,0.844,78,93,REST
745,142042,101164,0.448,0.297,0.845,78,93,REST
746,141936,101049,0.449,0.295,0.846,78,93,REST
747,141862,101009,0.448,0.294,0.847,78,93,REST
748,141855,101055,0.448,0.293,0.846,78,93,REST
749,141876,101072,0.449,0.293,0.845,78,93,REST
750,141849,101092,0.448,0.294,0.843,78,93,REST
751,141893,101123,0.448,0.295,0.843,79,93,REST
752,141851,101118,0.449,0.293,0.843,79,93,REST
753,141858,101127,0.452,0.292,0.843,79,93,REST
754,141875,101154,0.452,0.292,0.845,79,97,REST
755,141948,101195,0.45,0.291,0.846,79,97,REST
756,141957,101215,0.449,0.291,0.846,79,97,REST
757,142004,101264,0.449,0.291,0.846,79,97,REST
758,142097,101345,0.449,0.292,0.844,79,97,REST
759,142105,101382,0.449,0.292,0.842,79,97,REST
760,142202,101467,0.45,0.292,0.843,79,97,REST
761,142269,101526,0.45,0.293,0.844,79,97,REST
762,142320,101484,0.45,0.294,0.843,79,97,REST
763,142293,101424,0.452,0.292,0.845,79,97,REST
764,142453,101519,0.452,0.29,0.847,79,97,REST
765,142596,101623,0.451,0.29,0.845,79,97,REST
766,142799,101700,0.45,0.291,0.845,79,97,REST
767,143033,101816,0.448,0.293,0.846,79,97,REST
768,143196,101853,0.447,0.295,0.843,80,97,REST
769,143281,101854,0.447,0.293,0.842,80,97,REST
770,143572,101984,0.449,0.286,0.842,80,97,REST
771,143686,101993,0.454,0.278,0.845,80,97,REST
772,144070,102084,0.458,0.274,0.847,80,93,REST
773,144508,102208,0.46,0.276,0.843,80,93,REST
774,144687,102022,0.46,0.277,0.84,80,93,REST
775,144699,101810,0.457,0.278,0.839,80,93,REST
776,144898,101644,0.459,0.272,0.841,80,93,REST
777,145025,101537,0.464,0.261,0.845,80,93,REST
778,145247,101449,0.468,0.252,0.848,80,93,REST
779,145457,101279,0.47,0.246,0.847,80,93,REST
780,145491,101065,0.472,0.241,0.845,80,93,REST
781,145461,100893,0.472,0.239,0.843,80,93,REST
782,145302,100734,0.473,0.239,0.841,80,93,REST
783,145134,100585,0.473,0.239,0.841,80,93,REST
784,144854,100408,0.473,0.238,0.844,80,93,REST
785,144744,100342,0.473,0.235,0.849,80,93,REST
786,144635,100303,0.473,0.233,0.851,80,93,REST
787,144579,100295,0.472,0.232,0.852,80,93,REST
788,144527,100318,0.472,0.232,0.849,80,93,REST
789,144495,100407,0.472,0.233,0.844,81,93,REST
790,144389,100452,0.473,0.233,0.843,81,93,REST
791,144227,100445,0.475,0.229,0.846,81,93,REST
792,144056,100387,0.475,0.226,0.848,81,93,REST
793,143973,100354,0.475,0.224,0.849,81,93,REST
794,143924,100265,0.474,0.223,0.848,81,93,REST
795,143900,100238,0.474,0.224,0.845,81,93,REST
796,144003,100226,0.474,0.226,0.842,81,93,REST
797,143827,100065,0.474,0.228,0.839,81,93,REST
798,143491,99778,0.475,0.229,0.84,81,93,REST
799,143291,99610,0.475,0.229,0.841,81,93,REST
800,143176,99586,0.475,0.23,0.839,81,93,REST
801,143168,99656,0.475,0.231,0.837,81,93,REST
802,143167,99799,0.475,0.231,0.836,81,94,REST
803,143247,99945,0.475,0.229,0.836,81,94,REST
804,143278,100156,0.475,0.229,0.835,81,94,REST
805,143441,100472,0.475,0.23,0.834,81,94,REST
806,143498,100839,0.474,0.232,0.838,81,94,REST
807,143579,101116,0.473,0.232,0.844,81,94,REST
808,143201,101237,0.468,0.233,0.853,81,94,REST
809,141771,101137,0.45,0.238,0.865,81,94,REST
810,141270,100885,0.445,0.241,0.867,81,94,REST
811,140901,100533,0.469,0.239,0.851,81,94,REST
812,139818,100012,0.496,0.232,0.827,81,94,REST
813,138908,99630,0.505,0.224,0.813,81,94,REST
814,137979,99521,0.496,0.22,0.825,82,94,REST
815,137592,100016,0.483,0.219,0.847,82,94,REST
816,137848,100909,0.474,0.218,0.858,82,94,REST
817,138244,101308,0.472,0.212,0.857,82,94,REST
818,138468,101394,0.474,0.202,0.853,82,94,REST
819,138981,101851,0.474,0.193,0.855,82,94,REST
820,139879,102558,0.473,0.191,0.854,82,94,REST
821,140689,102829,0.473,0.193,0.85,82,94,REST
822,141320,103204,0.472,0.197,0.853,82,94,REST
823,142455,103931,0.469,0.2,0.849,82,94,REST
824,143771,104770,0.467,0.2,0.845,82,94,REST
825,145606,105940,0.467,0.197,0.85,82,94,REST
826,147829,107332,0.468,0.195,0.854,82,94,REST
827,150194,109014,0.468,0.195,0.859,82,94,REST
828,152471,110486,0.468,0.197,0.864,82,94,REST
829,154234,111550,0.47,0.201,0.869,82,94,REST
830,155393,112191,0.469,0.206,0.868,82,94,REST
831,155833,112677,0.47,0.21,0.865,82,94,REST
832,156237,113028,0.472,0.212,0.861,82,92,REST
833,156574,113277,0.472,0.213,0.856,82,92,REST
834,156749,113418,0.473,0.216,0.852,82,92,REST
835,156659,113383,0.473,0.217,0.849,82,93,REST
836,156517,113333,0.474,0.215,0.848,82,94,REST
837,156532,113324,0.475,0.212,0.851,82,94,REST
838,156532,113359,0.475,0.209,0.85,82,94,REST
839,156629,113418,0.475,0.209,0.849,82,94,REST
840,156761,113531,0.475,0.212,0.847,82,95,REST
841,156870,113622,0.474,0.215,0.844,82,95,REST
842,156894,113812,0.474,0.216,0.843,82,95,REST
843,156811,114013,0.474,0.217,0.845,82,95,REST
844,156380,113931,0.474,0.218,0.847,82,96,REST
845,155749,113626,0.475,0.22,0.844,83,96,REST
846,155278,113387,0.478,0.218,0.839,83,96,REST
847,154949,113222,0.482,0.215,0.837,83,96,REST
848,154853,113199,0.482,0.209,0.841,83,96,REST
849,155071,113335,0.481,0.204,0.845,83,97,REST
850,155216,113438,0.479,0.205,0.847,83,97,REST
851,155335,113501,0.477,0.21,0.845,83,97,REST
852,155439,113519,0.477,0.213,0.842,83,97,REST
853,155354,113430,0.478,0.213,0.842,83,97,REST
854,155317,113351,0.478,0.213,0.842,83,97,REST
855,155207,113267,0.478,0.214,0.842,83,97,REST
856,155045,113200,0.477,0.215,0.842,83,97,REST
857,154791,113074,0.476,0.217,0.842,83,97,REST
858,154468,112898,0.476,0.217,0.842,83,97,REST
859,154307,112819,0.476,0.213,0.843,83,97,REST
860,154249,112815,0.477,0.21,0.844,83,97,REST
861,154325,112838,0.477,0.211,0.843,83,97,REST
862,154313,112794,0.477,0.214,0.842,83,97,REST
863,154106,112485,0.477,0.217,0.841,83,97,REST
864,153730,112170,0.477,0.217,0.843,83,97,REST
865,153513,111955,0.476,0.215,0.845,83,97,REST
866,153360,111831,0.476,0.214,0.843,83,89,REST
867,153361,111728,0.476,0.213,0.844,83,89,REST
868,153328,111691,0.476,0.213,0.844,83,89,REST
869,153332,111577,0.475,0.213,0.843,83,89,REST
870,153233,111439,0.475,0.214,0.845,83,89,REST
871,153176,111299,0.476,0.216,0.844,83,89,REST
872,152993,111079,0.475,0.218,0.842,83,89,REST
873,152824,110867,0.475,0.218,0.843,83,89,REST
874,152707,110725,0.474,0.215,0.846,83,89,REST
875,152606,110647,0.474,0.211,0.849,83,89,REST
876,152624,110676,0.473,0.211,0.85,83,89,REST
877,152690,110776,0.473,0.214,0.849,83,89,REST
878,152799,110903,0.473,0.216,0.849,83,89,REST
879,152775,110939,0.473,0.215,0.849,83,89,REST
880,152688,110791,0.474,0.213,0.849,83,89,REST
881,152488,110662,0.475,0.211,0.85,83,90,REST
882,152456,110659,0.476,0.211,0.849,83,90,REST
883,152462,110694,0.475,0.212,0.847,83,90,REST
884,152419,110644,0.475,0.214,0.848,83,90,REST
885,152271,110568,0.474,0.215,0.849,83,90,REST
886,152212,110523,0.474,0.214,0.847,83,90,REST
887,152231,110524,0.474,0.212,0.847,83,90,REST
888,152304,110602,0.474,0.209,0.848,83,90,REST
889,152408,110721,0.475,0.209,0.848,83,90,REST
890,152463,110778,0.475,0.21,0.849,83,90,REST
891,152475,110805,0.474,0.212,0.849,83,90,REST
892,152499,110851,0.475,0.212,0.846,83,90,REST
893,152627,110934,0.475,0.21,0.844,84,90,REST
894,152705,111044,0.475,0.21,0.844,84,90,REST
895,152806,111119,0.475,0.211,0.845,84,90,REST
896,152780,111100,0.475,0.212,0.846,84,90,REST
897,152578,110844,0.475,0.212,0.846,84,90,REST
898,152304,110678,0.476,0.21,0.847,84,90,REST
899,152176,110629,0.477,0.207,0.847,84,90,REST
900,152072,110603,0.477,0.205,0.845,84,90,REST
901,152068,110630,0.476,0.205,0.845,84,90,REST
902,152042,110635,0.476,0.205,0.846,84,90,REST
903,151931,110597,0.476,0.205,0.846,84,90,REST
904,151844,110538,0.476,0.205,0.847,84,90,REST
905,151700,110491,0.478,0.204,0.847,84,90,REST
906,151633,110473,0.479,0.204,0.845,84,90,REST
907,151480,110396,0.479,0.203,0.844,84,90,REST
908,151459,110398,0.479,0.202,0.846,84,90,REST
909,151479,110428,0.479,0.201,0.846,84,90,REST
910,151548,110497,0.479,0.202,0.844,84,90,REST
911,151675,110598,0.478,0.203,0.843,84,90,REST
912,151718,110674,0.478,0.204,0.842,84,90,REST
913,151767,110712,0.479,0.205,0.841,84,90,REST
914,151716,110626,0.481,0.206,0.841,84,90,REST
915,151531,110468,0.482,0.205,0.842,84,90,REST
916,151361,110414,0.481,0.205,0.842,84,90,REST
917,151280,110379,0.48,0.204,0.841,84,90,REST
918,151130,110329,0.48,0.203,0.842,84,90,REST
919,151187,110410,0.48,0.203,0.842,84,90,REST
920,151215,110433,0.48,0.202,0.843,84,90,REST
921,151225,110424,0.48,0.202,0.844,84,90,REST
922,151285,110458,0.48,0.203,0.844,84,90,REST
923,151308,110502,0.479,0.203,0.843,84,90,REST
924,151344,110506,0.478,0.203,0.843,84,90,REST
925,151273,110499,0.478,0.203,0.844,81,99,REST
926,151219,110453,0.478,0.204,0.845,81,99,REST
927,151167,110430,0.478,0.204,0.844,81,99,REST
928,151334,110525,0.477,0.203,0.845,81,99,REST
929,151447,110606,0.477,0.202,0.846,81,99,REST
930,151585,110689,0.477,0.202,0.845,81,99,REST
931,151656,110697,0.478,0.203,0.844,81,99,REST
932,151586,110544,0.479,0.205,0.844,81,99,REST
933,151511,110458,0.479,0.207,0.844,81,99,REST
934,151498,110471,0.478,0.207,0.844,81,99,REST
935,151490,110427,0.477,0.206,0.846,81,99,REST
936,151487,110453,0.476,0.205,0.847,81,99,REST
937,151614,110519,0.476,0.204,0.846,81,99,REST
938,151588,110520,0.476,0.206,0.846,81,99,REST
939,151622,110513,0.477,0.208,0.845,81,99,REST
940,151555,110475,0.477,0.209,0.844,81,99,REST
941,151435,110378,0.477,0.209,0.845,81,99,REST
942,151421,110314,0.476,0.207,0.846,81,99,REST
943,151439,110345,0.475,0.205,0.847,81,99,REST
944,151506,110361,0.475,0.206,0.848,81,99,REST
945,151558,110392,0.475,0.207,0.848,81,99,REST
946,151736,110504,0.475,0.208,0.847,81,99,REST
947,151776,110585,0.474,0.209,0.848,81,99,REST
948,151782,110590,0.474,0.21,0.848,81,99,REST
949,151638,110442,0.475,0.211,0.847,81,99,REST
950,151443,110306,0.477,0.21,0.847,81,99,REST
951,151348,110276,0.476,0.208,0.846,81,99,REST
952,151298,110249,0.475,0.208,0.846,81,99,REST
953,151191,110234,0.475,0.21,0.845,81,99,REST
954,151229,110273,0.475,0.21,0.844,81,52,REST
955,151220,110287,0.475,0.208,0.845,81,52,REST
956,151218,110252,0.476,0.206,0.846,81,52,REST
957,151211,110316,0.476,0.207,0.844,81,52,REST
958,151216,110342,0.476,0.208,0.844,81,52,REST
959,151162,110314,0.476,0.208,0.845,81,52,REST
960,151177,110367,0.476,0.207,0.845,81,52,REST
961,151335,110460,0.476,0.207,0.844,81,52,REST
962,151509,110596,0.477,0.207,0.843,81,52,REST
963,151839,110787,0.478,0.207,0.842,81,52,REST
964,152073,110934,0.477,0.208,0.844,81,52,REST
965,152150,110915,0.476,0.209,0.844,81,52,REST
966,151976,110752,0.476,0.21,0.844,81,52,REST
967,151871,110660,0.477,0.209,0.845,81,52,REST
968,151817,110671,0.476,0.207,0.845,81,52,REST
969,151783,110653,0.476,0.206,0.844,81,52,REST
970,151721,110608,0.476,0.207,0.845,81,52,REST
971,151583,110535,0.476,0.207,0.844,81,52,REST
972,151433,110461,0.477,0.206,0.844,81,52,REST
973,151318,110438,0.478,0.204,0.845,81,52,REST
974,151402,110493,0.479,0.204,0.844,81,52,REST
975,151424,110551,0.479,0.203,0.843,81,52,REST
976,151543,110636,0.478,0.202,0.843,81,52,REST
977,151575,110693,0.478,0.202,0.844,81,52,REST
978,151664,110751,0.479,0.202,0.844,81,52,REST
979,151726,110839,0.479,0.203,0.843,81,52,REST
980,151770,110883,0.478,0.204,0.843,81,52,REST
981,151708,110886,0.477,0.204,0.842,81,52,REST
982,151716,110853,0.478,0.204,0.842,81,52,REST
983,151623,110756,0.479,0.203,0.843,81,52,REST
984,151512,110686,0.48,0.203,0.843,81,53,REST
985,151483,110675,0.48,0.204,0.842,81,53,REST
986,151384,110633,0.479,0.205,0.841,81,53,REST
987,151326,110610,0.479,0.204,0.842,81,53,REST
988,151295,110629,0.479,0.202,0.843,81,53,REST
989,151307,110651,0.479,0.202,0.843,81,53,REST
990,151279,110656,0.48,0.202,0.843,81,53,REST
991,151246,110658,0.48,0.203,0.843,81,53,REST
992,151154,110615,0.479,0.204,0.842,81,53,REST
993,151032,110543,0.479,0.204,0.841,81,53,REST
994,150965,110531,0.48,0.204,0.841,81,53,REST
995,151026,110588,0.48,0.202,0.841,81,53,REST
996,151048,110641,0.48,0.201,0.842,81,53,REST
997,151145,110696,0.48,0.201,0.843,81,53,REST
998,151156,110729,0.479,0.202,0.843,81,53,REST
999,151104,110626,0.479,0.203,0.842,81,51,REST
1000,150987,110506,0.481,0.202,0.843,81,51,REST
1001,150990,110487,0.482,0.202,0.843,81,51,REST
1002,150980,110502,0.481,0.203,0.841,81,51,REST
1003,150934,110495,0.48,0.203,0.841,81,51,REST
1004,150952,110522,0.478,0.202,0.842,84,87,REST
1005,150904,110546,0.478,0.202,0.842,84,87,REST
1006,150990,110577,0.479,0.202,0.843,84,87,REST
1007,151039,110606,0.481,0.203,0.843,84,87,REST
1008,150997,110564,0.482,0.203,0.842,84,87,REST
1009,150986,110524,0.481,0.205,0.842,84,87,REST
1010,150911,110453,0.479,0.206,0.843,84,87,REST
1011,150901,110409,0.479,0.206,0.843,84,87,REST
1012,150946,110425,0.478,0.204,0.844,84,87,REST
1013,151152,110551,0.478,0.204,0.845,84,87,REST
1014,151201,110602,0.477,0.205,0.846,84,87,REST
1015,151184,110495,0.476,0.206,0.846,84,87,REST
1016,151046,110288,0.477,0.208,0.847,84,86,REST
1017,150808,110083,0.478,0.209,0.848,84,86,REST
1018,150659,109928,0.477,0.21,0.846,84,86,REST
1019,150489,109820,0.476,0.21,0.843,84,86,REST
1020,150485,109788,0.475,0.209,0.843,84,86,REST
1021,150427,109783,0.475,0.208,0.844,84,86,REST
1022,150466,109751,0.476,0.207,0.845,84,86,REST
