timestamp,Green1 Count,Green2 Count
378,141264,136632
379,141293,136686
380,141328,136747
381,141383,136772
382,141268,136627
383,141131,136483
384,141074,136400
385,141060,136368
386,141017,136329
387,140998,136292
388,140990,136291
389,140981,136286
390,140984,136272
391,140927,136226
392,140897,136209
393,140937,136245
394,140956,136279
395,140966,136281
396,141000,136297
397,141053,136360
398,141073,136407
399,141120,136448
400,141147,136491
401,141164,136507
402,141219,136558
403,141248,136596
404,141173,136494
405,141040,136321
406,140962,136267
407,140994,136273
408,140986,136209
409,140886,136117
410,140887,136129
411,140961,136158
412,140990,136183
413,140978,136185
414,141008,136189
415,141069,136216
416,141071,136214
417,141061,136206
418,141103,136234
419,141112,136232
420,141141,136251
421,141219,136318
422,141304,136378
423,141360,136447
424,141404,136509
425,141508,136588
426,141513,136573
427,141417,136451
428,141383,136359
429,141362,136317
430,141330,136329
431,141333,136321
432,141414,136327
433,141418,136312
434,141439,136327
435,141471,136325
436,141489,136327
437,141472,136335
438,141499,136357
439,141514,136360
440,141540,136378
441,141576,136439
442,141599,136466
443,141623,136475
444,141647,136482
445,141656,136499
446,141696,136530
447,141731,136549
448,141613,136416
449,141474,136251
450,141430,136169
451,141340,136047
452,141198,135819
453,141093,135594
454,140950,135406
455,140939,135274
456,141076,135266
457,141280,135375
458,141241,135273
459,141207,135224
460,141264,135274
461,141322,135367
462,141315,135357
463,141254,135328
464,141212,135337
465,141184,135368
466,141226,135396
467,141206,135372
468,141257,135410
469,141133,135283
470,140955,135069
471,140947,135002
472,140887,134945
473,140830,134872
474,140820,134794
475,140787,134731
476,140798,134710
477,140809,134697
478,140784,134667
479,140738,134628
480,140747,134614
481,140761,134621
482,140759,134623
483,140789,134636
484,140786,134632
485,140800,134678
486,140843,134732
487,140797,134724
488,140816,134767
489,140816,134724
490,140627,134469
491,140488,134290
492,140426,134147
493,140388,134062
494,140318,133918
495,140225,133774
496,140146,133687
497,140099,133669
498,140036,133561
499,139963,133479
500,139891,133424
501,139862,133395
502,139803,133366
503,139761,133342
504,139776,133334
505,139800,133387
506,139805,133426
507,139856,133470
508,139818,133426
509,139661,133202
510,139562,133014
511,139509,132898
512,139474,132792
513,139443,132701
514,139421,132656
515,139393,132627
516,139418,132645
517,139364,132605
518,139287,132556
519,139440,132580
520,139450,132622
521,139465,132669
522,139495,132712
523,139513,132766
524,139503,132805
525,139393,132754
526,139157,132597
527,138945,132369
528,138844,132202
529,138821,132141
530,138803,132108
531,138782,132046
532,138760,132028
533,138739,132034
534,138770,132053
535,138761,132050
536,138739,132047
537,138754,132071
538,138761,132104
539,138785,132138
540,138827,132196
541,138832,132228
542,138863,132290
543,138916,132354
544,138926,132367
545,138812,132215
546,138680,132020
547,138581,131892
548,138552,131844
549,138534,131792
550,138460,131701
551,138423,131685
552,138427,131679
553,138418,131682
554,138367,131646
555,138377,131651
556,138402,131690
557,138420,131746
558,138451,131772
559,138479,131813
560,138549,131871
561,138608,131909
562,138675,131988
563,138738,132076
564,138812,132125
565,138777,132060
566,138620,131877
567,138563,131789
568,138526,131739
569,138496,131702
570,138475,131632
571,138442,131610
572,138414,131590
573,138451,131608
574,138450,131612
575,138402,131593
576,138460,131640
577,138542,131710
578,138580,131761
579,138618,131749
580,138636,131769
581,138669,131826
582,138751,131914
583,138833,132003
584,138918,132103
585,139007,132177
586,138986,132112
587,138913,132035
588,138929,132022
589,138947,132021
590,138951,132032
591,138988,132066
592,139069,132149
593,139161,132228
594,139218,132282
595,139233,132309
596,139258,132343
597,139327,132405
598,139394,132488
599,139442,132560
600,139513,132639
601,139593,132735
602,139632,132792
603,139722,132902
604,139835,133017
605,139941,133136
606,140067,133241
607,140041,133185
608,139962,133097
609,140006,133101
610,140045,133118
611,140091,133130
612,140138,133136
613,140190,133178
614,140233,133216
615,140286,133237
616,140304,133269
617,140334,133277
618,140441,133383
619,140518,133453
620,140617,133563
621,140727,133643
622,140791,133718
623,140865,133790
624,140980,133880
625,141083,133983
626,141177,134084
627,141284,134176
628,141328,134241
629,141250,134135
630,141144,133983
631,141133,133960
632,141170,133977
633,141213,133978
634,141182,133922
635,141199,133938
636,141262,133969
637,141313,134008
638,141302,134000
639,141319,133997
640,141348,134039
641,141353,134062
642,141357,134031
643,141349,134060
644,141356,134058
645,141389,134102
646,141421,134149
647,141430,134165
648,141478,134196
649,141503,134234
650,141520,134266
651,141527,134239
652,141386,134072
653,141288,133954
654,141309,133942
655,141327,133913
656,141296,133853
657,141291,133790
658,141301,133790
659,141335,133807
660,141349,133792
661,141312,133753
662,141304,133762
663,141331,133771
664,141366,133790
665,141358,133777
666,141362,133777
667,141386,133788
668,141411,133844
669,141455,133879
670,141476,133930
671,141514,134004
672,141581,134079
673,141649,134175
674,141615,134121
675,141515,133985
676,141498,133950
677,141494,133931
678,141536,133928
679,141505,133888
680,141517,133912
681,141566,133953
682,141615,133988
683,141618,134000
684,141624,134017
685,141649,134072
686,141685,134124
687,141739,134175
688,141758,134226
689,141795,134284
690,141864,134353
691,141890,134407
692,141895,134491
693,141938,134571
694,141994,134631
695,141957,134590
696,141827,134443
697,141717,134332
698,141699,134265
699,141702,134221
700,141669,134143
701,141655,134103
702,141671,134107
703,141680,134112
704,141663,134080
705,141638,134037
706,141648,134061
707,141668,134079
708,141680,134081
709,141677,134100
710,141690,134143
711,141725,134203
712,141729,134228
713,141733,134246
714,141757,134254
715,141779,134284
716,141788,134294
717,141672,134084
718,141518,133844
719,141427,133670
720,141416,133570
721,141365,133445
722,141291,133283
723,141270,133181
724,141252,133123
725,141247,133081
726,141190,132986
727,141136,132927
728,141139,132931
729,141147,132909
730,141123,132904
731,141107,132889
732,141119,132894
733,141119,132914
734,141105,132912
735,141141,132945
736,141136,132960
737,141159,132993
738,141089,132886
739,140892,132589
740,140750,132343
741,140691,132172
742,140623,132004
743,140482,131787
744,140425,131675
745,140384,131620
746,140357,131601
747,140316,131551
748,140239,131481
749,140210,131481
750,140212,131496
751,140193,131505
752,140157,131484
753,140144,131520
754,140143,131557
755,140152,131575
756,140162,131613
757,140152,131650
758,140193,131726
759,140245,131786
760,140106,131602
761,139993,131426
762,139947,131320
763,139873,131259
764,139824,131213
765,139804,131179
766,139778,131220
767,139779,131239
768,139778,131275
769,139735,131289
770,139731,131370
771,139785,131479
772,139780,131526
773,139798,131601
774,139849,131685
775,139889,131796
776,139916,131867
777,139933,131940
778,139962,132017
779,139963,132045
780,139838,131898
781,139722,131780
782,139644,131704
783,139621,131669
784,139579,131639
785,139536,131625
786,139547,131669
787,139576,131746
788,139567,131782
789,139544,131801
790,139559,131873
791,139572,131961
792,139599,132017
793,139631,132108
794,139654,132164
795,139692,132232
796,139720,132293
797,139736,132375
798,139788,132420
799,139665,132283
800,139509,132120
801,139431,132026
802,139385,131983
803,139336,131925
804,139235,131837
805,139208,131845
806,139210,131868
807,139213,131878
808,139163,131841
809,139139,131853
810,139191,131923
811,139182,131947
812,139174,131989
813,139216,132049
814,139213,132084
815,139223,132126
816,139262,132170
817,139283,132220
818,139223,132140
819,139073,131946
820,138957,131815
821,138875,131740
822,138828,131672
823,138728,131557
824,138663,131504
825,138656,131490
826,138670,131518
827,138615,131477
828,138611,131476
829,138605,131501
830,138633,131554
831,138650,131590
832,138654,131605
833,138667,131636
834,138695,131659
835,138700,131670
836,138733,131718
837,138787,131769
838,138723,131679
839,138528,131436
840,138423,131292
841,138365,131201
842,138317,131147
843,138286,131067
844,138250,131051
845,138260,131085
846,138290,131114
847,138254,131106
848,138214,131091
849,138252,131146
850,138258,131171
851,138289,131227
852,138320,131275
853,138365,131335
854,138388,131396
855,138459,131468
856,138501,131540
857,138552,131620
858,138532,131566
859,138415,131440
860,138359,131383
861,138349,131334
862,138336,131317
863,138305,131301
864,138321,131334
865,138369,131398
866,138416,131450
867,138424,131484
868,138434,131511
869,138505,131616
870,138575,131682
871,138651,131787
872,138694,131862
873,138761,131941
874,138815,132013
875,138860,132087
876,138930,132174
877,138971,132241
878,138951,132200
879,138838,132033
880,138760,131971
881,138735,131953
882,138726,131912
883,138684,131870
884,138648,131862
885,138705,131925
886,138737,131955
887,138724,131956
888,138739,131970
889,138759,132015
890,138786,132075
891,138833,132130
892,138866,132211
893,138894,132253
894,138954,132310
895,138985,132363
896,139009,132402
897,139065,132474
898,139103,132516
899,139126,132539
900,139008,132373
901,138922,132268
902,138859,132192
903,138864,132178
904,138828,132099
905,138771,132038
906,138784,132046
907,138828,132103
908,138847,132115
909,138844,132100
910,138826,132106
911,138859,132158
912,138909,132190
913,138942,132231
914,138961,132274
915,139014,132304
916,139026,132349
917,139037,132383
918,139097,132432
919,139116,132467
920,139165,132538
921,139238,132622
922,139168,132524
923,139075,132430
924,139100,132424
925,139117,132445
926,139136,132447
927,139163,132446
928,139204,132504
929,139254,132589
930,139310,132611
931,139308,132630
932,139353,132698
933,139433,132775
934,139481,132838
935,139528,132906
936,139602,132978
937,139686,133079
938,139735,133146
939,139798,133203
940,139861,133283
941,139924,133352
942,140014,133430
943,139945,133330
944,139858,133244
945,139893,133239
946,139931,133259
947,139968,133280
948,139999,133271
949,140000,133261
950,140036,133317
951,140032,133332
952,140015,133302
953,140012,133291
954,140021,133284
955,138859,131982
956,135231,128739
957,135069,129355
958,135437,129325
959,135201,128820
960,135709,130330
961,135046,130696
962,133481,129184
963,133020,129414
964,131439,129237
965,130180,127321
966,130981,126522
967,133119,122306
968,136715,118588
969,139517,116803
970,141432,116426
971,146382,116352
972,149759,123933
973,147315,145961
974,140810,166875
975,140464,170094
976,140799,172176
977,139901,170448
978,137009,163278
979,134659,155798
980,137020,144421
981,140782,134887
982,144114,130989
983,143749,131745
984,150446,138805
985,159534,151851
986,162093,162382
987,160020,166206
988,158397,166556
989,157059,168353
990,155846,165282
991,154300,158247
992,151547,150155
993,148693,143560
994,143189,138861
995,138761,134536
996,146516,134229
997,147941,146050
998,143660,168233
999,141784,176137
1000,142345,175705
1001,141594,173138
1002,140464,170168
1003,139826,167385
1004,140066,158941
1005,145106,150927
1006,147917,146964
1007,149034,143395
1008,149945,140846
1009,150586,138042
1010,149516,139194
1011,153673,146160
1012,161325,157004
1013,164069,162947
1014,162373,163598
1015,160459,164624
1016,159488,165309
1017,158595,162320
1018,156997,158006
1019,155003,154002
1020,153537,150341
1021,148800,147055
1022,143562,143065
1023,150178,141824
1024,152082,150094
1025,151190,161921
1026,149014,166971
1027,148191,166405
1028,147853,167040
1029,147625,166207
1030,148899,160188
1031,151094,155775
1032,152593,152406
1033,153454,150193
1034,153816,146968
1035,153800,142336
1036,151611,143400
1037,153882,152018
1038,161211,161765
1039,161310,164496
1040,160439,166974
1041,160211,169867
1042,159585,167415
1043,157847,163016
1044,155713,159453
1045,153257,155028
1046,150250,151570
1047,143897,147740
1048,145828,143612
1049,150764,143774
1050,148000,158149
1051,142764,173419
1052,139653,170746
1053,139605,167378
1054,140210,167037
1055,141019,162320
1056,146438,153618
1057,149859,150680
1058,151333,148948
1059,151837,147590
1060,152041,145817
1061,152972,142654
1062,151427,144686
1063,152344,153485
1064,159563,164261
1065,160788,172555
1066,159074,173273
1067,158073,171681
1068,156567,167360
1069,154723,162937
1070,152357,158476
1071,149549,154841
1072,147032,151823
1073,142204,148487
1074,143648,143549
1075,149487,144695
1076,148390,157262
1077,146744,166010
1078,145765,165192
1079,146296,162933
1080,146329,163762
1081,146708,160108
1082,148137,153749
1083,149902,148937
1084,151195,146108
1085,151776,144879
1086,152210,143041
1087,152140,143224
1088,151887,142561
1089,151673,142348
1090,150554,144006
1091,147934,148950
1092,157526,158972
1093,160446,166264
1094,161095,167533
1095,160253,165584
1096,158563,164639
1097,157042,162817
1098,155397,161979
1099,155054,165711
1100,153105,168967
1101,153315,174274
1102,156078,178828
1103,157736,179494
1104,157186,172417
1105,151293,159110
1106,144424,149246
1107,137003,143157
1108,133651,141316
1109,142157,141571
1110,148696,143165
1111,149997,148792
1112,150236,158852
1113,149891,165885
1114,150154,163457
1115,150870,162069
1116,151446,161588
1117,152102,160133
1118,152608,156862
1119,152797,154658
1120,153468,158770
1121,151832,170704
1122,159577,176825
1123,161936,181348
1124,158742,179140
1125,157631,175414
1126,156317,168575
1127,152569,160364
1128,147843,153470
1129,141811,147575
1130,138416,145561
1131,144548,146690
1132,151437,148701
1133,153919,150727
1134,154731,156675
1135,154715,161973
1136,154765,162230
1137,154981,162525
1138,155260,162851
1139,155231,160732
1140,155178,159214
1141,155418,158778
1142,155862,157781
1143,155599,158034
1144,154560,161928
1145,152258,169064
1146,159439,173381
1147,163807,179279
1148,163349,180895
1149,162707,180769
1150,161702,173837
1151,157004,164193
1152,151181,157760
1153,144840,152868
1154,145478,150364
1155,153990,151840
1156,156908,156976
1157,157253,164837
1158,156553,171371
1159,155517,174626
1160,153920,176280
1161,151683,178612
1162,149243,181030
1163,147204,181268
1164,146604,178070
1165,145903,173443
1166,145310,168992
1167,144410,165797
1168,144831,165261
1169,145724,164339
1170,149088,164737
1171,154336,169055
1172,162978,176709
1173,166836,180969
1174,167230,187623
1175,166817,189804
1176,166439,181128
1177,164620,175496
1178,160782,164991
1179,155073,157686
1180,148107,152520
1181,146029,149823
1182,150752,151621
1183,155359,155419
1184,157994,159972
1185,157654,167546
1186,155995,174199
1187,154033,177854
1188,153044,179635
1189,151867,178973
1190,151197,175950
1191,150329,171347
1192,149792,167549
1193,149724,165231
1194,150737,162768
1195,152818,161659
1196,156995,166456
1197,166371,174503
1198,167976,178475
1199,167323,183499
1200,167861,183650
1201,167182,176454
1202,166742,172542
1203,163188,162928
1204,157163,156145
1205,150295,151814
1206,151500,149169
1207,156858,151616
1208,159121,157222
1209,160223,165483
1210,159180,172933
1211,158019,176058
1212,156016,178320
1213,154894,176943
1214,153739,173576
1215,153083,169909
1216,152737,167019
1217,152342,165748
1218,151625,163581
1219,150889,158844
1220,152100,158811
1221,157061,165030
1222,164131,168022
1223,166470,171618
1224,168692,180406
1225,167689,177519
1226,165102,168372
1227,161232,159182
1228,156557,152761
1229,150436,147971
1230,154072,147191
1231,158829,151125
1232,161621,157840
1233,160598,169259
1234,157706,177416
1235,155472,179665
1236,154153,177925
1237,154660,174585
1238,154659,170114
1239,153725,166459
1240,151480,163292
1241,152241,162692
1242,150100,157813
1243,149059,154098
1244,151904,156007
1245,158157,157171
1246,164443,162934
1247,168678,172086
1248,168344,172917
1249,166558,164450
1250,161622,155527
1251,156224,150353
1252,150563,146450
1253,151879,146515
1254,157024,149054
1255,160484,154594
1256,160669,163544
1257,158789,172591
1258,156757,176441
1259,154920,178331
1260,153104,176852
1261,152431,172586
1262,152563,168788
1263,152716,166142
1264,151373,164549
1265,149949,160240
1266,151628,157362
1267,155806,160485
1268,164154,167962
1269,167276,171981
1270,169102,177580
1271,168855,178779
1272,165915,169752
1273,162460,160507
1274,157891,154486
1275,151322,148701
1276,149551,146750
1277,153627,148070
1278,158521,150492
1279,159645,156819
1280,158472,165065
1281,156652,169358
1282,154310,170747
1283,153054,168396
1284,152121,166360
1285,150856,163560
1286,151976,161733
1287,152102,160874
1288,150660,158883
1289,151396,156131
1290,154281,156933
1291,159593,161290
1292,164563,165022
1293,166262,172482
1294,166124,174836
1295,162465,164489
1296,155933,152761
1297,152098,146629
1298,149296,143598
1299,147205,142236
1300,150559,141014
1301,156520,142084
1302,159674,144252
1303,160857,147404
1304,160490,155410
1305,158945,166268
1306,157040,172063
1307,155063,175356
1308,153923,176692
1309,152799,175910
1310,151874,172558
1311,151950,168188
1312,153031,164062
1313,153590,161821
1314,151566,157941
1315,151337,155046
1316,156030,158685
1317,162229,164024
1318,165276,166150
1319,164564,167791
1320,165861,171518
1321,167167,170570
1322,164700,163822
1323,159136,155199
1324,152866,148416
1325,148860,145048
1326,146809,143710
1327,151334,144603
1328,154579,146378
1329,156283,148854
1330,158220,146934
1331,159479,147416
1332,160534,147435
1333,161077,144137
1334,161941,140937
1335,162969,139470
1336,163821,139098
1337,164147,138631
1338,164421,138140
1339,164598,138448
1340,164195,139443
1341,163685,140641
1342,163832,140750
1343,163653,141311
1344,163326,141905
1345,163081,142575
1346,162693,143333
1347,162494,143949
1348,162950,143877
1349,163221,145426
1350,162702,149509
1351,161292,153191
1352,160918,155713
1353,160985,156758
1354,161008,156530
1355,161069,155876
1356,161182,154571
1357,161071,151994
1358,161255,150958
1359,161567,150781
1360,161780,150401
1361,162152,151018
1362,162213,152156
1363,162085,150050
1364,162941,148399
1365,165549,147152
1366,165735,150264
1367,165451,150355
1368,165945,150451
1369,167191,148348
1370,167017,148851
1371,166402,149329
1372,166460,150677
1373,166241,153485
1374,165267,158750
1375,199113,176946
1376,246584,168959
1377,172168,161924
1378,150463,153105
1379,150634,151998
1380,153113,149420
1381,154810,148027
1382,157290,146850
1383,158607,147566
1384,158599,149225
1385,157903,151490
1386,157029,153620
1387,156858,154411
1388,157049,155374
1389,157480,157182
1390,157387,159648
1391,156661,163746
1392,159957,166626
1393,164438,169424
1394,163127,165344
1395,161192,161993
1396,158343,159543
1397,156407,158098
1398,155989,157351
1399,156168,157199
1400,157201,157994
1401,158471,157759
1402,158682,158040
1403,159067,160839
1404,158428,160718
1405,157039,158865
1406,155254,158302
1407,156829,158150
1408,158831,157747
1409,159985,161213
1410,159732,167725
1411,159890,170601
1412,209196,220942
1413,322124,203639
1414,278402,175694
1415,178809,169148
1416,150686,162485
1417,150879,157967
1418,150944,156601
1419,150947,155785
1420,151292,154834
1421,151603,155118
1422,151879,156664
1423,152111,158411
1424,152315,159429
1425,152591,160365
1426,152323,159672
1427,151593,158033
1428,154135,162997
1429,158257,165442
1430,163291,167733
1431,165863,169122
1432,163227,164143
1433,160187,160872
1434,157606,159541
1435,156308,159017
1436,156262,159019
1437,156612,159281
1438,156910,159405
1439,157194,159380
1440,156429,158427
1441,156096,158457
1442,156953,159823
1443,157251,160536
1444,157305,160618
1445,156195,159851
1446,156666,161312
1447,156271,161329
1448,157860,165970
1449,159969,168871
1450,167048,176528
1451,223031,222197
1452,352963,307369
1453,481927,266292
1454,458752,197246
1455,327680,170922
1456,199362,163958
1457,159074,163185
1458,158878,161671
1459,158840,160204
1460,160014,161765
1461,162025,165596
1462,162132,166011
1463,161409,164441
1464,161785,166436
1465,162676,168618
1466,164005,170202
1467,167155,173939
1468,171217,178282
1469,177396,182215
1470,180146,181745
1471,177587,179023
1472,174005,177276
1473,170408,174930
1474,168647,172743
1475,167955,171231
1476,168010,170132
1477,168472,169795
1478,167599,168161
1479,166651,167542
1480,165905,168377
1481,166398,169850
1482,163972,167823
1483,163027,170121
1484,162624,171122
1485,164071,174342
1486,165378,178616
1487,166991,182758
1488,174077,191548
1489,253322,240462
1490,305281,195564
1491,257176,187784
1492,172815,178602
1493,165248,170618
1494,165903,169206
1495,166580,169526
1496,166625,168227
1497,166842,166519
1498,166812,165453
1499,166862,166061
1500,166826,167049
1501,166420,168904
1502,166125,171117
1503,166246,172425
1504,166065,172358
1505,166592,173663
1506,168567,177390
1507,171317,179594
1508,177175,182717
1509,176979,179832
1510,175615,178135
1511,172535,175515
1512,170280,173755
1513,168674,172360
1514,168063,171674
1515,168464,171677
1516,168635,172078
1517,168860,172114
1518,167533,172343
1519,167414,173742
1520,166327,172391
1521,165949,172062
1522,165301,171216
1523,166721,170753
1524,166982,170919
1525,168145,176207
1526,169608,182856
1527,171736,184525
1528,200726,213217
1529,320244,243827
1530,351462,187965
1531,293376,188420
1532,237657,188813
1533,222944,189068
1534,222765,189287
1535,211362,189085
1536,196925,188220
1537,190339,188131
1538,188263,190544
1539,191150,195756
1540,191952,198005
1541,189660,196897
1542,184806,189512
1543,185114,189448
1544,188182,195179
1545,188555,196040
1546,186581,193470
1547,189155,195924
1548,192188,200300
1549,196378,201170
1550,207847,200933
1551,234657,196390
1552,246661,194072
1553,245054,191905
1554,230901,190039
1555,213905,188855
1556,200787,189068
1557,190405,191158
1558,184784,188784
1559,181814,185768
1560,180117,183831
1561,178610,182058
1562,177045,180575
1563,175408,179302
1564,175352,179582
1565,176566,180880
1566,178888,183210
1567,182574,186905
1568,187691,191983
1569,194407,197008
1570,221997,199784
1571,336524,266715
1572,398859,316335
1573,381074,304741
1574,318004,257314
1575,251705,222847
1576,221474,210074
1577,210331,205054
1578,205197,202249
1579,203586,201532
1580,204502,202571
1581,206803,204447
1582,208967,205948
1583,209796,206485
1584,209642,206255
1585,208546,205405
1586,207252,204413
1587,205997,203510
1588,204935,202834
1589,204142,202344
1590,203341,201868
1591,202715,201500
1592,202241,201230
1593,201733,200946
1594,201235,200697
1595,200647,200376
1596,200406,200249
1597,199816,199845
1598,198696,199058
1599,197821,198344
1600,197177,197765
1601,196570,197239
1602,196114,196790
1603,195827,196505
1604,195597,196273
1605,195353,196049
1606,194936,195742
1607,194238,195230
1608,193465,194689
1609,192694,194133
1610,192029,193678
1611,191603,193377
1612,191379,193217
1613,191165,193095
1614,190755,192798
1615,190139,192332
1616,189570,191855
1617,189126,191456
1618,188856,191226
1619,188661,191050
1620,188720,191097
1621,188787,191178
1622,188723,191141
1623,188515,190952
1624,188128,190759
1625,187982,190676
1626,187772,190534
1627,187531,190439
1628,187374,190411
1629,187040,190091
1630,186093,189183
1631,185082,187964
1632,184243,186915
1633,184020,186742
1634,183434,186419
1635,183774,186807
1636,183499,186534
1637,182278,185453
1638,181602,184908
1639,180337,183678
1640,179395,182818
1641,178700,182169
1642,178238,181776
1643,177941,181524
1644,178241,181747
1645,179124,182491
1646,180218,183472
1647,181109,184314
1648,181000,184291
1649,180466,183806
1650,179976,183319
1651,179372,182670
1652,178914,182189
1653,179025,182241
1654,179474,182642
1655,179927,183037
1656,180089,183131
1657,179967,183024
1658,179552,182709
1659,179146,182393
1660,178626,181995
1661,178194,181685
1662,178409,181941
