timestamp,red,green,ir
22636,237165,44426,262143
22646,237130,44432,262143
22656,237161,44441,262143
22666,237150,44432,262143
22676,237157,44432,262143
22686,237139,44441,262143
22696,237135,44445,262143
22707,237153,44414,262143
22716,237155,44430,262143
22726,237160,44434,262143
22737,237167,44425,262143
22747,237162,44432,262143
22756,237178,44425,262143
22766,237178,44422,262143
22776,237151,44439,262143
22787,237152,44432,262143
22795,237181,44424,262143
22806,237195,44402,262143
22817,237182,44432,262143
22827,237173,44421,262143
22836,237155,44417,262143
22846,237167,44409,262143
22856,237150,44426,262143
22866,237155,44417,262143
22875,237148,44405,262143
22886,237158,44426,262143
22896,237140,44418,262143
22907,237142,44418,262143
22916,237127,44404,262143
22926,237133,44416,262143
22936,237125,44424,262143
22946,237118,44410,262143
22957,237144,44426,262143
22966,237131,44412,262143
22976,237117,44416,262143
22986,237146,44428,262143
22996,237151,44421,262143
23005,237144,44408,262143
23016,237153,44406,262143
23026,237131,44393,262143
23036,237156,44411,262143
23045,237158,44394,262143
23056,237178,44401,262143
23066,237158,44410,262143
23076,237190,44401,262143
23085,237163,44405,262143
23096,237180,44402,262143
23106,237159,44394,262143
23116,237180,44406,262143
23125,237175,44411,262143
23135,237158,44414,262143
23145,237179,44417,262143
23156,237182,44405,262143
23166,237171,44410,262143
23175,237174,44398,262143
23186,237151,44413,262143
23196,237181,44414,262143
23207,237154,44422,262143
23216,237162,44400,262143
23226,237168,44411,262143
23236,237173,44405,262143
23246,237173,44407,262143
23255,237181,44410,262143
23265,237166,44404,262143
23276,237176,44412,262143
23286,237152,44420,262143
23295,237146,44416,262143
23305,237182,44401,262143
23315,237180,44398,262143
23325,237176,44419,262143
23335,237161,44401,262143
23346,237178,44410,262143
23356,237190,44417,262143
23366,237181,44410,262143
23375,237191,44398,262143
23385,237185,44424,262143
23396,237191,44434,262143
23406,237188,44411,262143
23416,237202,44425,262143
23425,237196,44434,262143
23435,237191,44428,262143
23446,237182,44421,262143
23456,237218,44428,262143
23466,237187,44437,262143
23475,237209,44421,262143
23486,237194,44419,262143
23496,237197,44425,262143
23505,237197,44432,262143
23515,237198,44414,262143
23526,237192,44419,262143
23536,237205,44414,262143
23545,237198,44429,262143
23555,237208,44414,262143
23565,237195,44413,262143
23575,237206,44407,262143
23584,237188,44413,262143
23595,237204,44414,262143
23606,237209,44416,262143
23616,237202,44418,262143
23625,237184,44411,262143
23635,237184,44399,262143
23645,237192,44406,262143
23656,237183,44407,262143
23666,237173,44419,262143
23675,237183,44395,262143
23685,237171,44395,262143
23696,237186,44408,262143
23706,237149,44404,262143
23715,237161,44404,262143
23725,237181,44397,262143
23735,237153,44408,262143
23746,237175,44388,262143
23754,237156,44414,262143
23765,237189,44388,262143
23776,237152,44404,262143
23786,237170,44405,262143
23795,237135,44399,262143
23805,237159,44381,262143
23816,237172,44398,262143
23825,237153,44402,262143
23835,237173,44375,262143
23845,237160,44402,262143
23855,237161,44398,262143
23866,237142,44397,262143
23875,237146,44390,262143
23885,237155,44372,262143
23895,237141,44399,262143
23906,237150,44390,262143
23916,237148,44397,262143
23925,237128,44398,262143
23935,237135,44393,262143
23945,237140,44389,262143
23956,237130,44407,262143
23965,237127,44398,262143
23975,237150,44390,262143
23985,237131,44387,262143
23995,237146,44382,262143
24005,237150,44396,262143
24015,237133,44406,262143
24025,237126,44406,262143
24036,237142,44398,262143
24045,237126,44396,262143
24055,237146,44399,262143
24065,237158,44404,262143
24075,237140,44413,262143
24084,237147,44396,262143
24095,237150,44401,262143
24105,237149,44399,262143
24115,237124,44415,262143
24125,237137,44410,262143
24134,237144,44394,262143
24144,237139,44403,262143
24155,237138,44391,262143
24166,237134,44410,262143
24174,237138,44399,262143
24185,237139,44397,262143
24195,237133,44397,262143
24206,237149,44407,262143
24215,237146,44399,262143
24225,237159,44400,262143
24235,237130,44404,262143
24245,237145,44406,262143
24255,237144,44411,262143
24265,237165,44406,262143
24275,237157,44405,262143
24285,237165,44404,262143
24294,237166,44390,262143
24304,237170,44400,262143
24315,237176,44405,262143
24325,237165,44405,262143
24334,237155,44416,262143
24344,237168,44403,262143
24355,237175,44392,262143
24365,237168,44393,262143
24375,237166,44389,262143
24385,237173,44399,262143
24395,237170,44404,262143
24405,237181,44397,262143
24415,237177,44404,262143
24424,237173,44400,262143
24435,237164,44414,262143
24445,237175,44378,262143
24455,237163,44405,262143
24464,237150,44395,262143
24474,237181,44394,262143
24484,237178,44405,262143
24495,237152,44406,262143
24505,237156,44406,262143
24514,237160,44389,262143
24525,237149,44398,262143
24535,237169,44401,262143
24545,237151,44415,262143
24554,237186,44394,262143
24565,237164,44409,262143
24575,237176,44407,262143
24584,237149,44408,262143
24594,237171,44399,262143
24605,237189,44416,262143
24615,237174,44399,262143
24625,237163,44399,262143
24634,237177,44399,262143
24645,237165,44403,262143
24655,237156,44407,262143
24665,237171,44404,262143
24674,237177,44409,262143
24684,237174,44418,262143
24695,237173,44396,262143
24705,237181,44402,262143
24714,237183,44401,262143
24724,237180,44401,262143
24735,237165,44408,262143
24745,237167,44433,262143
24754,237179,44418,262143
24764,237170,44417,262143
24774,237161,44414,262143
24785,237187,44397,262143
24793,237183,44408,262143
24804,237184,44402,262143
24815,237181,44426,262143
24825,237198,44415,262143
24834,237154,44419,262143
24844,237150,44406,262143
24855,237184,44428,262143
24865,237160,44422,262143
24875,237184,44417,262143
24884,237191,44424,262143
24894,237194,44421,262143
24904,237182,44418,262143
24914,237183,44424,262143
24924,237192,44420,262143
24934,237175,44428,262143
24945,237216,44425,262143
24955,237183,44426,262143
24964,237184,44423,262143
24974,237201,44425,262143
24984,237191,44409,262143
24995,237197,44439,262143
25004,237198,44431,262143
25014,237202,44432,262143
25024,237178,44426,262143
25034,237217,44425,262143
25044,237206,44424,262143
25054,237214,44432,262143
25065,237219,44432,262143
25074,237194,44443,262143
25084,237207,44431,262143
25094,237202,44440,262143
25104,237189,44441,262143
25115,237183,44433,262143
25125,237179,44429,262143
25134,237204,44432,262143
25144,237190,44413,262143
25154,237168,44438,262143
25164,237179,44425,262143
25173,237202,44417,262143
25183,237188,44431,262143
25194,237199,44426,262143
25205,237185,44434,262143
25213,237184,44423,262143
25224,237211,44419,262143
25234,237194,44448,262143
25245,237226,44422,262143
25254,237202,44437,262143
25264,237209,44435,262143
25274,237205,44434,262143
25284,237178,44440,262143
25293,237193,44434,262143
25303,237212,44425,262143
25314,237199,44436,262143
25324,237117,44451,262143
25333,237182,44439,262143
25344,237180,44433,262143
25354,237192,44445,262143
25365,237210,44421,262143
25375,237198,44420,262143
25384,237213,44439,262143
25394,237180,44437,262143
25404,237193,44443,262143
25414,237192,44459,262143
25423,237203,44432,262143
25434,237177,44438,262143
25444,237175,44429,262143
25454,237174,44443,262143
25463,237170,44437,262143
25473,237203,44423,262143
25484,237215,44437,262143
25494,237191,44454,262143
25504,237178,44424,262143
25514,237191,44449,262143
25524,237189,44444,262143
25534,237205,44439,262143
25543,237216,44446,262143
25554,237173,44452,262143
25564,237190,44450,262143
25574,237204,44458,262143
25583,237166,44439,262143
25593,237191,44440,262143
25604,237194,44446,262143
25614,237182,44454,262143
25625,237210,44462,262143
25633,237181,44447,262143
25644,237216,44436,262143
25654,237213,44456,262143
25664,237219,44464,262143
25673,237203,44453,262143
25684,237194,44453,262143
25694,237188,44453,262143
25704,237183,44448,262143
25713,237194,44451,262143
25723,237205,44459,262143
25734,237178,44450,262143
25744,237178,44474,262143
25753,237188,44450,262143
25763,237178,44453,262143
25774,237184,44459,262143
25784,237179,44458,262143
25793,237185,44453,262143
25803,237132,44473,262143
25813,237167,44457,262143
25824,237174,44455,262143
25833,237177,44452,262143
25843,237147,44460,262143
25854,237169,44457,262143
25864,237173,44448,262143
25874,237170,44463,262143
25883,237186,44441,262143
25894,237173,44466,262143
25904,237186,44458,262143
25914,237181,44448,262143
25923,237169,44459,262143
25933,237162,44453,262143
25943,237171,44461,262143
25953,237186,44442,262143
25963,237189,44436,262143
25973,237200,44451,262143
25984,237162,44452,262143
25994,237208,44458,262143
26003,237199,44453,262143
26013,237199,44451,262143
26023,237209,44451,262143
26034,237198,44451,262143
26043,237218,44470,262143
26053,237212,44461,262143
26063,237175,44439,262143
26074,237219,44456,262143
26083,237198,44456,262143
26093,237232,44471,262143
26103,237164,44465,262143
26114,237215,44458,262143
26124,237180,44452,262143
26133,237217,44461,262143
26143,237187,44459,262143
26154,237223,44463,262143
26164,237203,44448,262143
26173,237224,44454,262143
26183,237220,44455,262143
26193,237223,44451,262143
26203,237227,44459,262143
26213,237231,44443,262143
26223,237243,44462,262143
26233,237245,44451,262143
26243,237238,44469,262143
26252,237251,44446,262143
26263,237242,44450,262143
26273,237232,44462,262143
26284,237245,44453,262143
26293,237271,44462,262143
26303,237231,44461,262143
26313,237217,44480,262143
26323,237248,44468,262143
26333,237248,44464,262143
26343,237255,44466,262143
26353,237237,44464,262143
26363,237253,44466,262143
26373,237220,44477,262143
26383,237238,44475,262143
26393,237252,44467,262143
26404,237220,44467,262143
26414,237224,44475,262143
26423,237241,44473,262143
26433,237226,44482,262143
26443,237242,44473,262143
26453,237229,44475,262143
26462,237219,44479,262143
26473,237254,44483,262143
26483,237256,44497,262143
26493,237236,44484,262143
26502,237243,44493,262143
26512,237233,44485,262143
26523,237238,44479,262143
26533,237242,44512,262143
26543,237247,44485,262143
26553,237221,44503,262143
26563,237219,44482,262143
26573,237219,44473,262143
26583,237235,44497,262143
26592,237242,44491,262143
26603,237249,44492,262143
26613,237246,44487,262143
26624,237242,44508,262143
26632,237252,44505,262143
26643,237244,44509,262143
26653,237274,44523,262143
26664,237278,44529,262143
26673,237322,44537,262143
26683,237287,44531,262143
26693,237246,44536,262143
26703,237163,44553,262143
26713,237032,44558,262143
26723,236857,44523,262143
26733,236684,44508,262143
26743,236485,44509,262143
26752,236293,44474,262143
26762,236083,44423,262143
26773,235928,44441,262143
26783,235706,44406,262143
26792,235474,44384,262143
26802,235223,44358,262143
26812,234957,44327,262143
26822,234698,44323,262143
26833,234490,44290,262143
26842,234294,44276,262143
26852,234123,44247,262143
26863,233975,44229,262143
26873,233819,44205,262143
26882,233607,44180,262143
26893,233353,44160,262143
26903,233181,44139,262143
26913,233045,44140,262143
26922,232964,44124,262143
26933,232871,44106,262143
26943,232773,44097,262143
26953,232660,44080,262143
26962,232520,44049,262143
26972,232353,44024,262143
26983,232226,44021,262143
26992,232101,44007,262143
27002,231992,43997,262143
27012,231956,44007,262143
27023,231934,44009,262143
27033,231915,44016,262143
27042,231928,44046,262143
27053,231945,44084,262143
27063,231990,44087,262143
27073,232053,44120,262143
27083,232103,44140,262143
27092,232175,44176,262143
27102,232228,44196,262143
27113,232300,44228,262143
27123,232410,44270,262143
27132,232532,44291,262143
27142,232532,44368,262143
27153,232556,44413,262143
27163,232656,44488,262143
27172,232744,44563,262143
27182,232706,44626,262143
27192,232784,44710,262143
27203,232873,44815,262143
27212,232958,44919,262143
27223,233006,45018,262143
27232,233123,45136,262143
27243,233269,45247,262143
27252,233449,45371,262143
27262,233562,45480,262143
27273,233633,45581,262143
27283,233684,45694,262143
27292,233738,45791,262143
27302,233761,45886,262143
27313,233842,45980,262143
27323,233919,46050,262143
27333,234021,46118,262143
27342,234178,46212,262143
27352,234305,46270,262143
27362,234458,46360,262143
27372,234529,46399,262143
27381,234576,46468,262143
27392,234569,46514,262143
27403,234623,46561,262143
27413,234706,46638,262143
27422,234743,46685,262143
27432,234785,46740,262143
27442,234774,46766,262143
27452,234706,46822,262143
27461,234593,46879,262143
27472,234448,46926,262143
27482,234389,46994,262143
27492,234233,47024,262143
27502,234113,47045,262143
27512,234014,47082,262143
27522,233951,47137,262143
27533,233977,47168,262143
27542,234038,47192,262143
27552,234122,47196,262143
27562,234164,47221,262143
27572,234202,47251,262143
27582,234180,47215,262143
27592,234157,47248,262143
27602,234160,47259,262143
27612,234141,47247,262143
27622,234179,47293,262143
27631,234251,47260,262143
27642,234333,47255,262143
27653,234406,47277,262143
27663,234426,47275,262143
27672,234476,47268,262143
27682,234532,47261,262143
27692,234574,47254,262143
27702,234684,47233,262143
27711,234745,47225,262143
27722,234783,47181,262143
27732,234780,47155,262143
27743,234781,47105,262143
27751,234809,47064,262143
27762,234843,47025,262143
27772,234881,46947,262143
27782,234939,46877,262143
27792,235010,46804,262143
27802,235172,46761,262143
27812,235568,46735,262143
27822,236215,46728,262143
27832,237068,46719,262143
27841,237806,46690,262143
27852,238215,46634,262143
27862,238357,46616,262143
27872,238229,46593,262143
27881,238095,46602,262143
27892,238083,46569,262143
27902,238156,46581,262143
27912,238387,46569,262143
27921,238640,46600,262143
27931,238899,46588,262143
27942,239104,46586,262143
27952,239156,46585,262143
27961,239111,46565,262143
27971,239031,46572,262143
27981,238941,46558,262143
27992,238838,46530,262143
28001,238704,46514,262143
28011,238526,46489,262143
28021,238383,46481,262143
28031,238266,46460,262143
28041,238151,46431,262143
28052,238043,46393,262143
28062,237924,46374,262143
28072,237801,46356,262143
28082,237701,46339,262143
28092,237554,46319,262143
28101,237445,46301,262143
28112,237328,46299,262143
28122,237227,46292,262143
28132,237077,46302,262143
28142,236963,46288,262143
28152,236808,46283,262143
28162,236679,46280,262143
28171,236549,46283,262143
28181,236392,46289,262143
28192,236232,46255,262143
28202,236031,46271,262143
28211,235842,46236,262143
28221,235525,46239,262143
28232,235125,46189,262143
28242,234643,46171,262143
28251,234230,46144,262143
28261,234038,46100,262143
28271,233991,46110,262143
28281,233996,46086,262143
28292,233954,46093,262143
28302,233848,46129,262143
28311,233769,46123,262143
28432,234207,46141,262143
28498,234691,46081,262143
28501,234717,46085,262143
28511,234828,46079,262143
28521,234976,46098,262143
28532,235047,46089,262143
28541,235053,46052,262143
28551,235056,45966,262143
28561,234738,45740,262143
28572,233731,45303,262143
28582,227534,44476,262143
28591,217180,43940,262012
28601,207981,43230,249466
28611,207221,42514,243438
28621,208296,41884,240567
28631,211784,41559,240942
28640,214927,41369,241446
28652,216319,41092,240778
28662,216902,41048,240028
28671,216849,41290,239043
28681,216202,41381,237768
28691,215327,41290,236764
28701,214736,41317,236582
28710,214714,41441,237142
28721,215677,41685,238797
28731,216878,41932,240667
28741,217560,42031,241963
28751,217953,42108,243142
28761,218538,42186,244494
28771,219613,42377,246478
28781,221263,42663,249169
28791,222898,42923,251709
28801,224485,43191,254190
28811,225176,43284,255307
28821,225527,43314,256107
28832,225236,43299,255962
28841,225214,43315,256014
28851,225402,43309,256383
28861,225657,43346,256860
28872,226064,43362,257513
28881,226284,43334,257912
28891,226152,43242,257948
28901,226149,43203,258144
28911,226208,43178,258375
28920,226504,43155,258955
28954,226622,43046,259595
28960,227451,43169,260806
29147,237394,43852,262143
29181,238008,43836,262143
29191,237462,43749,262143
29241,238190,43863,262143
29251,239316,44016,262143
29260,240166,44127,262143
29270,240794,44220,262143
29280,241009,44240,262143
29291,240933,44212,262143
29301,240799,44145,262143
29311,240647,44127,262143
29321,240441,44104,262143
29331,240269,44110,262143
29340,240193,44170,262143
29352,240215,44216,262143
29361,239868,44187,262143
29371,239659,44199,262143
29435,244320,44942,262143
29453,244975,44989,262143
29460,245168,45019,262143
29470,245238,45043,262143
29480,245368,45077,262143
29490,245580,45096,262143
29500,245845,45122,262143
29510,246462,45135,262143
29520,246674,45163,262143
29530,246904,45157,262143
29540,247102,45176,262143
29551,247244,45170,262143
29560,247365,45145,262143
29571,247448,45099,262143
29580,247600,45084,262143
29590,247745,45064,262143
29600,247813,45058,262143
29610,247829,45059,262143
29620,247719,45073,262143
29630,247394,45095,262143
29640,246871,45080,262143
29651,246141,45068,262143
29661,245467,45017,262143
29670,244898,44991,262143
29680,244571,44958,262143
29690,244338,44943,262143
29700,244222,44929,262143
29710,244086,44925,262143
29720,243898,44915,262143
29730,243610,44889,262143
29740,243442,44881,262143
29750,243449,44893,262143
29760,243618,44919,262143
29770,243960,44958,262143
29780,244452,44996,262143
29791,244949,45033,262143
29800,245361,45063,262143
29810,245691,45067,262143
29820,245790,45076,262143
29830,245764,45032,262143
29839,245609,45010,262143
29851,245469,45016,262143
29860,245312,45002,262143
29871,245138,44966,262143
29880,244996,44956,262143
29890,244885,44904,262143
29900,244885,44882,262143
29910,244802,44865,262143
29920,244743,44816,262143
29930,244591,44773,262143
29940,244412,44728,262143
29950,244272,44677,262143
29960,244094,44659,262143
29970,243879,44617,262143
29980,243688,44586,262143
29990,243547,44562,262143
30000,243620,44528,262143
30009,243750,44516,262143
30033,244109,44484,262143
30040,244370,44485,262143
30049,244607,44482,262143
30060,244741,44467,262143
30070,244789,44457,262143
30081,244763,44443,262143
30090,244687,44434,262143
30100,244666,44410,262143
30110,244809,44416,262143
30121,244878,44386,262143
30131,244934,44382,262143
30153,244933,44370,262143
30160,244848,44358,262143
30170,244597,44334,262143
30180,244249,44290,262143
30190,243908,44221,262143
30200,243591,44123,262143
30209,243203,44075,262143
30219,242538,44035,262143
30230,241533,44015,262143
30240,240399,43970,262143
30250,239364,43945,262143
30259,238667,43925,262143
30269,238172,43893,262143
30280,237734,43867,262143
30290,237427,43845,262143
30299,237219,43810,262143
30310,237055,43769,262143
30320,236960,43727,262143
30330,236936,43721,262143
30339,236925,43717,262143
30349,236907,43699,262143
30360,236959,43715,262143
30370,237036,43728,262143
30379,237126,43732,262143
30390,237213,43757,262143
30400,237312,43750,262143
30410,237383,43705,262143
30419,237496,43669,262143
30429,237611,43680,262143
30439,237748,43682,262143
30449,237889,43669,262143
30459,238088,43663,262143
30470,238198,43673,262143
30480,238221,43669,262143
30490,238242,43663,262143
30500,238233,43627,262143
30509,238195,43631,262143
30519,238112,43631,262143
30529,238060,43612,262143
30540,237981,43611,262143
30550,237896,43608,262143
30560,237773,43598,262143
30570,237625,43583,262143
30580,237547,43561,262143
30589,237483,43566,262143
30599,237417,43552,262143
30610,237324,43536,262143
30620,237281,43533,262143
30629,237193,43515,262143
30639,237145,43518,262143
30739,235824,43447,262143
30741,235556,43441,262143
30751,235233,43443,262143
31021,229492,43202,262143
31100,228760,43163,262143
31109,228680,43147,262143
31119,228464,43145,262143
31128,228259,43121,262143
31220,226173,43031,262143
31229,225963,43017,262143
31239,225785,43014,262143
31295,225085,42971,262143
31298,224979,42989,262143
31309,224920,42963,262143
31319,224843,42996,262143
31329,224801,42982,262143
31339,224726,42984,262143
31373,224628,42972,262143
31393,224568,42973,262143
31399,224569,42975,262143
31409,224537,42988,262143
31418,224589,42983,262143
31429,224624,42977,262143
31439,224656,42989,262143
31451,224675,42984,262143
31473,224720,42963,262143
31478,224716,42980,262143
31488,224714,42985,262143
31499,224721,42962,262143
31511,224743,42992,262143
31519,224733,42975,262143
31529,224734,42972,262143
31539,224736,42981,262143
31548,224685,42990,262143
31558,224680,43002,262143
31571,224734,43008,262143
31579,224856,43027,262143
31589,224969,43045,262143
31599,225132,43048,262143
31656,226197,43125,262143
31659,226329,43154,262143
31668,226428,43156,262143
31679,226488,43164,262143
31689,226563,43183,262143
31699,226638,43176,262143
31708,226744,43176,262143
31719,226785,43183,262143
31729,226820,43197,262143
31739,226818,43197,262143
31749,226836,43199,262143
31759,226839,43208,262143
31769,226817,43198,262143
31779,226803,43211,262143
31789,226747,43208,262143
31798,226771,43225,262143
31808,226770,43214,262143
31819,226778,43222,262143
31829,226777,43238,262143
31838,226795,43239,262143
31848,226802,43231,262143
31859,226793,43260,262143
31869,226828,43275,262143
31877,226765,43278,262143
31888,226772,43255,262143
31899,226708,43301,262143
31909,226672,43334,262143
31917,226644,43372,262143
31928,226680,43378,262143
31939,226665,43405,262143
31949,226691,43420,262143
31958,226736,43425,262143
31968,226730,43439,262143
31979,226798,43441,262143
31989,226849,43443,262143
31998,226922,43449,262143
32008,226957,43445,262143
32018,226969,43440,262143
32029,226882,43390,262143
32038,226759,43360,262143
32048,226494,43305,262143
32058,226252,43255,262143
32069,226031,43216,262143
32078,225996,43216,262143
32087,226041,43203,262143
32098,226195,43180,262143
32109,226306,43164,262143
32119,226438,43200,262143
32128,226576,43219,262143
32138,226646,43253,262143
32148,226727,43288,262143
32158,226774,43308,262143
32168,226806,43315,262143
32178,226793,43349,262143
32188,226748,43343,262143
32199,226714,43358,262143
32208,226671,43335,262143
32218,226644,43346,262143
32228,226564,43304,262143
32238,226495,43264,262143
32249,226431,43239,262143
32258,226324,43216,262143
32268,226241,43212,262143
32278,226188,43205,262143
32288,226166,43195,262143
32298,226138,43194,262143
32308,226114,43190,262143
32318,226070,43194,262143
32328,226058,43213,262143
32338,226051,43214,262143
32348,226005,43227,262143
32358,225974,43211,262143
32368,225918,43197,262143
32378,225850,43188,262143
32388,225812,43203,262143
32398,225767,43213,262143
32408,225723,43210,262143
32417,225662,43222,262143
32427,225651,43218,262143
32438,225596,43224,262143
32448,225544,43237,262143
32458,225460,43233,262143
32468,225270,43191,262143
32478,225038,43160,262143
32488,224824,43114,262143
32498,224615,43085,262143
32508,224396,43060,262143
32518,224094,43034,262143
32528,223797,43014,262143
32538,223601,43000,262143
32547,223373,42997,262143
32558,223210,42976,262143
32568,223152,42972,262143
32578,223143,43014,262143
32587,223174,43040,262143
32597,223192,43038,262143
32607,223217,43079,262143
32618,223167,43068,262143
32628,223121,43050,262143
32638,223115,43060,262143
32648,223147,43085,262143
32658,223203,43109,262143
32667,223245,43128,262143
32677,223270,43129,262143
32687,223223,43131,262143
32698,223315,43134,262143
32708,223383,43126,262143
32717,223385,43148,262143
32727,223371,43131,262143
32738,223328,43127,262143
32748,223347,43142,262143
32758,223368,43137,262143
32768,223425,43180,262143
32778,223542,43222,262143
32788,223632,43220,262143
32797,223636,43237,262143
32807,223575,43228,262143
32817,223487,43187,262143
32827,223334,43183,262143
32837,223186,43131,262143
32848,223034,43129,262143
32858,222873,43104,262143
32868,222720,43081,262143
32877,222597,43074,262143
32887,222514,43072,262143
32897,222450,43051,262143
32907,222474,43077,262143
32917,222466,43088,262143
32927,222503,43086,262143
32937,222525,43093,262143
32948,222530,43096,262143
32958,222603,43115,262143
32967,222674,43124,262143
32978,222786,43145,262143
32988,222925,43162,262143
32998,223005,43195,262143
33007,223047,43201,262143
33017,223123,43187,262143
33027,223202,43200,262143
33038,223253,43220,262143
33047,223298,43222,262143
33057,223338,43249,262143
33068,223320,43243,262143
33077,223242,43220,262143
33087,223167,43200,262143
33097,223156,43201,262143
33108,223133,43183,262143
33118,223166,43207,262143
33127,223156,43197,262143
33137,223100,43187,262143
33147,223076,43189,262143
33158,223097,43193,262143
33167,223126,43221,262143
33177,223163,43219,262143
33187,223182,43225,262143
33197,223140,43233,262143
33207,223142,43222,262143
33217,223130,43206,262143
33227,223109,43201,262143
33237,223087,43192,262143
33248,223105,43185,262143
33257,223088,43188,262143
33267,223032,43185,262143
33277,222991,43180,262143
33287,222894,43145,262143
33297,222854,43131,262143
33307,222833,43115,262143
33317,222823,43113,262143
33327,222840,43135,262143
33337,222868,43121,262143
33347,222832,43127,262143
33357,222800,43137,262143
33367,222796,43125,262143
33377,222768,43118,262143
33387,222755,43104,262143
33397,222720,43104,262143
33407,222765,43102,262143
33417,222747,43118,262143
33427,222724,43104,262143
33437,222642,43086,262143
33447,222554,43054,262143
33457,222476,43063,262143
33466,222491,43058,262143
33477,222510,43038,262143
33487,222536,43056,262143
33497,222599,43065,262143
33506,222735,43088,262143
33517,222820,43085,262143
33527,222833,43086,262143
33537,222815,43077,262143
33547,222766,43054,262143
33557,222675,43057,262143
33567,222526,43033,262143
33577,222424,43017,262143
33586,222238,42975,262143
33597,222071,42940,262143
33607,221890,42938,262143
33617,221756,42919,262143
33626,221659,42917,262143
33636,221578,42899,262143
33647,221434,42892,262143
33657,221229,42835,262143
33667,220900,42806,262143
33677,220550,42764,262143
33687,220113,42728,262143
33697,219656,42703,262143
33707,219198,42689,262143
33717,218702,42697,262143
33727,218218,42671,262143
33737,217897,42675,262143
33747,217767,42704,262143
33756,217801,42761,262143
33766,217834,42831,262143
33777,217865,42841,262143
33787,217994,42936,262143
33796,218118,43040,262143
33806,218181,43234,262143
33816,218360,43431,262143
33826,219966,43586,262143
33836,221439,43692,262143
33846,222020,43872,262143
33856,222666,44013,262143
33866,222898,44094,262143
33876,223014,44224,262143
33886,223111,44363,262143
33896,222965,44490,262143
33906,224488,44693,262143
33916,225558,44958,262143
33927,227142,45313,262143
33936,229906,45866,262143
33947,234364,46117,262143
33956,236712,46832,262143
33966,237816,47135,262143
33976,238155,47320,262143
33987,238622,47423,262143
33997,239555,47545,262143
34006,240921,47610,262143
34017,240954,47562,262143
34027,240659,47456,262143
34037,240309,47268,262143
34046,240439,47075,262143
34056,240464,47002,262143
34066,240726,46924,262143
34076,240848,46881,262143
34085,240559,46807,262143
34096,240325,46753,262143
34107,240251,46750,262143
34117,240248,46765,262143
34126,240293,46794,262143
34136,240265,46770,262143
34146,240198,46767,262143
34157,240307,46760,262143
34166,240402,46784,262143
34176,240579,46803,262143
34186,240779,46823,262143
34196,240734,46830,262143
34206,240536,46820,262143
34216,240467,46829,262143
34227,240578,46850,262143
34236,240594,46847,262143
34247,240583,46852,262143
34256,240639,46898,262143
34266,240790,46925,262143
34276,240880,46929,262143
34286,241008,46949,262143
34296,240975,46955,262143
34306,240834,46930,262143
