timestamp,red,green,ir
45439,169224,31364,228425
45449,169230,31350,228427
45459,169233,31352,228434
45468,169238,31340,228399
45479,169238,31327,228416
45489,169230,31347,228400
45500,169220,31365,228425
45508,169232,31351,228435
45519,169252,31337,228410
45529,169220,31345,228405
45540,169214,31328,228424
45548,169244,31344,228411
45559,169226,31358,228409
45569,169239,31344,228391
45580,169234,31321,228400
45589,169218,31352,228395
45599,169199,31346,228389
45609,169229,31348,228399
45619,169206,31327,228422
45629,169212,31333,228404
45639,169210,31341,228383
45649,169211,31363,228407
45659,169216,31345,228400
45668,169216,31342,228417
45679,169221,31333,228406
45689,169209,31345,228411
45699,169211,31354,228414
45709,169208,31339,228409
45719,169203,31355,228423
45729,169205,31336,228412
45739,169205,31360,228432
45749,169208,31342,228413
45758,169208,31351,228428
45769,169214,31341,228423
45779,169224,31328,228416
45789,169220,31321,228412
45799,169205,31340,228405
45809,169226,31351,228397
45819,169218,31351,228433
45829,169224,31342,228405
45839,169194,31345,228427
45849,169220,31356,228405
45859,169219,31347,228414
45869,169227,31334,228419
45878,169212,31336,228443
45888,169219,31321,228424
45903,169240,31344,228416
45923,169214,31338,228445
45928,169229,31341,228440
45938,169215,31337,228429
45949,169223,31337,228438
45959,169210,31335,228435
45969,169213,31340,228409
45979,169219,31334,228404
45989,169209,31338,228431
45999,169218,31338,228428
46008,169202,31335,228433
46019,169204,31336,228406
46028,169199,31336,228432
46039,169218,31340,228408
46048,169215,31328,228415
46059,169223,31347,228412
46069,169207,31346,228399
46079,169173,31333,228408
46088,169214,31345,228402
46098,169206,31347,228416
46109,169205,31332,228402
46119,169213,31338,228414
46128,169208,31355,228402
46138,169201,31335,228392
46148,169192,31343,228420
46158,169192,31335,228417
46168,169215,31336,228421
46179,169200,31337,228411
46189,169207,31346,228416
46199,169198,31328,228409
46208,169203,31343,228411
46218,169216,31355,228410
46228,169187,31354,228410
46238,169189,31336,228424
46249,169206,31341,228390
46258,169207,31332,228419
46268,169215,31340,228430
46279,169192,31334,228435
46289,169217,31344,228436
46298,169217,31348,228408
46308,169195,31329,228432
46318,169210,31347,228423
46329,169208,31321,228428
46338,169201,31339,228417
46348,169216,31332,228427
46358,169222,31339,228433
46368,169208,31327,228430
46377,169216,31331,228413
46388,169185,31341,228414
46398,169200,31339,228411
46408,169203,31341,228431
46417,169212,31338,228418
46428,169189,31340,228449
46438,169201,31323,228445
46449,169205,31334,228394
46458,169209,31336,228421
46468,169206,31337,228434
46478,169213,31340,228438
46488,169217,31330,228426
46498,169206,31333,228445
46508,169191,31343,228433
46518,169213,31333,228440
46528,169222,31330,228438
46538,169211,31329,228433
46548,169210,31315,228438
46558,169195,31338,228436
46568,169202,31337,228427
46578,169204,31315,228440
46588,169215,31330,228422
46598,169204,31317,228447
46608,169211,31322,228430
46618,169211,31332,228454
46627,169229,31327,228438
46638,169207,31331,228433
46648,169225,31334,228435
46659,169209,31327,228461
46667,169211,31331,228432
46678,169194,31330,228462
46688,169217,31328,228449
46699,169210,31315,228455
46708,169212,31330,228401
46718,169202,31337,228429
46728,169197,31324,228450
46738,169208,31334,228456
46749,169216,31322,228449
46758,169215,31331,228469
46768,169198,31314,228439
46778,169201,31334,228454
46789,169203,31315,228442
46798,169199,31330,228464
46808,169227,31310,228448
46818,169203,31327,228437
46828,169204,31327,228432
46838,169211,31324,228452
46848,169210,31335,228440
46858,169207,31330,228427
46868,169192,31322,228456
46877,169205,31324,228430
46888,169187,31335,228434
46898,169209,31327,228438
46908,169171,31342,228443
46917,169188,31323,228444
46928,169180,31324,228446
46938,169198,31333,228438
46948,169188,31319,228433
46958,169187,31333,228441
46968,169192,31314,228446
46978,169195,31320,228441
46988,169195,31330,228442
46998,169191,31330,228441
47007,169191,31338,228436
47017,169190,31337,228442
47028,169195,31327,228439
47038,169185,31315,228425
47047,169186,31336,228431
47057,169200,31314,228435
47068,169176,31334,228420
47078,169201,31309,228411
47087,169179,31335,228421
47097,169184,31323,228403
47108,169172,31323,228424
47118,169182,31319,228432
47127,169189,31323,228428
47137,169173,31318,228434
47148,169181,31323,228419
47158,169180,31328,228419
47167,169184,31311,228405
47177,169184,31330,228423
47188,169197,31328,228420
47198,169160,31323,228420
47208,169174,31314,228403
47217,169178,31324,228426
47227,169175,31326,228427
47238,169181,31323,228425
47248,169186,31312,228423
47257,169166,31315,228428
47267,169164,31312,228409
47277,169154,31332,228436
47288,169180,31323,228424
47297,169179,31305,228415
47307,169158,31321,228421
47317,169175,31320,228414
47328,169186,31321,228402
47337,169158,31314,228414
47347,169153,31318,228417
47357,169163,31338,228399
47367,169152,31315,228405
47377,169148,31322,228430
47387,169173,31310,228408
47398,169168,31319,228415
47407,169173,31311,228383
47417,169166,31300,228421
47427,169166,31320,228421
47437,169166,31330,228401
47448,169161,31314,228412
47458,169177,31322,228403
47467,169155,31325,228412
47477,169170,31315,228409
47488,169156,31305,228418
47498,169165,31316,228406
47507,169158,31319,228429
47517,169167,31300,228415
47527,169163,31313,228388
47537,169169,31300,228394
47547,169162,31326,228409
47557,169176,31301,228420
47567,169155,31320,228400
47577,169161,31319,228411
47587,169165,31320,228412
47597,169171,31305,228425
47607,169158,31300,228435
47618,169169,31300,228443
47627,169156,31316,228405
47637,169164,31311,228407
47647,169144,31307,228429
47657,169163,31308,228439
47667,169171,31313,228435
47677,169166,31313,228457
47687,169186,31301,228440
47697,169169,31309,228438
47708,169180,31312,228428
47717,169162,31313,228443
47727,169173,31308,228433
47737,169179,31307,228453
47747,169149,31297,228446
47756,169166,31305,228425
47767,169175,31301,228436
47777,169156,31307,228454
47787,169173,31295,228445
47797,169156,31304,228437
47806,169151,31308,228452
47817,169149,31305,228435
47828,169186,31301,228446
47837,169169,31302,228442
47847,169174,31296,228457
47857,169170,31311,228451
47867,169160,31308,228477
47876,169172,31305,228444
47887,169163,31281,228445
47897,169166,31311,228437
47907,169161,31314,228448
47916,169171,31287,228436
47926,169161,31295,228445
47937,169150,31291,228430
47946,169161,31299,228444
47957,169148,31296,228428
47966,169174,31303,228433
47977,169158,31297,228421
47986,169161,31314,228431
47997,169160,31287,228442
48007,169143,31311,228413
48017,169153,31298,228403
48027,169137,31297,228426
48037,169135,31296,228426
48047,169142,31282,228441
48057,169151,31298,228410
48067,169149,31288,228421
48077,169134,31297,228421
48086,169146,31291,228396
48096,169139,31300,228403
48107,169148,31297,228413
48117,169129,31301,228412
48126,169160,31301,228402
48136,169113,31297,228413
48147,169160,31293,228409
48157,169133,31289,228406
48166,169138,31287,228404
48176,169145,31289,228416
48186,169140,31294,228427
48196,169135,31298,228407
48207,169141,31276,228401
48216,169129,31279,228405
48227,169127,31266,228405
48237,169137,31272,228399
48247,169111,31284,228409
48256,169135,31285,228391
48267,169124,31272,228421
48277,169132,31279,228411
48287,169123,31280,228384
48296,169121,31273,228403
48306,169112,31278,228393
48317,169114,31288,228381
48327,169113,31272,228376
48342,169121,31279,228387
48346,169123,31269,228386
48357,169088,31272,228389
48367,169116,31272,228392
48376,169119,31285,228391
48386,169119,31271,228393
48396,169104,31278,228383
48406,169108,31275,228393
48416,169128,31253,228382
48426,169113,31270,228373
48437,169120,31263,228365
48447,169109,31265,228391
48457,169111,31261,228366
48466,169073,31280,228384
48476,169100,31273,228375
48486,169118,31282,228360
48496,169119,31279,228372
48506,169081,31278,228384
48516,169127,31271,228379
48526,169095,31259,228367
48536,169100,31259,228382
48546,169106,31269,228356
48556,169098,31276,228369
48566,169100,31278,228361
48576,169093,31265,228390
48586,169108,31253,228371
48596,169105,31276,228390
48606,169102,31251,228394
48616,169088,31261,228385
48625,169104,31259,228387
48636,169073,31266,228394
48646,169105,31264,228365
48656,169096,31269,228382
48666,169103,31249,228393
48676,169115,31261,228387
48686,169093,31266,228355
48697,169095,31246,228382
48707,169089,31250,228354
48716,169085,31257,228369
48726,169084,31252,228387
48736,169090,31248,228378
48746,169087,31255,228390
48755,169088,31263,228392
48766,169085,31248,228395
48776,169082,31258,228385
48787,169081,31246,228376
48796,169081,31250,228358
48806,169099,31245,228377
48816,169071,31267,228370
48826,169086,31250,228374
48835,169089,31253,228396
48846,169072,31248,228385
48856,169080,31268,228373
48866,169079,31268,228381
48875,169091,31252,228359
48885,169063,31242,228359
48896,169096,31250,228381
48906,169073,31250,228375
48916,169092,31230,228348
48925,169076,31238,228341
48936,169085,31256,228347
48946,169073,31250,228350
48957,169076,31234,228350
48965,169074,31245,228306
48976,169054,31242,228355
48986,169076,31245,228311
48996,169066,31233,228327
49006,169060,31246,228318
49016,169059,31255,228345
49026,169069,31237,228343
49036,169029,31243,228334
49045,169066,31251,228334
49055,169053,31245,228335
49066,169049,31239,228324
49076,169059,31246,228329
49085,169057,31246,228336
49095,169049,31243,228326
49106,169051,31245,228339
49116,169057,31235,228326
49125,169064,31222,228318
49135,169038,31244,228343
49146,169064,31224,228312
49156,169046,31232,228303
49166,169035,31237,228345
49175,169053,31238,228328
49186,169032,31223,228307
49196,169045,31236,228317
49206,169047,31249,228334
49215,169046,31244,228311
49226,169053,31248,228311
49236,169041,31236,228337
49246,169047,31236,228328
49255,169048,31242,228298
49266,169026,31247,228309
49276,169040,31235,228324
49286,169052,31224,228320
49295,169042,31249,228303
49305,169026,31250,228309
49316,169032,31235,228319
49326,169034,31234,228294
49335,169042,31223,228316
49346,169051,31217,228303
49356,169057,31226,228314
49366,169019,31243,228313
49375,169046,31240,228306
49385,169053,31230,228293
