timestamp,red,green,ir
19748,165069,36845,214021
19757,165056,36845,214032
19767,165074,36859,214015
19778,165058,36850,214042
19788,165078,36848,214048
19798,165071,36854,214045
19808,165097,36865,214033
19818,165081,36859,214069
19828,165077,36870,214063
19837,165069,36875,214059
19847,165088,36878,214068
19858,165065,36866,214056
19868,165093,36874,214062
19877,165093,36846,214087
19888,165080,36851,214067
19898,165083,36880,214077
19908,165091,36874,214076
19917,165082,36877,214066
19927,165096,36875,214086
19938,165092,36870,214095
19948,165112,36886,214105
19958,165107,36879,214093
19968,165095,36858,214072
19977,165092,36887,214076
19988,165093,36900,214081
19998,165089,36898,214087
20007,165098,36887,214097
20018,165104,36891,214111
20028,165110,36873,214098
20038,165130,36895,214107
20047,165124,36893,214116
20057,165118,36894,214094
20068,165122,36900,214097
20078,165112,36895,214087
20087,165108,36898,214116
20097,165113,36903,214099
20162,165128,36901,214114
20167,165116,36917,214119
20177,165127,36901,214115
20187,165132,36895,214124
20197,165124,36907,214123
20207,165143,36918,214135
20217,165135,36891,214130
20228,165124,36904,214103
20238,165125,36921,214089
20248,165116,36927,214118
20257,165118,36920,214107
20267,165118,36919,214088
20278,165103,36917,214096
20288,165127,36916,214106
20297,165097,36911,214083
20308,165128,36904,214122
20318,165121,36920,214099
20328,165114,36915,214099
20337,165107,36914,214090
20347,165112,36916,214079
20357,165113,36922,214114
20367,165116,36925,214108
20377,165117,36930,214100
20387,165111,36916,214126
20397,165089,36939,214106
20408,165120,36928,214088
20417,165103,36935,214084
20427,165121,36939,214091
20437,165116,36923,214105
20456,165127,36935,214093
20458,165118,36942,214086
20467,165117,36917,214103
20478,165123,36934,214083
20497,165109,36936,214074
20499,165110,36941,214097
20507,165116,36926,214116
20561,165121,36939,214109
20567,165124,36928,214111
20578,165106,36933,214105
20587,165093,36929,214093
20597,165119,36950,214084
20662,165126,36958,214114
20667,165135,36934,214105
20677,165124,36962,214111
20687,165136,36940,214107
20698,165122,36952,214121
20718,165111,36958,214106
20727,165122,36952,214116
20737,165119,36967,214099
20748,165130,36971,214087
20756,165114,36965,214107
20767,165118,36942,214110
20777,165117,36954,214119
20787,165126,36947,214112
20796,165120,36961,214095
20816,165128,36958,214107
20819,165122,36967,214118
20828,165126,36988,214097
20837,165119,36980,214070
20847,165134,36980,214089
20857,165138,36972,214112
20867,165133,36990,214113
20876,165131,36961,214094
20887,165120,36965,214083
20897,165123,36976,214085
20908,165112,36958,214122
20917,165140,36974,214106
20927,165113,36979,214112
20937,165115,36976,214077
20947,165116,36972,214088
21000,165124,36975,214072
21017,165112,36972,214090
21027,165107,36976,214089
21037,165115,36964,214067
21047,165113,36961,214037
21057,165105,36972,214045
21076,165098,36980,214044
21120,165107,36980,214055
21126,165104,36972,214060
21137,165082,36984,214063
21147,165101,36977,214052
21157,165113,36963,214050
21166,165098,36964,214017
21177,165111,36987,214059
21187,165103,36971,214064
21197,165103,36990,214016
21207,165082,36953,214069
21216,165089,36984,214016
21226,165064,36969,214025
21236,165075,36974,214049
21247,165083,36968,214041
21300,165082,36967,214022
21307,165087,36950,214040
21317,165082,36980,214028
21327,165081,36983,214022
21336,165079,36976,214018
21346,165094,36965,214033
21356,165078,36980,214054
21366,165087,36964,214037
21398,165087,36981,214037
21406,165085,36966,214038
21416,165060,36978,214027
21426,165074,36953,214011
21436,165066,36962,214031
21446,165070,36970,214017
21457,165075,36978,214027
21467,165077,36951,214001
21476,165080,36977,214028
21486,165072,36971,214038
21497,165061,36968,214014
