timestamp,red,green,ir
43148,177078,39237,225826
43159,177072,39239,225835
43170,177073,39227,225833
43178,177068,39234,225845
43188,177086,39223,225854
43198,177064,39243,225802
43208,177077,39219,225811
43218,177070,39233,225819
43228,177071,39241,225846
43239,177065,39225,225810
43249,177054,39219,225810
43258,177062,39222,225831
43268,177069,39215,225811
43278,177058,39229,225820
43288,177064,39225,225813
43298,177059,39209,225806
43308,177051,39232,225825
43318,177071,39222,225820
43329,177058,39211,225804
43338,177049,39240,225810
43348,177048,39230,225825
43358,177047,39226,225792
43368,177023,39236,225821
43378,177054,39247,225824
43388,177059,39231,225834
43398,177062,39210,225826
43409,177054,39232,225815
43418,177076,39225,225812
43428,177057,39236,225810
43438,177074,39233,225813
43448,177087,39229,225806
43458,177061,39236,225802
43470,177054,39227,225799
43478,177069,39229,225809
43488,177065,39227,225801
43498,177077,39226,225787
43510,177070,39232,225797
43532,177076,39240,225805
43539,177080,39231,225805
43548,177081,39236,225780
43558,177042,39243,225779
43568,177067,39224,225807
43578,177064,39242,225804
43588,177056,39220,225800
43598,177046,39225,225785
43608,177038,39226,225782
43618,177033,39215,225787
43627,177015,39227,225794
43638,177018,39213,225773
43648,177044,39216,225802
43658,177026,39237,225794
43667,177002,39216,225781
43678,177036,39216,225781
43688,176994,39208,225764
43698,177006,39192,225799
43708,177009,39208,225788
43718,177027,39198,225804
43728,177020,39207,225813
43738,177013,39210,225795
43748,177027,39213,225806
43757,176996,39210,225801
43767,177012,39212,225804
43778,177016,39191,225820
43788,177022,39208,225817
43797,177024,39208,225806
43807,177039,39194,225821
43818,177027,39201,225823
43828,177021,39197,225833
43837,177021,39186,225816
43847,177015,39199,225800
43858,177009,39193,225806
43868,177000,39215,225793
43877,176990,39211,225793
43887,176999,39199,225793
43898,176993,39204,225805
43908,177005,39197,225809
43917,177009,39208,225790
43927,177006,39200,225795
43938,177024,39202,225820
43948,177003,39189,225784
43958,177007,39215,225778
43967,177001,39205,225771
43977,177007,39195,225777
43987,176997,39196,225782
43998,177003,39189,225780
44007,177003,39204,225785
44018,176996,39198,225778
44028,177013,39205,225772
44038,176989,39213,225789
44047,176987,39199,225772
44058,177002,39204,225746
44068,177005,39202,225779
44078,177002,39207,225765
44087,176982,39199,225780
44097,177020,39208,225762
44107,177001,39209,225750
44118,176996,39200,225749
44127,177010,39206,225735
44137,176995,39194,225759
44148,177005,39176,225762
44158,176993,39194,225737
44167,176994,39196,225767
44178,177004,39188,225754
44188,176991,39207,225768
44198,176991,39198,225750
44208,176975,39185,225766
44217,176973,39200,225763
44227,176977,39195,225755
44238,176974,39198,225752
44248,176993,39192,225742
44257,176990,39198,225745
44267,176985,39189,225750
44278,176968,39195,225787
44288,176992,39186,225768
44297,176987,39185,225772
44308,176986,39184,225776
44318,176982,39197,225769
44328,176984,39199,225761
44337,176974,39198,225774
44347,176988,39201,225754
44357,176974,39204,225760
44367,177001,39197,225766
44377,176992,39181,225751
44388,176974,39187,225761
44398,176971,39202,225747
44408,176979,39188,225747
44416,176977,39192,225762
44427,176975,39183,225753
44438,176989,39203,225774
44448,176973,39200,225747
44458,176990,39187,225750
44467,176947,39194,225775
44477,176975,39191,225756
44487,176983,39189,225761
44498,176985,39197,225774
44507,176964,39206,225774
44517,176962,39201,225775
44527,176964,39205,225775
44538,176983,39204,225776
44547,176970,39207,225780
44557,176958,39203,225786
44568,176973,39203,225765
44578,176976,39198,225749
44587,176979,39198,225782
44597,176966,39202,225803
44607,176970,39199,225772
44617,176968,39202,225773
44626,176970,39215,225773
44637,176947,39213,225794
44648,176955,39198,225791
44658,176978,39218,225791
44667,176968,39214,225783
44677,176975,39200,225793
44687,176976,39201,225774
44698,176974,39213,225779
44708,176967,39210,225789
44717,176976,39204,225778
44727,176982,39216,225788
44738,176955,39212,225794
44748,176996,39214,225798
44757,176984,39218,225796
44767,176983,39221,225798
44777,176977,39226,225786
44787,176970,39231,225797
44797,176990,39223,225803
44807,176961,39232,225794
44817,176991,39226,225783
44827,176979,39217,225785
44836,176990,39219,225814
44846,176983,39228,225788
44857,176994,39227,225810
44867,176989,39231,225813
44877,176965,39233,225836
44887,176985,39227,225804
44897,176997,39211,225806
44907,176957,39237,225832
44916,176977,39224,225807
44926,176991,39214,225795
44937,176972,39220,225781
44947,176977,39240,225786
44957,176961,39235,225800
44966,176991,39231,225791
44977,176977,39217,225800
44987,176975,39227,225790
44998,176981,39231,225784
45007,176974,39228,225783
45017,176969,39239,225785
45027,176978,39244,225792
45038,176971,39240,225783
45047,176962,39231,225789
45057,176991,39235,225784
45067,176978,39219,225790
45077,176966,39242,225779
45086,176990,39223,225794
45097,176983,39243,225801
45107,176979,39235,225795
45117,176972,39234,225779
45126,176960,39251,225805
45137,176984,39247,225761
45147,176967,39240,225798
45157,176987,39260,225792
45166,176980,39244,225788
45176,176991,39222,225808
45187,177001,39238,225798
45197,176983,39251,225785
45210,176997,39252,225799
45216,176990,39242,225817
45226,176972,39240,225830
45237,176981,39233,225812
45247,176973,39259,225778
45256,176969,39246,225811
45267,176975,39246,225819
45277,176985,39248,225783
45287,176993,39258,225818
45296,177005,39261,225818
45307,176989,39264,225826
45317,176996,39247,225813
45327,176981,39252,225805
45336,176983,39260,225818
45346,176997,39260,225821
45356,177006,39253,225821
45366,176991,39270,225818
45376,176994,39260,225842
45387,176981,39262,225837
45397,177000,39282,225822
45407,176995,39269,225797
45416,177015,39267,225824
45426,176995,39288,225805
45437,176971,39280,225825
45447,176995,39269,225829
45457,176981,39281,225838
45466,177007,39267,225819
45477,176996,39291,225846
45487,176986,39298,225839
45497,177004,39279,225817
45506,177003,39286,225842
45516,177001,39282,225856
45526,176998,39286,225838
45537,177003,39283,225843
45546,177003,39292,225838
45556,176972,39288,225862
45567,177013,39272,225850
45576,177002,39295,225847
45586,177014,39283,225860
45596,177003,39298,225830
45607,177009,39279,225863
45616,177014,39295,225818
45626,177017,39289,225848
45636,177016,39307,225816
45646,177005,39297,225847
45657,176977,39300,225836
45666,177008,39290,225842
45676,177011,39304,225834
45686,177008,39307,225837
45696,176998,39303,225854
45707,177005,39305,225851
45716,177000,39308,225844
45727,177037,39304,225867
45737,177036,39306,225838
45747,177017,39309,225832
45756,176999,39310,225847
45766,177012,39304,225859
45776,177011,39305,225859
45786,177005,39291,225857
45796,177019,39314,225838
45806,177008,39310,225851
45816,176998,39290,225841
45827,177018,39279,225843
45836,177008,39306,225841
45846,177008,39299,225840
45856,177005,39303,225856
45866,177007,39294,225851
45875,176998,39315,225856
45890,177004,39312,225834
45896,177007,39316,225851
45907,176991,39324,225853
45916,177000,39304,225834
45926,177013,39323,225867
45936,177009,39310,225870
45946,177018,39321,225863
45956,176993,39308,225866
45965,177028,39311,225853
45976,176988,39312,225860
45986,177006,39316,225842
45996,177010,39316,225863
46006,177009,39311,225850
46016,177012,39319,225863
46026,177007,39332,225855
46036,177005,39308,225830
46046,177023,39304,225854
46056,177003,39330,225841
46066,177013,39327,225848
46076,177012,39310,225850
46085,177015,39296,225849
46096,177005,39308,225838
46106,177002,39307,225833
46116,177001,39326,225850
46125,177002,39311,225862
46136,176998,39329,225831
46146,176986,39313,225854
46156,176984,39325,225856
46166,177019,39314,225857
46175,176989,39312,225848
46186,176996,39315,225866
46196,177013,39310,225831
46206,176996,39324,225860
46216,176990,39327,225861
46226,176996,39314,225867
46236,176990,39324,225866
46246,177001,39327,225832
46255,176990,39331,225849
46265,177006,39327,225857
46276,176990,39331,225851
46286,177007,39336,225812
46295,177006,39335,225856
46306,177011,39309,225834
46316,176995,39328,225833
46326,177002,39321,225855
46336,177004,39318,225860
46346,177005,39324,225848
46356,176995,39312,225847
46366,176986,39329,225827
46375,177005,39315,225849
46386,176988,39331,225846
46395,177015,39335,225840
46406,176985,39335,225843
46416,177015,39328,225824
46426,177000,39317,225837
46436,176980,39321,225842
46446,177004,39320,225859
46456,177008,39330,225839
46465,176994,39343,225859
46475,176991,39329,225851
46485,177001,39326,225845
46496,176988,39336,225837
46505,177003,39323,225854
46516,177008,39311,225848
46526,177006,39330,225848
46536,176979,39341,225849
46545,176993,39326,225853
46556,176982,39313,225838
46566,176976,39323,225839
46576,176982,39332,225820
46585,176999,39325,225831
46612,176967,39329,225811
46616,176971,39318,225817
46625,176967,39306,225820
46635,176983,39321,225802
46645,176969,39326,225822
46656,176965,39321,225796
46666,176973,39319,225822
46675,176973,39321,225802
46685,176954,39319,225823
46696,176970,39322,225816
46706,176972,39322,225810
46715,176970,39309,225807
46726,176944,39316,225819
46736,176966,39314,225776
46746,176971,39321,225812
46755,176967,39297,225800
46765,176951,39304,225817
46776,176967,39321,225799
46786,176962,39299,225816
46795,176957,39324,225824
46806,176957,39320,225833
46816,176961,39304,225817
46826,176972,39306,225775
46835,176940,39310,225817
46845,176955,39322,225830
46855,176960,39318,225806
46865,176957,39315,225835
46875,176962,39300,225804
46885,176957,39324,225819
46895,176954,39305,225802
46905,176964,39316,225835
46916,176981,39314,225823
46925,176956,39333,225818
46936,176951,39312,225814
46946,176957,39322,225798
46956,176942,39332,225797
46965,176944,39323,225820
46975,176972,39324,225808
46985,176979,39325,225835
46995,176979,39309,225829
47004,176970,39320,225824
47015,176976,39308,225831
47025,176963,39306,225806
47035,176964,39310,225810
47044,176961,39313,225806
47055,176963,39314,225836
47065,176971,39324,225785
47075,176936,39320,225819
47084,176952,39326,225796
47095,176944,39325,225813
47106,176947,39313,225821
47116,176960,39339,225799
47125,176968,39319,225814
47135,176937,39334,225816
47145,176981,39312,225810
47155,176976,39325,225820
47166,176954,39316,225822
47175,176988,39319,225808
47185,176956,39329,225826
47195,176977,39324,225834
47206,176967,39334,225827
47214,176961,39342,225816
47225,176977,39323,225831
47236,176961,39336,225834
47246,176975,39319,225808
47255,176969,39320,225827
47265,176973,39312,225833
47275,176986,39322,225827
47286,176959,39322,225840
47294,176977,39328,225834
47305,176988,39302,225821
47315,176970,39325,225830
47325,176967,39339,225833
47335,176956,39318,225840
47345,176964,39330,225833
47355,176966,39320,225810
47365,176962,39334,225815
47375,176956,39329,225846
47385,176988,39322,225830
47395,176955,39341,225821
47405,176958,39343,225841
47416,176977,39336,225832
47425,176955,39336,225824
47435,176963,39333,225827
47445,176961,39331,225843
47455,176943,39334,225848
47464,176967,39321,225853
47475,176960,39326,225830
47485,176959,39342,225847
47495,176960,39328,225834
47505,176961,39322,225827
47515,176958,39327,225842
47525,176956,39332,225851
47535,176961,39328,225843
47544,176955,39332,225855
47554,176951,39336,225848
47564,176952,39330,225838
47575,176963,39327,225830
47585,176965,39330,225840
47595,176939,39331,225836
47605,176960,39325,225843
47615,176948,39350,225839
47625,176954,39340,225823
47635,176934,39335,225846
47645,176928,39342,225855
47655,176954,39355,225847
47665,176944,39344,225860
47674,176965,39316,225853
47685,176931,39346,225872
47695,176954,39341,225817
47705,176959,39352,225854
47715,176956,39343,225854
47725,176959,39341,225824
47735,176951,39350,225859
47745,176953,39346,225846
47754,176970,39354,225835
47764,176962,39351,225852
47775,176958,39334,225878
47785,176945,39350,225862
47794,176955,39332,225865
47805,176965,39337,225852
47815,176956,39352,225855
47825,176940,39353,225860
47834,176956,39353,225841
47844,176965,39331,225845
47855,176955,39355,225842
47865,176955,39359,225865
47875,176936,39367,225863
47885,176951,39347,225845
47895,176965,39349,225847
47905,176973,39350,225856
47915,176956,39353,225863
47924,176965,39357,225845
47934,176956,39349,225886
47945,176943,39363,225852
47955,176961,39355,225842
47964,176953,39350,225857
47974,176961,39366,225874
47985,176970,39361,225862
47995,176975,39357,225864
48004,176963,39364,225869
48014,176964,39361,225863
48025,176982,39363,225873
48034,176966,39357,225870
48044,176945,39357,225869
48055,176975,39371,225863
48065,176951,39360,225853
48091,176961,39351,225869
48095,176972,39352,225866
48105,176949,39384,225896
48115,176945,39374,225874
48125,176968,39361,225869
48134,176933,39367,225885
48145,176964,39367,225874
48155,176951,39381,225882
48165,176956,39376,225868
48174,176949,39369,225870
48184,176965,39363,225816
48195,176926,39366,225863
48205,176953,39355,225837
48214,176940,39366,225868
48224,176941,39357,225847
48234,176928,39361,225854
48245,176942,39350,225851
48254,176912,39358,225847
48264,176929,39373,225843
48275,176919,39362,225845
48285,176941,39363,225861
48294,176914,39358,225860
48304,176931,39366,225851
48315,176944,39366,225860
48325,176937,39373,225872
48334,176927,39354,225853
48344,176931,39363,225832
48354,176938,39374,225851
48365,176935,39385,225883
48374,176952,39366,225873
48384,176950,39353,225885
48394,176923,39357,225838
48404,176943,39375,225870
48415,176914,39371,225882
48424,176919,39377,225886
48434,176940,39381,225849
48444,176940,39375,225893
48455,176970,39383,225866
48464,176951,39386,225898
48474,176944,39387,225867
48485,176956,39376,225911
48494,176945,39390,225892
48504,176964,39392,225890
48514,176942,39388,225899
48524,176943,39393,225915
48534,176949,39382,225897
48543,176960,39386,225902
48553,176941,39386,225915
48564,176954,39397,225905
48575,176946,39396,225893
48584,176945,39382,225887
48594,176931,39401,225909
48604,176964,39394,225925
48614,176953,39400,225915
48624,176946,39403,225923
48634,176964,39394,225924
48644,176968,39392,225918
48654,176969,39407,225927
48664,176955,39394,225886
48673,176945,39396,225919
48683,176953,39408,225932
48694,176978,39389,225911
48704,176952,39423,225913
48713,176957,39376,225896
48724,176949,39390,225910
48734,176957,39389,225893
48744,176961,39401,225907
48754,176942,39396,225914
48764,176942,39395,225908
48774,176958,39370,225914
48784,176963,39402,225904
48793,176963,39409,225916
48803,176944,39399,225903
48814,176929,39404,225914
48824,176953,39408,225910
48833,176934,39398,225915
48844,176960,39403,225924
48853,176965,39393,225904
48864,176968,39403,225915
48875,176959,39404,225917
48884,176953,39406,225925
48894,176949,39405,225941
48904,176955,39406,225913
48914,176962,39406,225913
48923,176952,39398,225914
48934,176967,39407,225919
48944,176958,39418,225895
48954,176930,39406,225908
48964,176908,39395,225915
48973,176957,39409,225910
48984,176939,39384,225920
48994,176955,39401,225883
49004,176950,39393,225921
49013,176938,39389,225892
49024,176966,39395,225904
49034,176943,39397,225881
49044,176941,39408,225914
49054,176944,39396,225881
49064,176926,39390,225910
49074,176949,39405,225912
49083,176947,39411,225914
49093,176949,39393,225931
49104,176914,39390,225919
49114,176950,39404,225908
49124,176942,39406,225904
49134,176946,39397,225896
49144,176940,39389,225883
49154,176922,39397,225913
49164,176929,39401,225913
49173,176926,39388,225904
49183,176924,39392,225914
49194,176936,39390,225908
49204,176911,39386,225909
49213,176926,39400,225882
49223,176920,39389,225895
49233,176907,39400,225916
49243,176918,39384,225902
49253,176938,39394,225907
49263,176917,39410,225907
49274,176925,39366,225914
49284,176928,39403,225902
49293,176918,39389,225905
49303,176926,39380,225885
49314,176901,39380,225892
49324,176942,39396,225865
49333,176919,39372,225897
49343,176895,39405,225901
49353,176918,39391,225864
49364,176914,39385,225897
49374,176908,39388,225900
49390,176925,39382,225874
49393,176894,39395,225906
49404,176910,39374,225869
49414,176899,39396,225870
49423,176895,39384,225885
49433,176897,39383,225899
49443,176914,39392,225901
49454,176911,39393,225896
49463,176918,39389,225891
49473,176915,39382,225902
49483,176905,39396,225888
49493,176918,39393,225911
49503,176916,39372,225879
49513,176907,39382,225847
49524,176927,39383,225884
49534,176914,39395,225887
49543,176941,39385,225863
49553,176896,39408,225899
49563,176919,39373,225898
49573,176913,39390,225880
49583,176919,39393,225897
49593,176915,39374,225879
49604,176916,39395,225902
49614,176904,39392,225879
49624,176904,39383,225879
49633,176904,39390,225875
49643,176889,39394,225877
49653,176899,39384,225882
49663,176893,39381,225878
49673,176888,39368,225875
49683,176861,39385,225875
49693,176880,39382,225875
49703,176882,39380,225881
49713,176896,39383,225869
49723,176877,39374,225881
49733,176890,39375,225902
49743,176882,39364,225874
49753,176892,39372,225848
49763,176876,39379,225877
49773,176891,39364,225845
49783,176875,39373,225874
49793,176902,39369,225858
49803,176858,39383,225872
49813,176881,39366,225863
49823,176888,39389,225880
49833,176859,39370,225866
49842,176889,39360,225858
49853,176878,39354,225871
49863,176848,39369,225867
49873,176893,39341,225883
49883,176882,39360,225854
49893,176882,39365,225851
49904,176880,39359,225892
49914,176873,39374,225861
49923,176889,39361,225837
49933,176880,39369,225889
49943,176854,39372,225881
49954,176885,39349,225871
49963,176866,39374,225877
49973,176865,39357,225866
49983,176866,39360,225863
49993,176864,39369,225884
50002,176889,39365,225873
50013,176873,39367,225858
50023,176884,39362,225841
50033,176859,39366,225866
50042,176888,39361,225882
50052,176876,39360,225865
50063,176877,39348,225860
50073,176866,39371,225861
50083,176867,39343,225856
50093,176856,39372,225861
50103,176848,39375,225856
50113,176869,39362,225860
50123,176863,39356,225854
50132,176835,39355,225862
50143,176870,39348,225865
50153,176849,39356,225836
50164,176863,39355,225868
50173,176856,39343,225840
50183,176852,39362,225837
50193,176842,39359,225867
50203,176853,39350,225861
50212,176859,39357,225861
50223,176852,39357,225861
50232,176862,39361,225857
50243,176863,39364,225879
50252,176852,39353,225857
50263,176869,39344,225875
50272,176851,39369,225867
50282,176858,39363,225867
50292,176858,39358,225862
50303,176880,39338,225847
50313,176860,39360,225836
50323,176854,39364,225853
50333,176850,39353,225842
50342,176815,39350,225847
50352,176849,39341,225841
50363,176844,39341,225828
50373,176865,39352,225847
50382,176812,39348,225837
50393,176837,39346,225857
50403,176853,39357,225846
50413,176858,39351,225852
50422,176845,39352,225843
50433,176862,39351,225845
50443,176832,39349,225848
50453,176861,39346,225852
50462,176867,39362,225856
50472,176854,39342,225849
50483,176877,39352,225846
50493,176841,39353,225820
50502,176840,39343,225849
50513,176839,39342,225856
50523,176845,39354,225842
50533,176850,39350,225856
50542,176856,39346,225850
50552,176847,39348,225851
50562,176842,39333,225816
50573,176840,39345,225848
50583,176857,39333,225841
50592,176849,39353,225868
50603,176867,39340,225859
50613,176831,39340,225837
50623,176844,39332,225832
50632,176842,39360,225848
50642,176868,39327,225845
50653,176838,39352,225855
50663,176845,39330,225868
50672,176829,39340,225836
50682,176829,39348,225867
50692,176863,39341,225865
50703,176840,39345,225857
50712,176844,39339,225849
50722,176825,39344,225892
50732,176852,39339,225834
50743,176842,39326,225891
50752,176864,39349,225860
50762,176859,39343,225833
50772,176847,39357,225863
50782,176864,39348,225881
50792,176847,39350,225878
50802,176866,39339,225892
50812,176869,39348,225875
50823,176862,39338,225883
50832,176860,39346,225872
50842,176850,39345,225887
50852,176866,39345,225873
50862,176864,39349,225882
50873,176869,39335,225869
50882,176862,39352,225889
50892,176870,39321,225860
50902,176865,39355,225863
50912,176860,39357,225883
50921,176879,39362,225888
50932,176841,39348,225871
50942,176894,39353,225900
50953,176865,39334,225873
50962,176867,39355,225847
50972,176846,39364,225887
50982,176876,39361,225868
50992,176868,39364,225879
51001,176855,39354,225871
51012,176845,39361,225884
51022,176860,39350,225878
51032,176872,39355,225889
51042,176866,39362,225913
51052,176865,39368,225884
51062,176852,39352,225889
51072,176861,39363,225887
51082,176868,39359,225878
51092,176860,39361,225884
51102,176865,39344,225881
51112,176863,39350,225899
51123,176876,39349,225898
51132,176881,39352,225877
51142,176866,39355,225884
51152,176867,39356,225894
51163,176884,39353,225898
51171,176862,39341,225894
