timestamp,ecg
653068397791389763,46
653068397799064268,41
653068397806738708,70
653068397814413148,67
653068397822087588,84
653068397829762028,142
653068397837436468,145
653068397845110908,128
653068397852785348,123
653068397860459788,89
653068397868134228,70
653068397875808668,75
653068397883483108,55
653068397891157548,19
653068397898831988,-7
653068397906506428,-29
653068397914180868,-58
653068397921855308,-70
653068397929529748,-67
653068397937204188,-87
653068397944878628,-118
653068397952553068,-118
653068397960227508,-116
653068397967901948,-152
653068397975576388,-167
653068397983250828,-150
653068397990925268,-159
653068397998599708,-174
653068398006274148,-147
653068398013948588,-111
653068398021623028,-106
653068398029297468,-121
653068398036971908,-111
653068398044646348,-75
653068398052320788,-43
653068398059995228,-26
653068398067669668,-24
653068398075344108,-9
653068398083018548,36
653068398090692988,82
653068398098367428,99
653068398106041868,125
653068398113716308,162
653068398121390748,179
653068398129065188,186
653068398136739628,227
653068398144414068,297
653068398152088508,341
653068398159762948,382
653068398167437388,447
653068398175111828,481
653068398182786268,496
653068398190460708,653
653068398198135148,1079
653068398205809588,1518
653068398213484028,1380
653068398221158468,702
653068398228832908,433
653068398236507348,743
653068398244181788,842
653068398251856228,731
653068398259530668,808
653068398267205108,888
653068398274879548,832
653068398282553988,796
653068398290228428,784
653068398297902868,745
653068398305577308,704
653068398313251748,658
653068398320926188,627
653068398328600628,600
653068398336275068,549
653068398343949508,522
653068398351623948,518
653068398359298453,486
653068398366972893,472
653068398374647333,489
653068398382321773,455
653068398389996213,416
653068398397670653,460
653068398405345093,503
653068398413019533,464
653068398420693973,435
653068398428368413,428
653068398436042853,368
653068398443717293,288
653068398451391733,232
653068398459066173,174
653068398466740613,191
653068398474415053,225
653068398482089493,92
653068398489763933,0
653068398497438373,106
653068398505112813,159
653068398512787253,99
653068398520461693,55
653068398528136133,-24
653068398535810573,-84
653068398543485013,-48
653068398551159453,-77
653068398558833893,-150
653068398566508333,-96
653068398574182773,-96
653068398581857213,-263
653068398589531653,-314
653068398597206093,-230
653068398604880533,-268
653068398612554973,-389
653068398620229413,-399
653068398627903853,-348
653068398635578293,-355
653068398643252733,-372
653068398650927173,-370
653068398658601613,-358
653068398666276053,-331
653068398673950493,-341
653068398681624933,-365
653068398689299373,-380
653068398696973813,-389
653068398704648253,-336
653068398712322693,-276
653068398719997133,-300
653068398727671573,-358
653068398735346013,-370
653068398743020453,-234
653068398750694893,106
653068398758369333,496
653068398766043773,426
653068398773718213,-263
653068398781392653,-629
653068398789067093,-302
653068398796741533,-191
653068398804415973,-375
653068398812090413,-309
653068398819764853,-193
653068398827439293,-249
653068398835113733,-283
653068398842788173,-227
653068398850462613,-208
653068398858137053,-217
653068398865811493,-167
653068398873485933,-138
653068398881160373,-169
653068398888834813,-162
653068398896509253,-142
653068398904183693,-152
653068398911858133,-147
653068398919562734,-113
653068398927236756,-89
653068398934910778,-75
653068398942584800,-21
653068398950258822,7
653068398957932844,-43
653068398965606866,-94
653068398973280888,-101
653068398980954910,-89
653068398988628932,-92
653068398996302954,-121
653068399003976976,-150
653068399011650998,-164
653068399019325020,-186
653068399026999042,-222
653068399034673064,-208
653068399042347086,-169
653068399050021108,-242
653068399057695130,-297
653068399065369152,-217
653068399073043174,-179
653068399080717196,-237
653068399088391218,-237
653068399096065240,-179
653068399103739262,-176
653068399111413284,-215
653068399119087306,-220
653068399126761328,-213
653068399134435350,-220
653068399142109372,-227
653068399149783394,-227
653068399157457416,-222
653068399165131438,-222
653068399172805460,-208
653068399180479482,-174
653068399188153504,-157
653068399195827526,-159
653068399203501548,-193
653068399211175570,-234
653068399218849592,-208
653068399226523614,-128
653068399234197636,-77
653068399241871658,-72
653068399249545680,-101
653068399257219702,-121
653068399264893724,-128
653068399272567746,-157
653068399280241768,-60
653068399287915790,295
653068399295589812,644
653068399303263834,472
653068399310937856,-169
653068399318611878,-445
653068399326285900,-179
653068399333959922,-101
653068399341633944,-242
653068399349307966,-198
653068399356981988,-130
653068399364656010,-198
653068399372330032,-220
653068399380004054,-157
653068399387678076,-154
653068399395352098,-191
653068399403026120,-157
653068399410700142,-130
653068399418374164,-157
653068399426048186,-123
653068399433722208,-60
653068399441396230,-77
653068399449070252,-72
653068399456744274,-12
653068399464418296,-16
653068399472092318,-29
653068399479736305,0
653068399487410745,9
653068399495085185,21
653068399502759625,38
653068399510434065,14
653068399518108505,-2
653068399525782945,0
653068399533457385,-29
653068399541131825,-79
653068399548806265,-101
653068399556480705,-101
653068399564155145,-113
653068399571829585,-133
653068399579504025,-140
653068399587178465,-121
653068399594852905,-104
653068399602527345,-101
653068399610201785,-94
653068399617876225,-79
653068399625550665,-43
653068399633225105,-12
653068399640899545,-12
653068399648573985,-16
653068399656248425,-2
653068399663922865,14
653068399671597305,29
653068399679271745,43
653068399686946185,48
653068399694620625,50
653068399702295065,55
653068399709969505,53
653068399717643945,62
653068399725318385,92
653068399732992825,106
653068399740667265,113
653068399748341705,125
653068399756016145,125
653068399763690585,123
653068399771365025,147
653068399779039465,181
653068399786713905,186
653068399794388345,154
653068399802062785,128
653068399809737225,152
653068399817411665,353
653068399825086105,760
653068399832760545,963
653068399840434985,484
653068399848109425,-186
653068399855783865,-179
653068399863458305,79
653068399871132745,-26
653068399878807185,-113
653068399886481625,-19
653068399894156065,-26
653068399901830505,-89
653068399909504945,-75
653068399917179385,-65
653068399924853825,-77
653068399932528265,-43
653068399940202705,-19
653068399947877145,-48
653068399955551585,-53
653068399963226025,-14
653068399970900465,14
653068399978574905,21
653068399986249345,19
653068399993923785,19
653068400001598225,48
653068400009272665,60
653068400016947105,36
653068400024621545,67
653068400032295985,142
653068400039970490,135
653068400047644930,29
653068400055319370,-24
653068400062993810,29
653068400070668250,58
653068400078342690,-4
653068400086017130,-70
653068400093691570,-99
653068400101366010,-108
653068400109040450,-96
653068400116714890,-113
653068400124389330,-130
653068400132063770,-99
653068400139738210,-89
653068400147412650,-125
653068400155087090,-157
653068400162761530,-142
653068400170435970,-99
653068400178110410,-79
653068400185784850,-101
653068400193459290,-145
653068400201133730,-152
653068400208808170,-147
653068400216482610,-174
653068400224157050,-184
653068400231831490,-162
653068400239505930,-176
653068400247180370,-208
653068400254854810,-169
653068400262529250,-113
653068400270203690,-133
653068400277878130,-159
653068400285552570,-159
653068400293227010,-167
653068400300901450,-162
653068400308575890,-154
653068400316250330,-116
653068400323924770,-58
653068400331599210,-99
653068400339273650,-164
653068400346948090,-16
653068400354622530,387
653068400362296970,723
653068400369971410,518
653068400377645850,-89
653068400385320290,-307
653068400392994730,-82
653068400400669170,-33
653068400408343610,-92
653068400416018050,-2
653068400423692490,4
653068400431366930,-77
653068400439041370,-48
653068400446715810,19
653068400454390250,9
653068400462064690,0
653068400469739130,31
653068400477413570,33
653068400485088010,26
653068400492762450,53
653068400500436890,92
653068400508111330,92
653068400515785770,70
653068400523460210,101
653068400531134650,181
653068400538809090,200
653068400546483530,169
653068400554157970,167
653068400561832410,184
653068400569506850,188
653068400577181290,162
653068400584855730,128
653068400592530170,125
653068400600204675,130
653068400607879115,53
653068400615553555,-33
653068400623227995,12
653068400630902435,48
653068400638576875,14
653068400646251315,43
653068400653925755,60
653068400661600195,4
653068400669274635,16
653068400676949075,87
653068400684623515,75
653068400692297955,65
653068400699972395,118
653068400707646835,106
