timestamp,ecg
653330125683316045,636
653330125690990903,26
653330125698665761,-136
653330125706340619,111
653330125714015477,119
653330125721690335,0
653330125729365193,55
653330125737040051,102
653330125744714909,60
653330125752389767,60
653330125760064625,87
653330125767739483,77
653330125775414341,80
653330125783089199,106
653330125790764057,114
653330125798438915,111
653330125806113773,111
653330125813788631,111
653330125821463489,131
653330125829138347,148
653330125836813205,148
653330125844488063,150
653330125852162921,167
653330125859837779,187
653330125867512637,208
653330125875187495,228
653330125882862353,233
653330125890537211,240
653330125898212069,264
653330125905886927,298
653330125913561785,310
653330125921236643,301
653330125928911501,313
653330125936586359,337
653330125944261217,310
653330125951936144,252
653330125959611002,206
653330125967285860,155
653330125974960718,104
653330125982635576,72
653330125990310434,31
653330125997985292,2
653330126005660150,0
653330126013335008,2
653330126021009866,7
653330126028684724,19
653330126036359582,21
653330126044034440,17
653330126051709298,34
653330126059384156,55
653330126067059014,46
653330126074733872,24
653330126082408730,31
653330126090083588,58
653330126097758446,70
653330126105433304,63
653330126113108162,55
653330126120783020,65
653330126128457878,68
653330126136132736,36
653330126143807594,29
653330126151482452,58
653330126159157310,65
653330126166832168,63
653330126174507026,65
653330126182181884,46
653330126189856742,36
653330126197531600,51
653330126205206458,43
653330126212881316,31
653330126220556174,38
653330126228231032,51
653330126235905890,63
653330126243580748,55
653330126251255606,43
653330126258930464,48
653330126266605322,53
653330126274280180,60
653330126281955038,60
653330126289629896,51
653330126297304754,60
653330126304979612,75
653330126312654470,77
653330126320329328,72
653330126328004186,63
653330126335679044,63
653330126343353902,75
653330126351028760,80
653330126358703618,87
653330126366378476,97
653330126374053334,97
653330126381728192,99
653330126389403050,92
653330126397077908,65
653330126404752766,55
653330126412427624,68
653330126420102482,70
653330126427777340,70
653330126435452198,80
653330126443127056,87
653330126450801914,82
653330126458476772,68
653330126466151630,157
653330126473826488,454
653330126481501346,811
653330126489176204,828
653330126496851062,306
653330126504525920,-145
653330126512200847,-17
653330126519875705,165
653330126527550563,58
653330126535225421,12
653330126542900279,80
653330126550575137,75
653330126558249995,48
653330126565924853,60
653330126573599711,63
653330126581274569,70
653330126588949427,92
653330126596624285,94
653330126604299143,89
653330126611974001,102
653330126619648859,104
653330126627323717,104
653330126634998575,116
653330126642673433,109
653330126650348291,111
653330126658023149,145
653330126665698007,165
653330126673372865,162
653330126681047723,177
653330126688722581,206
653330126696397439,230
653330126704072297,257
653330126711747155,286
653330126719422013,296
653330126727096871,310
653330126734771729,340
653330126742446587,340
653330126750121445,306
653330126757796303,274
653330126765471161,225
653330126773146019,155
653330126780820877,99
653330126788495735,70
653330126796170593,38
653330126803845451,4
653330126811520309,-4
653330126819195167,2
653330126826870025,4
653330126834544883,9
653330126842219741,14
653330126849894599,19
653330126857569457,29
653330126865244315,46
653330126872919173,38
653330126880594031,17
653330126888268889,26
653330126895943747,48
653330126903618605,48
653330126911293463,48
653330126918968321,63
653330126926643179,77
653330126934318037,75
653330126941992895,65
653330126949667753,77
653330126957342611,80
653330126965017469,60
653330126972692327,70
653330126980367185,87
653330126988042043,72
653330126995716901,70
653330127003391759,89
653330127011066617,87
653330127018741475,72
653330127026416333,68
653330127034091191,68
653330127041766049,72
653330127049440907,68
653330127057115765,60
653330127064790623,65
653330127072465550,75
653330127080140408,75
653330127087815266,75
653330127095490124,72
653330127103164982,60
653330127110839840,60
653330127118514698,60
653330127126189556,46
653330127133864414,43
653330127141539272,48
653330127149214130,43
653330127156888988,38
653330127164563846,41
653330127172238704,68
653330127179913562,87
653330127187588420,75
653330127195263278,65
653330127202938136,58
653330127210612994,53
653330127218287852,55
653330127225962710,63
653330127233637568,68
653330127241312426,72
653330127248987284,85
653330127256662142,85
6.5333E+17,46
653330127272011858,58
653330127279686716,272
653330127287361574,651
653330127295036432,906
653330127302711290,643
653330127310386148,36
653330127318061006,-136
653330127325735864,106
653330127333410722,119
653330127341085580,2
653330127348760438,46
653330127356435296,75
653330127364110154,36
653330127371785012,60
653330127379459870,94
653330127387134728,68
653330127394809586,63
653330127402484444,89
653330127410159302,97
653330127417834160,99
653330127425509018,102
653330127433183876,109
653330127440858734,123
653330127448533592,138
653330127456208450,145
653330127463883308,148
653330127471558166,155
653330127479233024,172
653330127486907882,201
653330127494582740,228
653330127502257598,242
653330127509932456,255
653330127517607314,274
653330127525282172,296
653330127532957030,315
653330127540631888,325
653330127548306746,335
653330127555981604,335
653330127563656462,313
653330127571331320,267
653330127579006178,201
653330127586681036,140
653330127594355894,89
653330127602030752,48
653330127609705610,19
653330127617380468,14
653330127625055326,21
653330127632730253,12
653330127640405111,2
653330127648079969,9
653330127655754827,17
653330127663429685,4
653330127671104543,2
653330127678779401,24
653330127686454259,36
653330127694129117,26
653330127701803975,24
653330127709478833,38
653330127717153691,48
653330127724828549,53
653330127732503407,63
653330127740178265,58
653330127747853123,51
653330127755527981,70
653330127763202839,85
653330127770877697,72
653330127778552555,68
653330127786227413,75
653330127793902271,77
653330127801577129,75
653330127809251987,72
653330127816926845,65
653330127824601703,68
653330127832276561,72
653330127839951419,68
653330127847626277,65
653330127855301135,65
653330127862975993,60
653330127870650851,60
653330127878325709,53
653330127886000567,48
653330127893675425,63
653330127901350283,75
653330127909025141,70
653330127916699999,63
653330127924374857,68
653330127932049715,68
653330127939724573,65
653330127947399431,77
653330127955074289,85
653330127962749147,75
653330127970424005,63
653330127978098863,65
653330127985773721,82
653330127993448579,92
653330128001123437,85
653330128008798295,77
653330128016473153,85
653330128024148011,99
653330128031822869,104
653330128039497727,102
653330128047172585,104
653330128054847443,104
653330128062522301,87
653330128070197159,77
653330128077872017,85
653330128085546875,97
653330128093221733,97
653330128100896591,87
653330128108571449,87
653330128116246307,80
653330128123921165,63
653330128131596023,162
653330128139270881,476
653330128146945739,842
653330128154620597,838
653330128162295455,291
653330128169970313,-138
653330128177645171,0
653330128185320029,138
653330128192994956,31
653330128200669814,19
653330128208344672,72
653330128216019530,51
653330128223694388,53
653330128231369246,77
653330128239044104,70
653330128246718962,65
653330128254393820,82
653330128262068678,97
653330128269743536,97
653330128277418394,89
653330128285093252,97
653330128292768110,109
653330128300442968,109
653330128308117826,111
653330128315792684,136
653330128323467542,157
653330128331142400,153
653330128338817258,160
653330128346492116,191
653330128354166974,208
653330128361841832,221
653330128369516690,259
653330128377191548,291
653330128384866406,291
653330128392541264,301
653330128400216122,323
653330128407890980,318
653330128415565838,301
653330128423240696,284
653330128430915554,233
653330128438590412,153
653330128446265270,102
653330128453940128,72
653330128461614986,34
653330128469289844,17
653330128476964702,26
653330128484639560,19
653330128492314418,-2
653330128499989276,12
653330128507664134,41
653330128515338992,31
653330128523013850,17
653330128530688708,41
653330128538363566,63
653330128546038424,51
653330128553713282,43
653330128561388140,46
653330128569062998,48
653330128576737856,58
653330128584412714,75
653330128592087572,80
653330128599762430,72
653330128607437288,63
653330128615112146,55
653330128622787004,58
653330128630461862,68
653330128638136720,75
653330128645811578,63
653330128653486436,41
653330128661161294,43
653330128668836152,53
653330128676511010,51
653330128684185868,53
653330128691860726,63
653330128699535584,60
653330128707210442,38
653330128714885300,24
653330128722560158,38
653330128730235016,51
653330128737909874,55
653330128745584732,65
653330128753259659,60
653330128760934517,48
653330128768609375,60
653330128776284233,80
653330128783959091,70
653330128791633949,48
653330128799308807,51
653330128806983665,68
653330128814658523,72
653330128822333381,65
653330128830008239,68
653330128837683097,82
653330128845357955,77
653330128853032813,60
653330128860707671,75
653330128868382529,75
653330128876057387,55
653330128883732245,65
653330128891407103,82
653330128899081961,80
653330128906756819,82
653330128914431677,82
653330128922106535,89
653330128929781393,97
653330128937456251,82
653330128945131109,70
653330128952805967,82
653330128960480825,92
653330128968155683,77
653330128975830541,65
653330128983505399,82
653330128991180257,102
653330128998855115,77
653330129006529973,53
653330129014204831,211
653330129021879689,578
653330129029554547,891
653330129037229405,731
653330129044904263,136
653330129052579121,-143
653330129060253979,70
653330129067928837,140
653330129075603695,21
653330129083278553,29
653330129090953411,63
653330129098628269,51
653330129106303127,68
653330129113977985,75
653330129121652843,63
653330129129327701,70
653330129137002559,80
653330129144677417,82
653330129152352275,92
653330129160027133,94
653330129167701991,92
653330129175376849,99
653330129183051707,111
653330129190726565,121
653330129198401423,131
653330129206076281,138
653330129213751139,145
653330129221425997,162
