timestamp,Green1 Count,Green2 Count
383,164357,136948
384,164445,136995
385,164547,137037
386,164683,137068
387,164801,137124
388,164939,137159
389,165075,137191
390,165210,137210
391,165404,137242
392,165535,137271
393,165645,137312
394,165651,137311
395,165605,137291
396,165617,137259
397,165623,137255
398,165675,137236
399,165735,137222
400,165781,137229
401,165851,137275
402,165907,137291
403,165982,137329
404,166052,137375
405,166129,137431
406,166213,137492
407,166307,137546
408,166385,137579
409,166513,137601
410,166588,137614
411,166675,137645
412,166709,137682
413,166662,137679
414,166585,137662
415,166500,137619
416,166457,137634
417,166412,137610
418,166430,137596
419,166388,137589
420,166376,137615
421,166355,137654
422,166351,137659
423,166375,137662
424,166372,137675
425,166351,137684
426,166381,137705
427,166378,137710
428,166453,137708
429,166449,137693
430,166466,137739
431,166433,137744
432,166314,137706
433,166211,137676
434,166118,137657
435,166042,137681
436,166015,137703
437,165977,137731
438,165940,137792
439,165892,137876
440,165836,137927
441,165847,137999
442,165828,138059
443,165847,138139
444,165823,138197
445,165836,138273
446,165858,138314
447,165868,138315
448,165914,138346
449,165892,138405
450,165807,138406
451,165698,138386
452,165598,138300
453,165570,138263
454,165523,138198
455,165515,138154
456,165530,138118
457,165557,138109
458,165578,138067
459,165603,138021
460,165672,138026
461,165746,138040
462,165837,138047
463,165927,138069
464,165996,138062
465,166114,138039
466,166239,138013
467,166318,138022
468,166291,137964
469,166256,137928
470,166257,137851
471,166249,137805
472,166270,137774
473,166354,137736
474,166390,137698
475,166459,137696
476,166504,137714
477,166551,137732
478,166637,137796
479,166707,137871
480,166778,137941
481,166849,137984
482,166926,138042
483,167054,138054
484,167155,138076
485,167246,138107
486,167275,138138
487,167215,138128
488,167161,138081
489,167074,138015
490,167020,137988
491,167012,137958
492,166972,137939
493,166975,137928
494,166933,137965
495,166890,137964
496,166885,137968
497,166869,137994
498,166874,138016
499,166830,138039
500,166807,138044
501,166820,138034
502,166807,138009
503,166833,138016
504,166790,138017
505,166689,137978
506,166535,137893
507,166377,137804
508,166228,137707
509,166098,137633
510,166020,137555
511,165951,137473
512,165877,137436
513,165810,137429
514,165746,137396
515,165716,137372
516,165698,137361
517,165677,137388
518,165690,137407
519,165677,137410
520,165699,137398
521,165729,137398
522,165771,137409
523,165803,137434
524,165757,137431
525,165653,137390
526,165515,137330
527,165341,137253
528,165230,137219
529,165119,137170
530,165025,137131
531,164969,137128
532,164885,137131
533,164787,137201
534,164696,137246
535,164637,137261
536,164602,137299
537,164582,137325
538,164562,137354
539,164546,137383
540,164565,137400
541,164602,137399
542,164646,137436
543,164642,137493
544,164566,137522
545,164438,137419
546,164390,137350
547,164338,137299
548,164359,137256
549,164381,137211
550,164435,137219
551,164474,137266
552,164506,137281
553,164556,137307
554,164630,137343
555,164706,137367
556,164811,137418
557,164893,137460
558,164994,137474
559,165106,137477
560,165197,137459
561,165304,137460
562,165271,137410
563,165197,137340
564,165145,137243
565,165048,137200
566,165024,137194
567,165009,137173
568,165018,137123
569,165035,137073
570,165041,137022
571,165099,136957
572,165139,136992
573,165186,137017
574,165268,137040
575,165328,137081
576,165408,137094
577,165491,137107
578,165583,137131
579,165663,137200
580,165666,137278
581,165640,137241
582,165527,137149
583,165439,137059
584,165353,136962
585,165310,136896
586,165274,136839
587,165218,136800
588,165195,136796
589,165147,136798
590,165126,136780
591,165111,136774
592,165116,136794
593,165133,136807
594,165132,136789
595,165176,136815
596,165171,136798
597,165215,136787
598,165266,136789
599,165297,136833
600,165201,136778
601,165044,136668
602,164896,136553
603,164767,136470
604,164672,136412
605,164585,136348
606,164522,136315
607,164419,136297
608,164338,136302
609,164253,136268
610,164182,136244
611,164134,136241
612,164094,136244
613,164054,136245
614,164016,136241
615,164007,136208
616,163978,136172
617,164001,136167
618,163997,136158
619,163940,136140
620,163807,136043
621,163629,135924
622,163461,135780
623,163324,135704
624,163226,135618
625,163184,135561
626,163105,135518
627,163064,135503
628,162984,135496
629,162950,135480
630,162941,135502
631,162929,135550
632,162958,135596
633,162958,135615
634,162979,135642
635,163006,135648
636,163052,135651
637,163110,135703
638,163143,135736
639,163157,135762
640,163043,135720
641,162955,135644
642,162848,135579
643,162784,135566
644,162779,135567
645,162764,135560
646,162813,135596
647,162815,135677
648,162817,135719
649,162832,135777
650,162890,135840
651,162931,135914
652,162989,135997
653,163070,136028
654,163187,136054
655,163284,136063
656,163432,136080
657,163568,136128
658,163682,136131
659,163683,136067
660,163645,136018
661,163651,135922
662,163699,135906
663,163789,135855
664,163893,135838
665,163967,135855
666,164062,135890
667,164154,135916
668,164252,135943
669,164360,135993
670,164481,136061
671,164602,136136
672,164749,136209
673,164860,136248
674,164970,136278
675,165117,136324
676,165210,136398
677,165238,136413
678,165147,136373
679,165064,136308
680,165001,136264
681,164969,136233
682,164952,136201
683,164920,136188
684,164927,136198
685,164888,136237
686,164893,136267
687,164882,136285
688,164910,136336
689,164937,136361
690,164974,136397
691,165000,136424
692,165023,136431
693,165083,136496
694,165119,136463
695,165135,136487
696,165041,136436
697,164869,136364
698,164726,136250
699,164584,136169
700,164497,136050
701,164419,136036
702,164359,136004
703,164289,135994
704,164218,135999
705,164146,135977
706,164082,135983
707,164053,136004
708,164030,136024
709,164028,136032
710,164032,136049
711,164032,136068
712,164060,136043
713,164100,136054
714,164079,136069
715,163943,136000
716,163770,135922
717,163588,135817
718,163415,135753
719,163311,135717
720,163195,135675
721,163090,135670
722,162983,135688
723,162871,135691
724,162778,135697
725,162709,135697
726,162678,135732
727,162620,135774
728,162606,135809
729,162579,135832
730,162563,135856
731,162599,135851
732,162615,135861
733,162621,135875
734,162509,135853
735,162370,135788
736,162274,135738
737,162203,135712
738,162156,135656
739,162139,135639
740,162135,135652
741,162166,135720
742,162140,135742
743,162152,135755
744,162233,135789
745,162290,135820
746,162412,135861
747,162522,135893
748,162651,135900
749,162819,135878
750,162964,135876
751,163085,135861
752,163074,135798
753,163062,135710
754,163039,135613
755,163089,135554
756,163116,135497
757,163186,135450
758,163238,135435
759,163261,135491
760,163326,135518
761,163399,135529
762,163518,135551
763,163611,135611
764,163731,135654
765,163837,135736
766,163961,135784
767,164083,135799
768,164205,135840
769,164293,135882
770,164233,135850
771,164135,135771
772,164042,135688
773,163945,135625
774,163924,135595
775,163880,135566
776,163867,135590
777,163837,135557
778,163823,135583
779,163796,135574
780,163796,135593
781,163831,135633
782,163852,135674
783,163878,135709
784,163904,135735
785,163936,135724
786,164008,135701
787,164035,135676
788,163985,135645
789,163840,135507
790,163675,135416
791,163552,135281
792,163440,135193
793,163355,135103
794,163291,135020
795,163259,134959
796,163226,134931
797,163233,134900
798,163219,134884
799,163233,134894
800,163294,134913
801,163339,134965
802,163392,134993
803,163437,135021
804,163511,135033
805,163607,135076
806,163679,135140
807,163622,135153
808,163494,135107
809,163356,135028
810,163245,134988
811,163133,134941
812,163041,134903
813,162980,134912
814,162898,134930
815,162837,134977
816,162751,135030
817,162689,135060
818,162667,135110
819,162617,135172
820,162597,135231
821,162582,135265
822,162574,135283
823,162623,135305
824,162642,135354
825,162695,135425
826,162591,135430
827,162461,135359
828,162361,135307
829,162288,135256
830,162252,135229
831,162237,135215
832,162271,135244
833,162290,135301
834,162339,135341
835,162379,135375
836,162470,135424
837,162584,135475
838,162710,135527
839,162833,135587
840,162957,135625
841,163114,135627
842,163254,135624
843,163402,135676
844,163386,135664
845,163337,135627
846,163290,135530
847,163243,135464
848,163284,135426
849,163296,135371
850,163352,135340
851,163397,135358
852,163458,135385
853,163494,135385
854,163575,135405
855,163677,135468
856,163761,135513
857,163872,135586
858,163967,135651
859,164081,135678
860,164212,135697
861,164325,135755
862,164329,135773
863,164226,135738
864,164143,135664
865,164072,135599
866,164026,135558
867,163994,135529
868,163998,135502
869,164011,135504
870,163987,135538
871,163994,135517
872,163991,135517
873,164024,135552
874,164065,135593
875,164081,135629
876,164145,135665
877,164172,135669
878,164218,135683
879,164285,135651
880,164282,135690
881,164184,135639
882,164005,135548
883,163862,135443
884,163747,135377
885,163639,135319
886,163599,135277
887,163495,135261
888,163409,135292
889,163353,135337
890,163272,135374
891,163240,135403
892,163189,135468
893,163162,135536
894,163129,135585
895,163098,135625
896,163087,135672
897,163077,135693
898,163091,135693
899,163015,135685
900,162874,135636
901,162691,135564
902,162562,135497
903,162463,135500
904,162414,135462
905,162363,135448
906,162335,135500
907,162333,135580
908,162306,135618
909,162358,135662
910,162398,135723
911,162478,135807
912,162555,135876
913,162659,135933
914,162784,135978
915,162925,136002
916,163058,136050
917,163103,136052
918,163061,135973
919,163047,135921
920,163045,135865
921,163071,135830
922,163165,135784
923,163226,135780
924,163275,135801
925,163366,135829
926,163424,135830
927,163550,135836
928,163649,135874
929,163782,135935
930,163897,135973
931,164030,136009
932,164185,136064
933,164319,136061
934,164434,136109
935,164422,136106
936,164366,136059
937,164301,135969
938,164263,135924
939,164277,135912
940,164296,135877
941,164370,135846
942,164411,135860
943,164465,135841
944,164527,135866
945,164576,135850
946,164635,135856
947,164705,135859
948,164781,135891
949,164840,135906
950,164916,135912
951,164973,135908
952,164999,135880
953,164936,135853
954,164789,135759
955,164667,135676
956,164505,135524
957,164404,135450
958,164300,135376
959,164238,135300
960,164151,135261
961,164086,135285
962,164033,135299
963,163981,135303
964,163960,135355
965,163930,135410
966,163922,135502
967,163903,135576
968,163891,135585
969,163887,135666
970,163874,135714
971,163846,135749
972,163684,135776
973,163502,135741
974,163300,135670
975,163122,135622
976,162982,135591
977,162874,135541
978,162779,135524
979,162679,135544
980,162609,135596
981,162526,135614
982,162505,135654
983,162463,135726
984,162463,135793
985,162459,135876
986,162472,135936
987,162533,135947
988,162589,135957
989,162667,135991
990,162668,135997
991,162647,135955
992,162587,135890
993,162621,135864
994,162637,135857
995,162704,135800
996,162767,135821
997,162882,135854
998,162949,135882
999,163058,135887
1000,163164,135911
1001,163267,135950
1002,163410,136008
1003,163527,136064
1004,163683,136103
1005,163830,136118
1006,163982,136119
1007,164139,136163
1008,164179,136116
1009,164171,136071
1010,164163,136019
1011,164178,135980
1012,164199,135946
1013,164254,135925
1014,164327,135917
1015,164402,135960
1016,164452,136009
1017,164539,136024
1018,164611,136056
1019,164700,136113
1020,164810,136179
1021,164889,136261
1022,164997,136286
1023,165083,136315
1024,165216,136355
1025,165307,136370
1026,165335,136365
1027,165292,136327
1028,165249,136262
1029,165210,136203
1030,165167,136160
1031,165190,136120
1032,165195,136106
1033,165208,136108
1034,165253,136135
1035,165255,136123
1036,165311,136120
1037,165355,136150
1038,165414,136194
1039,165477,136222
1040,165537,136256
1041,165633,136290
1042,165687,136307
1043,165791,136337
1044,165851,136385
1045,165834,136381
1046,165751,136320
1047,165628,136238
1048,165547,136203
1049,165473,136212
1050,165416,136170
1051,165349,136144
1052,165273,136174
1053,165213,136214
1054,165123,136246
1055,165093,136314
1056,165035,136338
1057,164958,136379
1058,164890,136416
1059,164783,136451
1060,164746,136493
1061,164691,136505
1062,164667,136546
1063,164548,136526
1064,164386,136482
1065,164156,136420
1066,163937,136341
1067,163769,136277
1068,163604,136238
1069,163493,136232
1070,163380,136246
1071,163270,136295
1072,163185,136331
1073,163087,136354
1074,163050,136391
1075,163014,136437
1076,163004,136534
1077,163018,136564
1078,163080,136604
1079,163167,136626
1080,163254,136645
1081,163335,136677
1082,163347,136662
1083,163318,136605
1084,163303,136524
1085,163292,136462
1086,163347,136417
1087,163409,136367
1088,163501,136352
1089,163554,136359
1090,163627,136386
1091,163712,136361
1092,163825,136366
1093,163907,136385
1094,164018,136418
1095,164162,136429
1096,164280,136439
1097,164445,136439
1098,164592,136431
1099,164702,136431
1100,164741,136371
1101,164706,136285
1102,164689,136176
1103,164642,136130
1104,164610,136162
1105,164623,136141
1106,164673,136130
1107,164725,136149
1108,164761,136161
1109,164825,136150
1110,164892,136181
1111,165030,136248
1112,165119,136308
1113,165219,136356
1114,165336,136406
1115,165468,136435
1116,165640,136481
1117,165709,136535
1118,165678,136487
1119,165584,136437
1120,165478,136324
1121,165364,136244
1122,165306,136192
1123,165271,136160
1124,165263,136133
1125,165243,136142
1126,165219,136139
1127,165209,136132
1128,165213,136144
1129,165262,136149
1130,165274,136156
1131,165331,136201
1132,165404,136216
1133,165503,136224
1134,165585,136240
1135,165655,136257
1136,165601,136222
1137,165519,136152
1138,165378,136036
1139,165252,135934
1140,165131,135869
1141,165081,135841
1142,165003,135808
1143,164943,135803
1144,164885,135834
1145,164820,135907
1146,164764,135898
1147,164725,135971
1148,164730,136033
1149,164697,136097
1150,164711,136165
1151,164700,136208
1152,164732,136257
1153,164731,136320
1154,164615,136324
1155,164460,136293
1156,164248,136209
1157,164103,136199
1158,163973,136184
1159,163892,136162
1160,163788,136172
1161,163701,136230
1162,163604,136274
1163,163509,136307
1164,163485,136359
1165,163424,136404
1166,163391,136464
1167,163399,136532
1168,163415,136573
1169,163453,136583
1170,163475,136610
1171,163436,136615
1172,163302,136543
1173,163138,136456
1174,162996,136328
1175,162862,136236
1176,162804,136155
1177,162744,136096
1178,162709,136062
1179,162673,136047
1180,162659,136021
1181,162673,135986
1182,162717,135998
1183,162751,136015
1184,162822,136073
1185,162907,136060
1186,163032,136072
1187,163154,136069
1188,163235,136073
1189,163241,136020
1190,163188,135936
1191,163123,135808
1192,163080,135700
1193,163033,135630
1194,163063,135569
1195,163113,135525
1196,163167,135539
1197,163212,135555
1198,163258,135566
1199,163345,135591
1200,163436,135634
1201,163525,135691
1202,163581,135741
1203,163656,135780
1204,163731,135800
1205,163805,135828
1206,163839,135855
1207,163748,135817
1208,163612,135715
1209,163429,135589
1210,163309,135490
1211,163155,135399
1212,163035,135334
1213,162963,135279
1214,162863,135235
1215,162807,135259
1216,162715,135226
1217,162684,135213
1218,162677,135209
1219,162684,135219
1220,162735,135243
1221,162754,135273
1222,162785,135289
1223,162863,135317
1224,162944,135364
1225,162983,135427
1226,162895,135440
1227,162775,135392
1228,162606,135292
1229,162460,135223
1230,162329,135199
1231,162221,135169
1232,162145,135166
1233,162059,135186
1234,161981,135241
1235,161904,135268
1236,161827,135320
1237,161791,135439
1238,161749,135451
1239,161734,135541
1240,161715,135585
1241,161701,135626
1242,161737,135655
1243,161751,135698
1244,161806,135787
1245,161785,135864
1246,161653,135860
1247,161528,135812
1248,161411,135776
1249,161338,135804
1250,161279,135800
1251,161231,135817
1252,161256,135887
1253,161260,135999
1254,161261,136061
1255,161316,136118
1256,161406,136198
1257,161537,136286
1258,161688,136387
1259,161822,136463
1260,161986,136501
1261,162162,136522
1262,162352,136547
1263,162530,136608
1264,162602,136604
1265,162626,136615
1266,162614,136563
1267,162645,136515
1268,162667,136490
1269,162760,136475
1270,162870,136494
1271,162947,136538
1272,163043,136579
1273,163128,136609
1274,163233,136657
1275,163385,136719
1276,163515,136851
1277,163694,136891
1278,163834,136933
1279,164001,136958
1280,164196,136993
1281,164407,137037
1282,164546,137072
1283,164560,137055
1284,164570,137022
1285,164549,136971
1286,164576,136958
1287,164639,136957
1288,164703,136974
1289,164806,137025
1290,164864,137085
1291,164967,137154
1292,165012,137202
1293,165079,137277
1294,165187,137365
1295,165254,137448
1296,165365,137523
1297,165455,137544
1298,165572,137564
1299,165697,137596
1300,165754,137628
1301,165783,137657
1302,165695,137599
1303,165593,137536
1304,165524,137508
1305,165429,137489
1306,165417,137466
1307,165368,137433
1308,165322,137415
1309,165302,137429
1310,165253,137420
1311,165255,137423
1312,165228,137454
1313,165192,137483
1314,165196,137537
1315,165179,137597
1316,165188,137618
1317,165161,137642
1318,165084,137601
1319,164892,137569
1320,164622,137573
1321,164352,137526
1322,164134,137470
1323,163995,137436
1324,163865,137445
1325,163787,137441
1326,163689,137430
1327,163581,137460
1328,163515,137517
1329,163438,137530
1330,163421,137549
1331,163385,137607
1332,163414,137658
1333,163439,137733
1334,163486,137801
1335,163544,137834
1336,163583,137842
1337,163644,137900
1338,163650,137958
1339,163600,137955
1340,163518,137913
1341,163462,137886
1342,163426,137811
1343,163461,137822
1344,163482,137811
1345,163540,137847
1346,163587,137899
1347,163631,137907
1348,163695,137930
1349,163758,137979
1350,163853,138041
1351,163948,138116
1352,164055,138163
1353,164165,138188
1354,164264,138215
1355,164361,138228
1356,164359,138234
1357,164327,138186
1358,164250,138111
1359,164183,138040
1360,164167,138004
1361,164164,137958
1362,164201,137931
1363,164202,137945
1364,164213,137975
1365,164251,137950
1366,164283,137961
1367,164355,137979
1368,164420,137997
1369,164522,138038
1370,164617,138039
1371,164745,138040
1372,164884,138046
1373,164993,138065
1374,165069,138065
1375,165049,138022
1376,165057,137950
1377,165025,137870
1378,165040,137825
1379,165083,137789
1380,165137,137773
1381,165194,137741
1382,165232,137811
1383,165279,137817
1384,165317,137847
1385,165386,137879
1386,165441,137924
1387,165485,137968
1388,165558,137999
1389,165600,138006
1390,165695,138007
1391,165746,138010
1392,165777,138002
1393,165706,137950
1394,165611,137851
1395,165515,137743
1396,165407,137669
1397,165375,137610
1398,165324,137535
1399,165281,137501
1400,165238,137508
1401,165185,137505
1402,165138,137489
1403,165121,137504
1404,165112,137530
1405,165113,137576
1406,165115,137615
1407,165122,137642
1408,165157,137654
1409,165194,137668
1410,165231,137702
1411,165152,137684
1412,165048,137644
1413,164930,137584
1414,164801,137558
1415,164726,137588
1416,164630,137614
1417,164585,137649
1418,164517,137769
1419,164481,137805
1420,164452,137776
1421,164448,137809
1422,164406,137896
1423,164371,138045
1424,164386,138164
1425,164366,138336
1426,164361,138466
1427,164341,138546
1428,164106,138695
1429,163717,139053
1430,163425,139452
1431,163353,139794
1432,163345,140070
1433,163428,140258
1434,163586,140348
1435,163811,140251
1436,163982,140139
1437,164132,140016
1438,164221,139841
1439,164391,139775
1440,164509,139724
1441,164598,139637
1442,164697,139599
1443,164797,139578
1444,164962,139598
1445,165077,139670
1446,165142,139774
1447,165108,139801
1448,165065,139806
1449,164978,139675
1450,164949,139470
1451,164945,139365
1452,164923,139268
1453,164884,139195
1454,164856,139220
1455,164841,139267
1456,164867,139249
1457,164958,139203
1458,165074,139132
1459,165229,139117
1460,165421,139156
