timestamp,red,green,ir
4111,156427,38691,190624
4126,156366,38693,190611
4130,156364,38682,190578
4140,156324,38674,190597
4168,156275,38676,190490
4171,156249,38686,190469
4180,156221,38671,190409
4208,156182,38661,190409
4316,156104,38657,190256
4318,156131,38666,190250
4327,156125,38676,190256
4331,156193,38657,190231
4340,156144,38663,190250
4350,156145,38660,190247
4360,156137,38663,190199
4371,156185,38664,190239
4380,156193,38668,190255
4390,156210,38675,190260
4400,156270,38695,190255
4411,156294,38698,190297
4420,156335,38688,190322
4430,156366,38686,190364
4535,156435,38648,190381
4537,156405,38634,190365
4541,156391,38640,190349
4549,156365,38643,190270
4568,156357,38625,190271
4570,156329,38612,190272
4580,156301,38654,190250
4590,156284,38591,190239
4600,156285,38575,190231
4610,156275,38571,190214
4620,156306,38576,190214
4629,156315,38568,190227
4639,156303,38576,190232
4650,156319,38549,190210
4660,156347,38565,190256
4669,156361,38549,190243
4680,156397,38545,190264
4690,156430,38563,190290
4730,156514,38548,190351
4732,156525,38551,190339
4748,156505,38570,190346
4792,156300,38541,190176
4799,156221,38537,190115
4809,156181,38525,190084
4820,156075,38533,190016
4830,156083,38540,189983
4839,156048,38538,189952
4849,156006,38515,189914
4859,155981,38514,189875
4913,156038,38518,189903
4919,156056,38512,189899
4929,156106,38528,189914
4969,156202,38529,189998
4971,156223,38540,190002
4979,156226,38530,189992
5033,156349,38559,190097
5039,156385,38564,190105
5049,156370,38568,190108
5068,156376,38560,190116
5113,156352,38569,190104
5120,156313,38571,190072
5129,156282,38570,190045
5147,156233,38571,190017
5149,156211,38572,189990
5159,156164,38604,189942
5168,156148,38588,189894
5179,156090,38562,189895
5190,156077,38588,189863
5200,156054,38583,189842
5209,156028,38575,189824
5219,156051,38578,189807
5230,156037,38580,189823
5240,156053,38583,189803
5250,156048,38581,189780
5267,156029,38581,189795
5269,156041,38579,189768
5279,156046,38597,189804
5289,156052,38582,189790
5308,156060,38584,189789
5311,156071,38591,189801
5320,156066,38570,189773
5330,156049,38559,189750
5339,156061,38548,189789
5349,156038,38559,189750
5367,156018,38536,189735
5370,155979,38538,189717
5410,155846,38503,189612
5412,155783,38486,189559
5418,155719,38451,189494
5429,155646,38462,189442
5448,155570,38468,189402
5450,155537,38456,189343
5458,155468,38415,189270
5469,155399,38416,189216
5479,155330,38414,189187
5489,155280,38418,189083
5499,155208,38403,189031
5508,155125,38401,188978
5518,155092,38386,188930
5530,155038,38371,188864
5540,155005,38384,188800
5548,154951,38376,188767
5567,154924,38345,188728
5570,154906,38348,188705
5587,154868,38358,188658
5653,154793,38327,188576
5668,154744,38317,188524
5712,154669,38310,188444
5798,154603,38304,188339
5808,154604,38307,188322
5819,154601,38300,188319
5830,154586,38311,188291
5839,154551,38293,188262
5849,154553,38318,188261
5870,154505,38315,188238
5879,154487,38281,188196
5888,154459,38313,188182
5899,154431,38298,188163
5909,154439,38306,188117
5918,154394,38307,188106
5929,154393,38316,188105
5939,154388,38316,188074
5949,154363,38307,188080
5958,154361,38283,188071
5968,154336,38306,188044
5979,154331,38292,188016
5989,154316,38315,188016
6007,154318,38309,187983
6009,154301,38307,187984
6028,154304,38289,187976
6135,154262,38316,187915
6215,154224,38285,187877
6250,154219,38266,187848
6251,154190,38248,187830
