timestamp,red,green,ir
6758,173982,38214,223110
6768,173974,38243,223091
6779,173972,38220,223099
6789,173963,38214,223082
6798,173938,38230,223067
6814,173953,38213,223070
6818,173955,38220,223078
6900,173997,38206,223043
6903,173969,38217,223055
6908,173959,38251,223013
6917,173980,38223,223018
6928,173951,38217,223034
6938,173947,38216,223002
6955,173947,38220,223008
6958,173940,38216,223005
6967,173894,38209,223018
6978,173952,38211,222991
6988,173936,38208,223006
6999,173926,38211,222992
7081,173928,38199,222955
7083,173922,38212,222964
7087,173931,38207,222927
7097,173930,38197,222959
7107,173925,38226,222951
7118,173946,38203,222962
7128,173940,38196,222965
7179,173941,38204,222949
7188,173980,38205,222953
7198,173936,38220,222944
7208,173944,38196,222948
7217,173959,38200,222941
7321,173925,38202,222938
7324,173921,38199,222954
7328,173922,38222,222924
7337,173914,38193,222947
7347,173906,38199,222959
7357,173922,38178,222942
7368,173904,38192,222933
7377,173911,38204,222954
7387,173917,38192,222915
7507,173862,38191,222909
7514,173874,38191,222907
7603,173863,38174,222867
7607,173859,38207,222846
7618,173842,38177,222860
7627,173846,38176,222857
7679,173864,38162,222858
7694,173853,38174,222802
7698,173859,38171,222861
7757,173851,38164,222839
7775,173848,38169,222795
7778,173854,38169,222850
7788,173842,38189,222799
7797,173841,38162,222847
7807,173818,38164,222842
7817,173844,38156,222842
7827,173827,38136,222829
7855,173832,38150,222844
7858,173833,38158,222834
7867,173847,38163,222806
7895,173843,38145,222855
7916,173826,38155,222813
7917,173818,38137,222836
7927,173826,38149,222815
7937,173837,38147,222832
7998,173815,38143,222833
8000,173825,38127,222845
8007,173839,38139,222801
8035,173827,38139,222835
8099,173815,38129,222836
8101,173802,38123,222853
8107,173774,38137,222776
8117,173809,38143,222839
8126,173820,38158,222832
8136,173817,38116,222833
8147,173807,38135,222834
8157,173820,38108,222789
8174,173814,38121,222833
8176,173823,38138,222836
8186,173794,38105,222793
8214,173806,38133,222826
8279,173792,38128,222815
8281,173798,38118,222818
8287,173784,38117,222783
8296,173785,38121,222817
8358,173799,38125,222824
8360,173787,38105,222831
8367,173788,38128,222815
8376,173793,38109,222809
8386,173794,38120,222806
8397,173784,38104,222815
8436,173805,38106,222806
8438,173789,38107,222811
8447,173795,38100,222786
8474,173788,38105,222807
8477,173783,38086,222809
8487,173791,38136,222777
8498,173793,38092,222810
8507,173793,38104,222818
8517,173790,38106,222796
8534,173791,38095,222816
8537,173799,38088,222804
8546,173792,38089,222779
8557,173785,38105,222806
8567,173809,38095,222794
8577,173800,38082,222805
8660,173810,38080,222816
8663,173805,38094,222820
8666,173812,38081,222829
8676,173797,38100,222802
8687,173821,38088,222846
8697,173808,38096,222831
8713,173801,38097,222816
8716,173816,38087,222820
8726,173813,38106,222793
8737,173824,38074,222835
8747,173771,38096,222795
8756,173812,38098,222822
8766,173817,38091,222789
8776,173824,38071,222812
8837,173815,38097,222831
8839,173813,38088,222830
8941,173801,38085,222802
8956,173808,38058,222807
9000,173808,38083,222819
9006,173830,38080,222822
9016,173809,38071,222810
9026,173796,38087,222785
9037,173797,38085,222808
9046,173800,38098,222818
9056,173800,38087,222811
9066,173772,38082,222839
9119,173796,38077,222801
9126,173804,38056,222823
9155,173804,38082,222818
9158,173796,38071,222811
9166,173788,38056,222832
9175,173796,38094,222802
9195,173800,38061,222830
9198,173786,38074,222810
9236,173771,38077,222795
9239,173791,38077,222779
9246,173785,38059,222774
9255,173787,38066,222794
9265,173786,38078,222774
9276,173776,38069,222765
9286,173788,38071,222809
9295,173794,38046,222777
9305,173782,38056,222740
9315,173794,38062,222765
9326,173786,38063,222752
9400,173783,38075,222779
9402,173779,38060,222787
9406,173785,38060,222770
9416,173770,38058,222737
9425,173777,38052,222764
9436,173776,38071,222782
9454,173780,38051,222768
9563,173778,38052,222784
9754,173788,38036,222778
9756,173780,38036,222778
9765,173766,38056,222752
9775,173769,38045,222776
9786,173773,38028,222782
9795,173783,38041,222755
9805,173754,38039,222749
9815,173755,38037,222783
9865,173777,38008,222806
9875,173766,38045,222818
9894,173763,38035,222812
9897,173766,38020,222819
9915,173773,38013,222819
9917,173776,38025,222827
9925,173773,38030,222837
9956,173772,38037,222825
9975,173774,38023,222826
9978,173762,38022,222833
9986,173767,38003,222806
9996,173756,38016,222798
10014,173759,38033,222820
10017,173758,38023,222799
10026,173768,38017,222809
10036,173761,38027,222787
10045,173773,38030,222780
10055,173763,38014,222805
10065,173770,38027,222802
10075,173770,38020,222792
10084,173744,38034,222776
10095,173750,38017,222815
10105,173753,38018,222792
10115,173763,38013,222776
10125,173761,38017,222760
10179,173751,38012,222792
10196,173771,38015,222807
10205,173769,38024,222796
10214,173757,38029,222794
10225,173755,38011,222794
10298,173732,38011,222779
10301,173745,38000,222797
10304,173731,38009,222770
10315,173720,38007,222768
10325,173749,37998,222808
10334,173715,38007,222785
10354,173718,37997,222774
10357,173746,37998,222769
10365,173741,38008,222786
10375,173713,37987,222792
10424,173728,37995,222766
10435,173726,37997,222782
10445,173717,37989,222773
10455,173709,37988,222735
10464,173709,38000,222760
10518,173710,37988,222736
10525,173709,37967,222728
10535,173721,37984,222732
10544,173720,37990,222711
10620,173701,37981,222725
10625,173696,37970,222744
10634,173696,37968,222726
10645,173691,37973,222705
10655,173700,37987,222704
10719,173699,37984,222734
10724,173696,37975,222723
10735,173671,37968,222728
10745,173686,37973,222697
10755,173678,37963,222692
10805,173675,37954,222697
10815,173676,37963,222699
10825,173651,37979,222702
10878,173662,37967,222700
10884,173655,37972,222691
10894,173648,37961,222691
10904,173658,37990,222690
10980,173660,37950,222687
11025,173647,37957,222690
11035,173658,37965,222658
11044,173634,37966,222696
11054,173663,37951,222683
11144,173653,37952,222675
11155,173668,37953,222660
11165,173664,37967,222679
11174,173654,37976,222671
11239,173671,37966,222663
11244,173673,37964,222664
11254,173675,37967,222657
11264,173640,37987,222658
11274,173675,37965,222661
11364,173668,37969,222662
11375,173651,37958,222667
11384,173667,37973,222675
11394,173658,37955,222668
11458,173689,37978,222668
11464,173690,37974,222683
11474,173675,37971,222674
11484,173686,37979,222661
11494,173683,37977,222675
11503,173684,37975,222678
11513,173697,37985,222687
11524,173687,37973,222655
11534,173684,37981,222667
11543,173670,37966,222684
11598,173690,37983,222693
11604,173682,37994,222663
11614,173681,37974,222670
11624,173687,37998,222667
11634,173668,37991,222668
11643,173676,37983,222683
11654,173689,37973,222672
11664,173663,37982,222666
11674,173666,37970,222696
11696,173673,37979,222699
11704,173671,37983,222691
11780,173673,37986,222706
11783,173698,37982,222710
11794,173668,37995,222666
11803,173667,37984,222687
11814,173678,37984,222674
11864,173686,38002,222714
11874,173682,37985,222660
11883,173672,37998,222696
11894,173694,37984,222699
11916,173701,37986,222720
11923,173676,37990,222693
11933,173681,37997,222685
11943,173678,37984,222720
11955,173669,37988,222704
11963,173691,37993,222703
11973,173685,37977,222708
12039,173691,37986,222736
12083,173721,37982,222745
12093,173680,37978,222742
12143,173685,37982,222723
12154,173679,37984,222719
12164,173711,37990,222733
12173,173696,37970,222718
12196,173696,37980,222743
12204,173705,37984,222722
12213,173696,38009,222713
12235,173711,37984,222709
12243,173710,37986,222715
12297,173701,37994,222702
12303,173712,37997,222721
12313,173712,37999,222712
12323,173706,37994,222727
12333,173695,37998,222739
12343,173708,37984,222706
12353,173718,37984,222724
12403,173709,37995,222730
12436,173707,37992,222744
12483,173720,37996,222732
12493,173709,37999,222734
12502,173693,38006,222740
12513,173726,38002,222738
12522,173734,37983,222748
12533,173720,37992,222731
12542,173706,38013,222745
12552,173726,38009,222729
12576,173714,38006,222731
12595,173712,38002,222730
12602,173713,38017,222735
12613,173699,38018,222740
12623,173725,37999,222736
12634,173715,38025,222731
12683,173722,38001,222739
12695,173717,38004,222746
12703,173729,38012,222746
12712,173718,38009,222734
12722,173722,38025,222751
12732,173723,38006,222763
12756,173718,38021,222770
12775,173712,38023,222750
12783,173726,38017,222740
12792,173722,38005,222746
12882,173729,38019,222745
12894,173709,38019,222717
12902,173717,38014,222736
