timestamp,red,green,ir
5389,180155,37945,215305
5400,180160,37951,215298
5410,180174,37940,215279
5419,180120,37935,215307
5429,180157,37947,215290
5439,180156,37945,215286
5450,180158,37929,215288
5459,180143,37945,215285
5469,180160,37943,215275
5479,180130,37945,215308
5490,180153,37927,215295
5500,180144,37928,215320
5509,180141,37928,215314
5519,180138,37928,215300
5530,180145,37914,215304
5540,180127,37942,215309
5549,180156,37935,215294
5559,180143,37920,215298
5570,180125,37938,215297
5579,180128,37930,215290
5589,180134,37912,215300
5599,180123,37926,215303
5610,180114,37944,215304
5619,180112,37923,215281
5629,180117,37912,215306
5639,180114,37929,215291
5650,180110,37929,215301
5660,180112,37929,215297
5669,180122,37940,215290
5679,180088,37927,215308
5689,180114,37924,215294
5700,180087,37925,215291
5709,180102,37916,215274
5719,180083,37931,215276
5729,180099,37935,215285
5740,180096,37913,215257
5750,180085,37934,215258
5759,180105,37916,215259
5769,180083,37929,215243
5779,180082,37925,215216
5789,180060,37935,215241
5799,180088,37927,215206
5809,180057,37931,215216
5819,180061,37933,215233
5829,180083,37931,215192
5838,180053,37925,215232
5849,180081,37889,215221
5858,180064,37911,215220
5869,180071,37906,215213
5879,180060,37919,215231
5889,180071,37913,215216
5899,180058,37917,215217
5909,180059,37933,215195
5918,180051,37921,215224
5928,180059,37917,215232
5939,180081,37912,215199
5949,180064,37931,215231
5958,180066,37897,215224
5969,180052,37900,215229
5979,180028,37921,215208
5989,180030,37908,215198
6000,180032,37916,215258
6009,180060,37907,215224
6019,180034,37912,215240
6029,180031,37918,215227
6039,180041,37921,215218
6048,180047,37914,215242
6058,180022,37912,215228
6068,180023,37912,215224
6079,180022,37914,215225
6088,180034,37914,215228
6098,180036,37892,215215
6108,180019,37915,215210
6119,180022,37893,215214
6128,180014,37902,215203
6138,180022,37917,215179
6149,180021,37891,215203
6158,180009,37911,215198
6168,180027,37889,215206
6178,180002,37912,215197
6189,180017,37878,215205
6198,179997,37900,215196
6208,179997,37905,215218
6218,179996,37900,215186
6228,179994,37900,215213
6239,180007,37899,215223
6249,179977,37908,215213
6258,179987,37902,215218
6268,179987,37914,215210
6279,179992,37902,215237
6289,180006,37890,215228
6298,179986,37902,215214
6308,179999,37910,215217
6319,179987,37900,215214
6329,179987,37895,215217
6338,179983,37899,215231
6348,179988,37907,215222
6358,179983,37893,215203
6368,179988,37901,215206
6378,179981,37896,215182
6388,179973,37893,215211
6399,179978,37898,215222
6409,179967,37894,215203
6418,179965,37898,215226
6428,179958,37905,215192
6438,179965,37896,215229
6448,179937,37905,215236
6458,179960,37906,215220
6468,179962,37909,215199
6478,179954,37893,215223
6489,179984,37886,215205
6499,179963,37905,215203
6508,179957,37903,215201
6518,179938,37909,215191
6528,179960,37901,215179
6539,179933,37899,215192
6548,179954,37893,215204
6558,179961,37904,215224
6568,179964,37901,215219
6579,179943,37875,215242
6588,179965,37881,215235
6598,179963,37893,215242
6609,179964,37885,215241
6619,179936,37891,215211
6628,179954,37889,215230
6638,179939,37887,215220
6648,179963,37892,215233
6658,179954,37898,215243
6667,179937,37894,215227
6678,179945,37884,215238
6688,179966,37911,215245
6698,179944,37891,215232
6708,179946,37888,215235
6718,179945,37868,215228
6728,179946,37888,215225
6738,179937,37881,215218
6749,179909,37884,215223
6757,179939,37885,215210
6768,179921,37896,215226
6778,179938,37888,215206
6789,179937,37884,215206
6798,179939,37895,215218
6808,179940,37880,215241
6818,179915,37884,215222
6828,179932,37883,215237
6838,179941,37883,215229
6848,179935,37873,215221
6858,179926,37877,215220
6868,179931,37880,215233
6878,179925,37873,215226
6888,179922,37888,215240
6898,179935,37879,215219
6908,179942,37860,215209
6917,179926,37880,215232
6927,179933,37893,215246
6938,179940,37868,215254
6948,179928,37880,215229
6958,179935,37870,215231
6968,179909,37877,215241
6977,179902,37871,215223
6988,179904,37887,215240
6999,179912,37884,215227
7008,179905,37889,215231
7018,179893,37882,215244
7028,179913,37882,215217
7038,179914,37882,215230
7047,179920,37884,215204
7057,179917,37882,215237
7067,179903,37887,215233
7078,179921,37868,215236
7088,179908,37856,215240
7098,179897,37890,215220
7108,179903,37883,215232
7118,179884,37874,215203
7127,179893,37860,215238
7138,179903,37871,215238
7148,179874,37869,215255
7158,179897,37890,215232
7167,179903,37874,215229
7177,179894,37868,215257
7187,179893,37887,215233
7198,179881,37880,215254
7208,179885,37881,215244
7217,179893,37879,215228
7228,179890,37875,215246
7237,179911,37865,215220
7248,179878,37883,215239
7258,179892,37871,215213
7268,179879,37866,215213
7278,179888,37864,215245
7288,179895,37858,215265
7297,179891,37882,215263
7307,179874,37880,215268
7318,179903,37883,215288
7328,179893,37877,215264
7337,179888,37881,215260
7347,179908,37869,215269
7358,179887,37879,215300
7368,179894,37857,215266
7377,179886,37878,215280
7387,179879,37887,215245
7398,179909,37872,215274
7408,179896,37881,215269
7417,179898,37877,215270
7427,179893,37872,215242
7438,179893,37872,215269
7448,179881,37879,215249
7458,179891,37869,215256
7467,179900,37867,215246
7477,179883,37864,215269
7488,179896,37865,215258
7498,179878,37877,215265
7507,179893,37877,215254
7518,179870,37878,215276
7528,179885,37876,215250
7538,179888,37866,215273
7547,179896,37869,215268
7557,179880,37869,215268
7568,179881,37877,215282
7577,179890,37878,215274
7587,179887,37865,215280
7597,179901,37871,215256
7608,179874,37873,215269
7618,179892,37874,215274
7627,179875,37873,215268
7637,179873,37884,215271
7647,179869,37868,215259
7658,179883,37874,215279
7667,179870,37883,215269
7677,179876,37888,215275
7687,179888,37874,215279
7697,179880,37872,215262
7707,179866,37870,215282
7717,179871,37873,215234
7727,179867,37869,215275
7737,179885,37880,215271
7747,179851,37879,215282
7757,179883,37886,215283
7767,179853,37879,215277
7777,179869,37869,215257
7787,179854,37879,215282
7797,179878,37892,215285
7807,179880,37876,215279
7817,179881,37868,215289
7827,179877,37886,215294
7836,179887,37869,215285
7846,179889,37872,215291
7857,179877,37866,215283
7867,179864,37876,215288
7876,179877,37866,215293
7887,179865,37858,215282
7897,179868,37863,215277
7907,179883,37863,215266
7917,179892,37884,215270
7927,179862,37882,215266
7937,179858,37892,215297
7947,179865,37882,215301
7957,179863,37875,215300
7966,179875,37880,215286
7977,179855,37879,215309
7987,179866,37866,215285
7997,179877,37882,215299
8007,179857,37891,215306
8016,179866,37881,215305
8026,179866,37896,215294
8038,179885,37874,215277
8047,179873,37880,215301
8057,179869,37889,215305
8067,179880,37886,215299
8077,179881,37884,215287
8086,179860,37883,215313
8097,179870,37882,215289
8107,179886,37869,215280
8117,179867,37894,215294
8127,179864,37862,215288
8136,179869,37881,215271
8146,179883,37880,215278
8157,179879,37892,215283
8166,179880,37870,215280
8176,179890,37860,215282
8187,179852,37885,215282
8197,179871,37883,215283
8207,179857,37876,215257
8216,179866,37861,215298
8226,179853,37864,215299
8237,179855,37876,215302
8247,179883,37878,215304
8256,179870,37877,215296
8267,179855,37870,215318
8276,179857,37867,215287
8287,179862,37874,215316
8297,179863,37887,215308
8307,179860,37867,215287
8317,179861,37877,215296
8327,179843,37882,215306
8336,179858,37884,215276
8346,179853,37879,215306
8356,179864,37852,215280
