timestamp,red,green,ir
3291,176920,37338,211629
3301,176928,37342,211614
3311,176921,37344,211637
3321,176915,37340,211625
3331,176908,37336,211619
3340,176914,37327,211625
3351,176898,37320,211616
3361,176898,37331,211584
3371,176911,37315,211606
3381,176921,37322,211597
3391,176921,37326,211587
3401,176907,37313,211607
3411,176919,37324,211611
3420,176897,37317,211596
3431,176911,37327,211580
3441,176897,37313,211591
3451,176898,37315,211579
3460,176920,37313,211600
3470,176901,37324,211613
3487,176913,37324,211625
3491,176914,37323,211627
3500,176907,37327,211637
3511,176928,37333,211660
3521,176949,37334,211685
3531,176942,37340,211682
3541,176955,37345,211714
3551,176963,37331,211706
3561,176958,37318,211729
3571,176973,37320,211708
3581,176954,37320,211691
3590,176945,37330,211687
3600,176913,37332,211698
3611,176935,37329,211680
3621,176928,37333,211698
3630,176921,37314,211651
3646,176929,37319,211684
3650,176926,37323,211682
3777,177026,37337,211848
3788,177025,37345,211864
3791,177010,37347,211860
3800,177015,37344,211832
3811,177030,37338,211834
3821,177032,37341,211856
3831,177037,37337,211847
3847,177003,37351,211840
3850,177018,37336,211835
3861,177013,37315,211815
3871,176998,37340,211783
3886,176980,37332,211791
3908,176921,37332,211781
3911,176933,37327,211754
3920,176939,37309,211721
3930,176929,37303,211695
3940,176933,37324,211645
3950,176913,37312,211661
3959,176916,37305,211660
3970,176890,37293,211685
3980,176921,37299,211672
3990,176909,37311,211702
4000,176930,37316,211707
4010,176945,37304,211702
4021,176934,37294,211724
4031,176944,37300,211672
4041,176903,37303,211660
4050,176927,37297,211644
4060,176917,37286,211639
4070,176890,37285,211601
4080,176887,37293,211585
4090,176890,37292,211589
4100,176876,37271,211553
4110,176862,37274,211576
4120,176873,37278,211606
4129,176869,37259,211601
4140,176863,37268,211607
4150,176861,37268,211628
4161,176878,37266,211621
4170,176881,37280,211643
4180,176891,37281,211627
4190,176886,37290,211639
4200,176925,37278,211664
4210,176915,37304,211657
4220,176915,37306,211659
4230,176924,37296,211663
4240,176958,37291,211668
4250,176938,37284,211687
4259,176944,37296,211687
