timestamp,ecg
652984566723423708,416
652984566731098148,382
652984566738772588,321
652984566746447028,251
652984566754121468,207
652984566761795908,173
652984566769470348,129
652984566777144788,119
652984566784819228,126
652984566792493668,121
652984566800168108,119
652984566807842548,138
652984566815516988,153
652984566823191428,141
652984566830865868,126
652984566838540308,129
652984566846214748,136
652984566853889188,126
652984566861563628,114
652984566869238068,129
652984566876912508,165
652984566884586948,180
652984566892261388,187
652984566899935828,187
652984566907610268,158
652984566915284708,136
652984566922959148,155
652984566930633588,180
652984566938308028,173
652984566945982468,160
652984566953656908,160
652984566961331348,158
652984566969005788,165
652984566976680228,187
652984566984354668,190
652984566992029108,175
652984566999703548,170
652984567007377988,170
652984567015052428,170
652984567022726868,173
652984567030401308,175
652984567038075748,182
652984567045750188,180
652984567053424628,158
652984567061099068,148
652984567068773508,170
652984567076447948,212
652984567084122388,226
652984567091796828,212
652984567099471268,197
652984567107145708,190
652984567114820148,192
652984567122494588,197
652984567130169028,185
652984567137843468,180
652984567145517908,185
652984567153192413,182
652984567160866853,170
652984567168541293,160
652984567176215733,287
652984567183890173,667
652984567191564613,1084
652984567199239053,1018
652984567206913493,336
652984567214587933,-121
652984567222262373,104
652984567229936813,275
652984567237611253,119
652984567245285693,95
652984567252960133,151
652984567260634573,90
652984567268309013,97
652984567275983453,192
652984567283657893,199
652984567291332333,160
652984567299006773,173
652984567306681213,185
652984567314355653,187
652984567322030093,202
652984567329704533,199
652984567337378973,180
652984567345053413,185
652984567352727853,199
652984567360402293,214
652984567368076733,253
652984567375751173,280
652984567383425613,263
652984567391100053,263
652984567398774493,294
652984567406448933,316
652984567414123373,333
652984567421797813,350
652984567429472253,360
652984567437146693,363
652984567444821133,375
652984567452495573,385
652984567460170013,382
652984567467844453,394
652984567475518893,392
652984567483193333,324
652984567490867773,251
652984567498542213,199
652984567506216653,155
652984567513891093,129
652984567521565533,102
652984567529239973,75
652984567536914413,65
652984567544588853,70
652984567552263293,77
652984567559937733,90
652984567567612173,97
652984567575286613,107
652984567582961053,114
652984567590635493,104
652984567598309933,99
652984567605984373,107
652984567613658813,109
652984567621333253,109
652984567629007693,126
652984567636682133,124
652984567644356573,107
652984567652031013,143
652984567659705453,199
652984567667379893,182
652984567675054333,151
652984567682728773,160
652984567690403213,163
652984567698077653,158
652984567705752093,170
652984567713426598,173
652984567721101038,170
652984567728775478,177
652984567736449918,182
652984567744124358,180
652984567751798798,187
652984567759473238,194
652984567767147678,170
652984567774822118,151
652984567782496558,163
652984567790170998,175
652984567797845438,165
652984567805519878,160
652984567813194318,175
652984567820868758,187
652984567828543198,190
652984567836217638,194
652984567843892078,182
652984567851566518,160
652984567859240958,155
652984567866915398,168
652984567874589838,180
652984567882264278,182
652984567889938718,163
652984567897613158,160
652984567905287598,173
652984567912962038,204
652984567920636478,421
652984567928310918,853
652984567935985358,1128
652984567943659798,748
652984567951334238,36
652984567959008678,-77
652984567966683118,229
652984567974357558,209
652984567982031998,70
652984567989706438,131
652984567997380878,165
652984568005055318,121
652984568012729758,134
652984568020404198,158
652984568028078638,146
652984568035753078,141
652984568043427518,155
652984568051101958,158
652984568058776398,163
652984568066450838,180
652984568074125278,190
652984568081799718,207
652984568089474158,219
652984568097148598,207
652984568104823038,202
652984568112497478,216
652984568120171918,229
652984568127846358,241
652984568135520798,265
652984568143195238,282
652984568150869678,294
652984568158544118,316
652984568166218558,348
652984568173892998,372
652984568181567438,372
652984568189241878,360
652984568196916318,370
652984568204590758,382
652984568212265198,358
652984568219939638,309
652984568227614078,258
652984568235288518,207
652984568242962958,158
652984568250637398,126
652984568258311838,109
652984568265986278,92
652984568273660783,87
652984568281335223,77
652984568289009663,63
652984568296684103,77
652984568304358543,102
652984568312032983,99
652984568319707423,99
652984568327381863,109
652984568335056303,116
652984568342730743,119
652984568350405183,121
652984568358079623,116
652984568365754063,112
652984568373428503,114
652984568381102943,126
652984568388777383,131
652984568396451823,129
652984568404126263,124
652984568411800703,126
652984568419475143,136
652984568427149583,143
652984568434824023,131
652984568442498463,124
652984568450172903,138
652984568457847343,146
652984568465521783,129
652984568473196223,119
652984568480870663,131
652984568488545103,141
652984568496219543,141
652984568503893983,136
652984568511568423,134
652984568519242863,146
652984568526917303,155
652984568534591743,141
652984568542266183,119
652984568549940623,131
652984568557615063,163
652984568565289503,175
652984568572963943,177
652984568580638383,182
652984568588312823,173
652984568595987263,155
652984568603661703,146
652984568611336143,146
652984568619010583,153
652984568626685023,163
652984568634359463,165
652984568642033903,163
652984568649708343,153
652984568657382783,173
652984568665057223,360
652984568672731663,767
652984568680406103,1084
652984568688080543,818
652984568695754983,126
652984568703429423,-114
652984568711103863,158
652984568718778303,202
652984568726452743,60
652984568734127183,102
652984568741801623,155
652984568749476063,121
652984568757150503,121
652984568764824943,136
652984568772499383,121
652984568780173823,114
652984568787848263,126
652984568795522703,138
652984568803197143,143
652984568810871583,151
652984568818546023,163
652984568826220463,175
652984568833894968,173
652984568841569408,170
652984568849243848,177
652984568856918288,180
652984568864592728,194
652984568872267168,221
652984568879941608,231
652984568887616048,236
652984568895290488,263
652984568902964928,294
652984568910639368,309
652984568918313808,329
652984568925988248,358
652984568933662688,353
652984568941337128,333
652984568949011568,333
652984568956686008,319
652984568964360448,275
652984568972034888,216
652984568979709328,160
652984568987383768,121
652984568995058208,85
652984569002732648,36
652984569010407088,12
652984569018081528,-2
652984569025755968,-26
652984569033430408,9
652984569041104848,56
652984569048779288,14
652984569056453728,-29
652984569064128168,-14
652984569071802608,-7
652984569079477048,-19
652984569087151488,-29
652984569094825928,-26
652984569102500368,-9
652984569110174808,-29
652984569117849248,-75
652984569125523688,-48
652984569133198128,14
652984569140872568,0
652984569148547008,-43
652984569156221448,-38
652984569163895888,-17
652984569171570328,2
652984569179244768,17
652984569186919208,7
652984569194593648,-7
652984569202268088,-2
652984569209942528,12
652984569217616968,29
652984569225291408,60
652984569232965848,68
652984569240640288,24
652984569248314728,29
652984569255989168,77
652984569263663608,80
652984569271338048,80
652984569279012488,102
652984569286686928,104
652984569294361368,87
652984569302035808,80
652984569309710248,75
652984569317384688,85
652984569325059128,138
652984569332733568,168
652984569340408008,153
652984569348082448,126
652984569355756888,104
652984569363431328,121
652984569371105768,155
652984569378780208,153
652984569386454648,138
652984569394129153,143
652984569401803593,158
652984569409478033,165
652984569417152473,155
652984569424826913,136
652984569432501353,214
652984569440175793,543
652984569447850233,977
652984569455524673,1050
652984569463199113,487
652984569470873553,-85
652984569478547993,12
652984569486222433,236
652984569493896873,112
652984569501571313,65
652984569509245753,192
652984569516920193,190
652984569524594633,114
652984569532269073,136
652984569539943513,173
652984569547617953,163
652984569555292393,173
652984569562966833,209
652984569570641273,192
652984569578315713,141
652984569585990153,180
652984569593664593,243
652984569601339033,216
652984569609013473,177
652984569616687913,199
652984569624362353,243
652984569632036793,270
652984569639711233,253
652984569647385673,231
652984569655060113,292
652984569662734553,375
652984569670408993,355
652984569678083433,336
652984569685757873,382
652984569693432313,392
652984569701106753,363
652984569708781193,370
652984569716455633,389
652984569724130073,385
652984569731804513,355
652984569739478953,302
652984569747153393,226
652984569754827833,165
652984569762502273,148
652984569770176713,129
652984569777851153,87
652984569785525593,77
652984569793200033,109
652984569800874473,112
652984569808548913,85
652984569816223353,85
652984569823897793,77
652984569831572233,53
652984569839246673,68
652984569846921113,82
652984569854595553,68
652984569862269993,77
652984569869944433,109
652984569877618873,129
652984569885293313,114
652984569892967753,97
652984569900642193,102
652984569908316633,107
652984569915991073,102
652984569923665513,65
652984569931339953,43
652984569939014393,134
652984569946688833,207
652984569954363338,153
652984569962037778,112
652984569969712218,116
652984569977386658,109
652984569985061098,116
652984569992735538,121
652984570000409978,99
652984570008084418,73
652984570015758858,51
652984570023433298,104
652984570031107738,192
652984570038782178,151
652984570046456618,77
652984570054131058,107
652984570061805498,126
652984570069479938,102
652984570077154378,95
652984570084828818,102
652984570092503258,116
652984570100177698,134
652984570107852138,134
652984570115526578,134
652984570123201018,143
652984570130875458,146
652984570138549898,131
652984570146224338,107
652984570153898778,102
652984570161573218,116
652984570169247658,107
652984570176922098,112
652984570184596538,158
652984570192270978,165
652984570199945418,119
652984570207619858,116
652984570215294298,260
652984570222968738,602
652984570230643178,967
652984570238317618,909
652984570245992058,287
652984570253666498,-153
652984570261340938,43
652984570269015378,207
652984570276689818,65
652984570284364258,70
652984570292038698,170
652984570299713138,131
652984570307387578,85
652984570315062018,112
652984570322736458,129
652984570330410898,129
652984570338085338,138
652984570345759778,148
652984570353434218,151
652984570361108658,158
652984570368783098,173
652984570376457538,180
652984570384131978,182
652984570391806418,182
652984570399480858,187
652984570407155298,207
652984570414829738,219
652984570422504178,229
652984570430178618,246
652984570437853058,255
652984570445527498,270
652984570453201938,299
652984570460876378,326
652984570468550818,341
652984570476225258,353
652984570483899698,358
652984570491574138,338
652984570499248578,343
652984570506923018,380
652984570514617539,346
652984570522291701,253
652984570529965863,182
652984570537640025,136
652984570545314187,119
652984570552988349,112
652984570560662511,82
652984570568336673,58
652984570576010835,48
652984570583684997,38
652984570591359159,29
652984570599033321,29
652984570606707483,36
652984570614381645,41
652984570622055807,43
652984570629729969,43
652984570637404131,56
652984570645078293,75
652984570652752455,75
652984570660426617,56
652984570668100779,53
652984570675774941,60
652984570683449103,68
652984570691123265,82
652984570698797427,90
652984570706471589,85
652984570714145751,85
652984570721819913,92
652984570729494075,95
652984570737168237,92
652984570744842399,90
652984570752516561,87
652984570760190723,90
652984570767864885,92
652984570775539047,87
652984570783213209,92
652984570790887371,104
652984570798561533,99
652984570806235695,92
652984570813909857,92
652984570821584019,97
652984570829258181,107
652984570836932343,109
652984570844606505,99
652984570852280667,95
652984570859954829,92
652984570867628991,73
652984570875303153,53
652984570882977315,99
652984570890651477,165
652984570898325639,155
652984570905999801,143
652984570913673963,168
652984570921348125,158
652984570929022287,121
652984570936696449,114
652984570944370611,126
652984570952044773,121
652984570959718935,124
652984570967393097,146
652984570975067259,143
652984570982741421,116
652984570990415583,192
652984570998089745,516
652984571005763907,950
652984571013438069,1016
652984571021112231,421
652984571028786393,-155
652984571036460555,-26
652984571044134717,209
652984571051808879,87
652984571059483041,29
652984571067157203,104
652984571074816328,92
652984571082490699,65
652984571090165070,97
652984571097839441,109
652984571105513812,92
652984571113188183,85
652984571120862554,85
652984571128536925,112
652984571136211296,146
652984571143885667,153
652984571151560038,160
652984571159234409,168
652984571166908780,160
652984571174583151,170
652984571182257522,197
652984571189931893,204
652984571197606264,207
652984571205280635,226
652984571212955006,253
652984571220629377,277
652984571228303748,290
652984571235978119,297
652984571243652490,319
652984571251326861,338
652984571259001232,350
652984571266675603,358
652984571274349974,355
652984571282024345,341
652984571289698716,316
652984571297373087,268
652984571305047458,202
652984571312721829,146
652984571320396200,104
652984571328070571,68
652984571335744942,36
652984571343419313,12
652984571351093684,17
652984571358768055,46
652984571366442426,56
652984571374116797,41
652984571381791168,43
652984571389465539,58
652984571397139910,58
652984571404814281,58
652984571412488652,68
652984571420163023,73
652984571427837394,70
652984571435511765,70
652984571443186136,75
652984571450860507,80
652984571458534878,85
652984571466209249,87
652984571473883620,87
652984571481557991,80
652984571489232362,80
652984571496906733,85
652984571504581104,82
652984571512255475,77
652984571519929846,85
652984571527604217,82
652984571535278588,77
652984571542952959,107
652984571550627330,121
652984571558301701,90
652984571565976072,80
652984571573650443,95
652984571581324814,87
652984571588999185,85
652984571596673556,95
652984571604347927,102
652984571612022298,107
652984571619696669,104
652984571627371040,97
652984571635015330,102
652984571642690119,109
652984571650364908,104
652984571658039697,107
652984571665714486,116
652984571673389275,114
652984571681064064,107
652984571688738853,99
652984571696413642,114
652984571704088431,141
652984571711763220,141
652984571719438009,136
652984571727112798,138
652984571734787587,124
652984571742462376,102
652984571750137165,99
652984571757811954,109
652984571765486743,119
652984571773161532,112
652984571780836321,114
652984571788511110,121
652984571796185899,116
652984571803860688,199
652984571811535477,492
652984571819210266,904
652984571826885055,1033
652984571834559844,516
652984571842234633,-102
652984571849909422,-46
652984571857584211,216
6.52985E+17,112
652984571872933789,12
652984571880608578,97
652984571888283367,112
652984571895958156,68
652984571903632945,95
652984571911307734,129
652984571918982523,134
652984571926657312,141
652984571934332101,131
652984571942006890,121
652984571949681679,124
652984571957356468,134
652984571965031257,148
652984571972706046,151
652984571980380835,146
652984571988055624,163
652984571995730413,185
652984572003405202,197
652984572011079991,212
652984572018754780,219
652984572026429569,233
652984572034104358,248
652984572041779147,253
652984572049453936,265
652984572057128725,287
652984572064803514,304
652984572072478303,314
652984572080153092,321
652984572087827881,326
652984572095502670,307
652984572103177459,260
652984572110852248,221
652984572118527037,207
652984572126201826,158
652984572133876615,90
652984572141551404,65
652984572149226193,51
652984572156900982,19
652984572164575771,4
652984572172250560,9
652984572179925349,24
652984572187600138,48
652984572195305046,58
652984572202979417,73
652984572210653788,77
652984572218328159,68
652984572226002530,68
652984572233676901,56
652984572241351272,41
652984572249025643,60
652984572256700014,56
652984572264374385,31
652984572272048756,58
652984572279723127,97
652984572287397498,80
652984572295071869,41
652984572302746240,36
652984572310420611,77
652984572318094982,95
652984572325769353,73
652984572333443724,77
652984572341118095,99
652984572348792466,77
652984572356466837,73
652984572364141208,109
652984572371815579,102
652984572379489950,53
652984572387164321,65
652984572394838692,95
652984572402513063,68
652984572410187434,73
652984572417861805,121
652984572425536176,126
652984572433210547,107
652984572440884918,104
652984572448559289,97
652984572456233660,65
652984572463908031,48
652984572471582402,102
652984572479256773,160
652984572486931144,155
652984572494605515,131
652984572502279886,134
652984572509954257,143
652984572517628628,148
652984572525302999,141
652984572532977370,121
652984572540651741,119
652984572548326112,134
652984572556000483,114
652984572563674854,82
652984572571349225,90
652984572579023596,116
652984572586697967,129
652984572594372338,109
652984572602046709,90
652984572609721080,112
652984572617395451,226
652984572625069822,516
652984572632744193,904
652984572640418564,928
652984572648092935,346
652984572655767306,-136
652984572663441677,7
652984572671116048,177
652984572678790419,60
652984572686464790,31
652984572694139161,107
652984572701813532,102
652984572709487903,95
652984572717162274,97
652984572724836645,75
652984572732511016,112
652984572740185387,143
652984572747859758,107
652984572755554232,90
652984572763228324,97
652984572770902416,116
652984572778576508,160
652984572786250600,153
652984572793924692,126
652984572801598784,136
652984572809272876,148
652984572816946968,175
652984572824621060,192
652984572832295152,158
652984572839969244,165
652984572847643336,233
652984572855317428,253
652984572862991520,255
652984572870665612,292
652984572878339704,294
652984572886013796,268
652984572893687888,304
652984572901361980,353
652984572909036072,329
652984572916710164,292
652984572924384256,246
652984572932058348,177
652984572939732440,138
652984572947406532,107
652984572955080624,60
652984572962754716,29
652984572970428808,24
652984572978102900,31
652984572985776992,43
652984572993451084,41
652984573001125176,34
652984573008799268,29
652984573016473360,36
652984573024147452,70
652984573031821544,85
652984573039495636,56
652984573047169728,41
652984573054843820,60
652984573062517912,82
652984573070192004,77
652984573077866096,68
652984573085540188,68
652984573093214280,68
652984573100888372,77
652984573108562464,92
652984573116236556,82
652984573123910648,68
652984573131584740,70
652984573139258832,90
652984573146932924,109
652984573154607016,112
652984573162281108,95
652984573169955200,92
652984573177629292,97
652984573185303384,90
652984573192977476,82
652984573200651568,80
652984573208325660,63
652984573215999752,68
652984573223673844,107
652984573231347936,129
652984573239022028,129
652984573246696120,131
652984573254370212,119
652984573262044304,109
652984573269718396,124
652984573277392488,121
652984573285066580,102
652984573292740672,107
652984573300414764,124
652984573308088856,109
652984573315737930,87
652984573323412370,134
652984573331086810,173
652984573338761250,129
652984573346435690,97
652984573354110130,126
652984573361784570,129
652984573369459010,109
652984573377133450,119
652984573384807890,126
652984573392482330,116
652984573400156770,221
652984573407831210,567
652984573415505650,970
652984573423180090,935
652984573430854530,292
652984573438528970,-190
652984573446203410,12
652984573453877850,214
652984573461552290,70
652984573469226730,24
652984573476901170,107
652984573484575610,107
652984573492250050,87
652984573499924490,107
652984573507598930,104
652984573515273370,73
652984573522947810,80
652984573530622250,138
652984573538296690,158
652984573545971130,121
652984573553645570,109
652984573561320010,146
652984573568994450,182
652984573576668890,182
652984573584343330,143
652984573592017770,124
652984573599692210,163
652984573607366650,194
652984573615041090,182
652984573622715530,197
652984573630389970,236
652984573638064410,253
652984573645738850,275
652984573653413290,319
652984573661087730,341
652984573668762170,341
652984573676436610,363
652984573684111050,358
652984573691785490,299
652984573699459930,253
652984573707134370,221
652984573714808810,151
652984573722483250,77
652984573730157690,56
652984573737832130,53
652984573745506570,21
652984573753181010,7
652984573760855450,21
652984573768529890,14
652984573776204330,7
652984573783878770,21
652984573791553210,36
652984573799227650,53
652984573806902090,53
652984573814576530,46
652984573822250970,56
652984573829925410,58
652984573837599850,60
652984573845274290,70
652984573852948730,60
652984573860623170,36
652984573868297610,43
652984573875972115,75
652984573883646555,92
652984573891320995,87
652984573898995435,85
652984573906669875,112
652984573914344315,124
652984573922018755,92
652984573929693195,77
652984573937367635,80
652984573945042075,73
652984573952716515,73
652984573960390955,73
652984573968065395,68
652984573975739835,70
652984573983414275,90
652984573991088715,95
652984573998763155,75
652984574006437595,70
652984574014112035,80
652984574021786475,63
652984574029460915,65
652984574037135355,134
652984574044809795,168
652984574052484235,138
652984574060158675,129
652984574067833115,126
652984574075507555,95
652984574083181995,82
652984574090856435,104
652984574098530875,109
652984574106205315,97
652984574113879755,104
652984574121554195,119
652984574129228635,129
652984574136903075,190
652984574144577515,407
652984574152251955,811
652984574159926395,1121
652984574167600835,809
652984574175275275,60
652984574182949715,-148
652984574190624155,168
652984574198298595,190
652984574205973035,48
652984574213647475,126
652984574221321915,177
652984574228996355,114
652984574236670795,121
652984574244345235,160
652984574252019675,160
652984574259694115,160
652984574267368555,158
652984574275042995,153
652984574282717435,168
652984574290391875,175
652984574298066315,175
652984574305740755,187
652984574313415195,202
652984574321089635,212
