timestamp,ch1,ch2,ch3
653223462182540360,289675,285629,377342
653223462189982336,289696,285674,377292
653223462197424312,289715,285626,377172
653223462204866288,289666,285581,377127
653223462212308264,289603,285614,377130
653223462219750240,289504,285665,377115
653223462227192216,289346,285571,377010
653223462234634192,289343,285320,376886
653223462242076168,289467,285360,376789
653223462249518144,289386,285256,376806
653223462256960120,289285,285201,376512
653223462264402096,289038,285138,376521
653223462271844072,288947,285121,376371
653223462279286048,288926,285122,376266
653223462286728024,288962,284998,376161
6.53223E+17,288960,285007,376018
653223462301611976,288946,284955,376049
653223462309053952,288857,284817,375911
653223462316557824,288723,284418,375784
653223462323996160,288614,284373,375621
653223462331434496,288568,284481,375569
653223462338872832,288447,284452,375491
653223462346311168,288504,284515,375416
653223462353749504,288424,284451,375159
653223462361187840,288193,284303,375214
653223462368626176,288213,284156,375080
653223462376064512,288241,284228,375051
653223462383502848,288199,284199,374996
653223462390941184,288139,284139,375050
653223462398379520,288105,284119,374851
653223462405817856,288039,283985,374724
653223462413256192,287808,284054,374728
653223462420694528,287957,284068,374695
653223462428132864,287915,284052,374692
653223462435571200,287939,284041,374693
653223462443009536,287764,283947,374668
653223462450509769,287824,284198,374327
653223462457944464,287704,283994,374396
653223462465379159,287708,283945,374485
653223462472813854,287681,283869,374612
653223462480248549,287722,283954,374598
653223462487683244,287798,283920,374558
653223462495117939,287750,283839,374550
653223462502552634,287719,283774,374677
653223462509987329,287656,283724,374550
653223462517422024,287616,283708,374515
653223462524856719,287542,283545,374515
653223462532291414,287481,283563,374451
653223462539726109,287445,283727,374541
653223462547160804,287437,283587,374545
653223462554595499,287542,283626,374499
653223462562030194,287176,283578,374535
653223462569464889,287255,283535,374517
653223462576899584,287264,283461,374504
653223462584272384,287140,283232,374267
653223462591710720,287252,283383,374360
653223462599149056,287166,283285,374447
653223462606587392,287147,283361,374498
653223462614025728,287016,283377,374575
653223462621464064,287061,283263,374601
653223462628902400,286920,283243,374625
653223462636340736,286937,283215,374489
653223462643779072,286787,283109,374618
653223462651217408,286834,283104,374660
653223462658655744,286852,282987,374625
653223462666094080,286811,283041,374672
653223462673532416,286774,283033,374686
653223462680970752,286674,283003,374662
653223462688409088,286656,282954,374732
653223462695847424,286562,282885,374620
653223462703285760,286601,282800,374467
653223462710724096,286502,282774,374619
653223462718224329,286313,282868,374670
653223462725659024,286258,282665,374614
653223462733093719,286383,282759,374722
653223462740528414,286429,282686,374673
653223462747963109,286518,282819,374629
653223462755397804,286483,282810,374668
653223462762832499,286335,282770,374685
653223462770267194,286357,282695,374705
653223462777701889,286336,282803,374675
653223462785136584,286370,282698,374609
653223462792571279,286123,282730,374619
653223462800005974,286127,282718,374699
653223462807440669,286125,282718,374839
653223462814875364,286170,282712,374889
653223462822310059,285991,282670,375006
653223462829744754,285967,282653,375021
653223462837179449,286091,282657,375023
653223462844614144,286070,282660,375148
653223462851986944,286001,282894,375233
653223462859425280,285893,282643,375131
653223462866863616,285865,282655,375213
653223462874301952,285926,282580,375162
653223462881740288,285872,282546,375121
653223462889178624,285867,282591,375236
653223462896616960,285582,282566,375205
653223462904055296,285624,282419,375185
653223462911493632,285432,282414,375067
653223462918931968,285499,282254,374873
653223462926370304,285416,282304,374910
653223462933808640,285331,282180,374748
653223462941246976,285267,282120,374704
653223462948685312,285157,282134,374666
653223462956123648,284984,281978,374504
653223462963561984,284837,281932,374343
653223462971000320,284775,281736,374329
653223462978438656,284592,281646,374273
653223462985876992,284620,281449,373989
653223462993315328,284640,281580,374062
653223463000753664,284484,281594,373948
6.53223E+17,284366,281549,373854
653223463015630336,284230,281430,373692
653223463023068672,284049,281249,373707
653223463030507008,284090,281271,373610
653223463037945344,283824,281242,373518
653223463045383680,283836,280982,373201
653223463052822016,283725,281106,373298
653223463060260352,283740,281104,373156
653223463067698688,283655,281013,373078
653223463075137024,283567,280904,373004
653223463082575360,283460,280923,372999
653223463090013696,283412,280700,372693
653223463097452032,283348,280706,372769
653223463104890368,283261,280602,372665
653223463112328704,283258,280610,372570
653223463119767040,282812,280535,372284
653223463127205376,283023,280619,372381
653223463134643712,283058,280469,372454
653223463142082048,283003,280381,372416
653223463149520384,282986,280427,372335
653223463156958720,282953,280469,372360
653223463164397056,282936,280453,372400
653223463171835392,282740,280507,372384
653223463179273728,282789,280294,372243
653223463186712064,282791,280273,372249
653223463194150400,282779,280289,372311
653223463201588736,282612,280295,372328
653223463209027072,282762,280135,372256
653223463216465408,282628,280183,372326
653223463223903744,282490,280095,372299
653223463231342080,282527,280047,372192
653223463238780416,282559,280111,372081
653223463246218752,282539,280109,372042
653223463253718985,282396,279864,372118
653223463261153680,282323,279845,372168
653223463268588375,282287,279900,372184
653223463276023070,282322,279906,372112
653223463283457765,282204,279879,372059
653223463290892460,282106,279914,372190
653223463298327155,282032,279939,372105
653223463305761850,282131,280063,372198
653223463313196545,282296,279980,372325
653223463320631240,282140,279871,372345
653223463328065935,282193,279974,372359
653223463335500630,282220,279966,372315
653223463342935325,282141,279916,372249
653223463350370020,281974,280003,372362
653223463357804715,281877,279922,372436
653223463365239410,281970,279981,372332
653223463372674105,281924,279996,372487
653223463380108800,281998,280002,372303
653223463387481600,282169,279900,372410
653223463394919936,281994,279881,372446
653223463402358272,281877,279921,372564
653223463409796608,281876,279951,372568
653223463417234944,281816,279919,372517
653223463424673280,281843,279932,372577
653223463432111616,281836,279783,372566
653223463439549952,281690,279912,372754
653223463446988288,281811,279874,372724
653223463454426624,281781,280016,372842
653223463461864960,281885,279969,372673
653223463469303296,281926,280056,372795
653223463476741632,281911,280066,372909
653223463484179968,281988,280179,372600
653223463491618304,282018,280137,372842
653223463499056640,281943,280157,372982
653223463506494976,281957,280160,372950
653223463513933312,282027,280100,372946
653223463521371648,282026,279979,373056
653223463528809984,281994,280178,373098
653223463536248320,281949,280071,373217
653223463543686656,282113,280172,373373
653223463551124992,282175,280423,373291
653223463558563328,282201,280408,373444
653223463566001664,282197,280390,373435
6.53223E+17,282039,280331,373452
653223463580878336,282129,280222,373427
653223463588316672,282111,280362,373529
653223463595755008,282230,280349,373402
653223463603193344,282283,280372,373536
653223463610631680,282165,280224,373354
653223463618070016,282074,280225,373298
653223463625508352,282137,280110,373184
653223463632946688,282088,280073,373060
653223463640385024,281981,279834,372983
653223463647823360,281929,279753,372839
653223463655261696,282068,279809,372923
653223463662700032,282028,279859,372833
653223463670138368,282002,279761,372796
653223463677576704,281936,279635,372629
653223463685015040,281924,279511,372522
653223463692453376,281874,279528,372522
653223463699891712,281658,279338,372457
653223463707330048,281626,279437,372516
653223463714768384,281502,279251,372540
653223463722206720,281445,279214,372461
653223463729645056,281439,278971,372551
653223463737083392,281511,278951,372442
653223463744521728,281477,278983,372454
653223463751960064,281438,279017,372337
653223463759398400,281482,278827,372119
653223463766836736,281482,278775,372099
653223463774275072,281370,278810,371991
653223463781713408,281305,278660,371980
653223463789213641,281350,278586,371700
653223463796648336,281186,278381,371823
653223463804083031,281246,278514,372018
653223463811517726,280995,278303,371931
653223463818952421,281065,278323,372055
653223463826387116,281020,278290,372119
653223463833821811,281016,278073,371933
653223463841256506,280939,277942,371998
653223463848691201,280884,277750,371941
653223463856125896,280899,277757,371988
653223463863560591,280890,277671,372249
653223463870995286,280848,277610,372306
653223463878429981,280680,277577,372317
653223463885864676,280707,277389,372338
653223463893299371,280620,277383,372368
653223463900734066,280515,277287,372314
653223463908168761,280478,277129,372445
653223463915603456,280274,276965,372361
653223463922976256,280060,276987,372591
653223463930414592,280116,276919,372442
653223463937852928,279929,276762,372265
653223463945291264,280119,276866,372065
653223463952729600,280104,276714,372053
653223463960167936,280038,276637,372133
653223463967606272,279970,276501,372074
653223463975044608,279815,276332,372143
653223463982482944,279896,276460,372225
653223463989921280,279947,276372,372254
653223463997359616,279822,276368,372122
653223464004797952,279851,276380,372038
653223464012236288,279897,276415,372165
653223464019674624,279767,276461,372117
653223464027112960,279771,276446,372123
653223464034551296,279668,276386,372154
653223464041989632,279621,276313,372142
653223464049427968,279616,276340,372246
653223464056866304,279463,276119,372451
653223464064304640,279589,276200,372206
653223464071742976,279662,276215,372136
653223464079181312,279632,276248,372066
653223464086619648,279604,276247,372066
653223464094057984,279625,276378,372158
653223464101496320,279566,276248,372232
653223464108934656,279645,276336,372354
653223464116372992,279515,276401,372270
653223464123811328,279556,276351,372272
653223464131249664,279511,276307,372308
6.53223E+17,279495,276276,372236
653223464146126336,279383,276302,372308
653223464153564672,279532,276170,372357
653223464161003008,279400,276344,372288
653223464168441344,279429,276267,372262
653223464175879680,279373,276341,372412
653223464183318016,279246,276393,372466
653223464190818249,279557,276135,372479
653223464198252944,279522,276281,372360
653223464205687639,279428,276407,372454
653223464213122334,279451,276385,372432
653223464220557029,279467,276236,372481
653223464227991724,279417,276202,372475
653223464235426419,279359,276303,372519
653223464242861114,279415,276273,372536
653223464250295809,279479,276434,372629
653223464257730504,279352,276423,372628
653223464265165199,279495,276304,372536
653223464272599894,279479,276300,372579
653223464280034589,279507,276209,372419
653223464287469284,279396,276340,372441
653223464294903979,279364,276372,372529
653223464302338674,279328,276072,372379
653223464309773369,279227,276184,372307
653223464317208064,279160,276130,372221
653223464324518984,279266,275960,372202
653223464331960960,279160,275949,371917
653223464339402936,279108,275917,371783
653223464346844912,278856,275844,371595
653223464354286888,278813,275787,371685
653223464361728864,278701,275625,371613
653223464369170840,278650,275571,371458
653223464376612816,278576,275593,371360
653223464384054792,278630,275440,371162
653223464391496768,278525,275484,371104
653223464398938744,278586,275489,371077
653223464406380720,278503,275306,370922
653223464413822696,278477,275440,370763
653223464421264672,278327,275303,370724
653223464428706648,278247,275231,370667
653223464436148624,278196,275206,370670
653223464443590600,278114,275228,370618
653223464451032576,278041,275076,370344
653223464458660242,277786,275125,370145
653223464466091296,277693,274959,370189
653223464473522350,277740,274926,370260
653223464480953404,277801,274966,370276
653223464488384458,277857,274976,370293
653223464495815512,277835,274952,370257
653223464503246566,277729,274938,370242
653223464510677620,277724,274924,370147
653223464518108674,277670,274854,370191
653223464525539728,277594,274784,370096
653223464532970782,277637,274797,370073
653223464540401836,277601,274587,369979
653223464547832890,277526,274750,370070
653223464555263944,277628,274591,370031
653223464562694998,277667,274653,369906
653223464570126052,277607,274700,369851
653223464577557106,277642,274734,369871
653223464584988160,277546,274701,369961
653223464592295424,277809,274423,370006
653223464599733760,277619,274593,369890
653223464607172096,277442,274544,369821
653223464614610432,277404,274635,369850
653223464622048768,277502,274677,369741
653223464629487104,277510,274590,369695
653223464636925440,277501,274633,369823
653223464644363776,277504,274685,369804
653223464651802112,277525,274717,369757
653223464659240448,277510,274625,369778
653223464666678784,277362,274587,369775
653223464674117120,277388,274421,369752
653223464681555456,277371,274575,369883
653223464688993792,277330,274652,369804
653223464696432128,277434,274590,369803
653223464703870464,277395,274663,369855
653223464711308800,277475,274600,369856
653223464718747136,277379,274611,370006
653223464726123592,277498,274523,369861
653223464733565568,277389,274574,370077
653223464741007544,277421,274661,369938
653223464748449520,277506,274802,370106
653223464755891496,277473,274746,370017
653223464763333472,277559,274785,370079
653223464770775448,277743,274871,370154
653223464778217424,277716,274890,370094
653223464785659400,277644,274840,370210
653223464793101376,277658,274861,370310
653223464800543352,277516,274874,370230
653223464807985328,277575,274692,370205
653223464815427304,277693,274709,370344
653223464822869280,277785,274732,370269
653223464830311256,277764,274761,370362
653223464837753232,277843,274733,370335
653223464845195208,277756,274985,370465
653223464852637184,277855,274797,370525
653223464860264850,277846,274872,370546
653223464867695904,277819,274916,370569
653223464875126958,277922,275023,370687
653223464882558012,278047,275000,370770
653223464889989066,277960,274998,370812
653223464897420120,278004,275039,370787
653223464904851174,277890,274956,370834
653223464912282228,278045,275019,370860
653223464919713282,278039,275116,370912
653223464927144336,278164,275104,370853
653223464934575390,278133,275113,370987
653223464942006444,278029,275120,371110
653223464949437498,277979,275123,371249
653223464956868552,278019,275017,371135
653223464964299606,278059,275135,371203
653223464971730660,278130,275102,371273
653223464979161714,278166,275137,371192
653223464986592768,278027,275155,371167
653223464993900032,278434,274872,370979
653223465001338368,278141,274883,371019
653223465008776704,277957,274955,371007
653223465016215040,277879,274879,370947
653223465023653376,277899,274876,370925
653223465031091712,277917,275008,370895
653223465038530048,277796,274952,370773
653223465045968384,277769,274933,370691
653223465053406720,277733,274793,370437
653223465060845056,277630,274878,370467
653223465068283392,277654,274599,370223
653223465075721728,277625,274653,370150
653223465083160064,277513,274531,370076
653223465090598400,277261,274537,370038
653223465098036736,277336,274463,369899
653223465105475072,277200,274474,369783
653223465112913408,277142,274468,369725
653223465120351744,277183,274290,369715
653223465127728200,277256,274147,369326
653223465135170176,277119,274256,369455
653223465142612152,277058,274177,369377
653223465150054128,276948,274273,369271
653223465157496104,276939,274120,369311
653223465164938080,276979,274117,369280
653223465172380056,276920,274094,369269
653223465179822032,276908,274021,369101
653223465187264008,276755,274106,369099
653223465194705984,276755,274075,369130
653223465202147960,276833,274078,369081
653223465209589936,276688,273978,369072
653223465217031912,276827,274038,369055
653223465224473888,276791,274080,368985
653223465231915864,276774,274079,368896
653223465239357840,276662,274040,368984
653223465246799816,276723,274057,368919
653223465254241792,276731,273996,368903
653223465261745664,276805,274123,368893
6.53223E+17,276624,274124,368978
653223465276622336,276619,273984,368935
653223465284060672,276628,274041,368774
653223465291499008,276489,274034,368904
653223465298937344,276516,274067,368832
653223465306375680,276732,273967,368698
653223465313814016,276682,273989,368800
653223465321252352,276740,273891,368803
653223465328690688,276610,274016,368962
653223465336129024,276664,273925,368967
653223465343567360,276590,273953,368869
653223465351005696,276619,273870,368949
653223465358444032,276698,273990,369006
653223465365882368,276638,274134,368993
653223465373320704,276714,274115,369049
653223465380759040,276644,274121,368968
653223465388197376,276750,274000,368971
653223465395635712,276944,274288,369022
653223465403074048,276890,274208,368981
653223465410512384,276914,274216,369158
653223465417950720,276896,274192,369164
653223465425389056,276849,274066,369171
653223465432827392,276863,274147,369255
653223465440265728,276843,274133,369240
653223465447704064,276816,274136,369270
653223465455142400,277158,274089,369257
653223465462580736,276994,274234,369355
653223465470019072,276811,274317,369362
653223465477457408,276883,274217,369496
653223465484895744,276899,274299,369472
653223465492334080,276856,274340,369587
653223465499772416,276917,274339,369609
653223465507210752,277022,274293,369601
653223465514649088,277131,274440,369686
653223465522087424,277137,274438,369712
653223465529587657,277427,274325,369860
653223465537022352,277226,274331,369895
653223465544457047,277275,274431,369851
653223465551891742,277121,274469,369888
653223465559326437,277115,274485,369947
653223465566761132,277302,274634,370018
653223465574195827,277271,274623,370088
653223465581630522,277160,274681,370125
653223465589065217,277296,274562,370131
653223465596499912,277292,274687,370253
653223465603934607,277424,274787,370286
653223465611369302,277357,274818,370286
653223465618803997,277456,274883,370468
653223465626238692,277522,274921,370559
653223465633673387,277636,274856,370557
653223465641108082,277586,274966,370463
653223465648542777,277643,274981,370624
653223465655977472,277783,274942,370604
653223465663350272,277707,275140,370844
653223465670788608,277754,275035,370707
653223465678226944,277731,274948,370802
653223465685665280,277814,275006,370880
653223465693103616,277946,275015,370908
653223465700541952,278065,275075,370918
653223465707980288,278017,275053,370893
653223465715418624,277824,275162,370919
653223465722856960,277902,275179,370909
653223465730295296,277885,275152,370839
653223465737733632,277882,275045,370761
653223465745171968,277761,275175,370802
653223465752610304,277781,275109,370685
653223465760048640,277601,275028,370555
653223465767486976,277764,275098,370553
653223465774925312,277761,275070,370557
653223465782363648,277791,275049,370366
653223465789801984,277667,275061,370316
653223465797240320,277902,274731,370314
653223465804678656,277762,274893,370262
653223465812116992,277514,274832,370130
653223465819555328,277355,274764,370087
653223465826993664,277434,274772,370005
6.53223E+17,277412,274779,370011
653223465841870336,277387,274805,369768
653223465849308672,277343,274754,369812
653223465856747008,277414,274794,369759
653223465864185344,277280,274795,369722
653223465871623680,277189,274689,369732
653223465879062016,277177,274569,369484
653223465886500352,277169,274687,369410
653223465893938688,277200,274645,369544
653223465901377024,277119,274652,369519
653223465908815360,277075,274662,369361
653223465916253696,276994,274642,369371
653223465923692032,276955,274659,369480
653223465931192265,277157,274740,369183
653223465938626960,277002,274633,369317
653223465946061655,277186,274607,369325
653223465953496350,277175,274641,369259
653223465960931045,277090,274691,369379
653223465968365740,277006,274642,369271
653223465975800435,277050,274694,369357
653223465983235130,277009,274612,369313
653223465990669825,276884,274613,369262
653223465998104520,276926,274509,369244
653223466005539215,276902,274560,369296
653223466012973910,276922,274573,369358
653223466020408605,277001,274573,369355
653223466027843300,276933,274695,369464
653223466035277995,277021,274616,369396
653223466042712690,277090,274515,369271
653223466050147385,277133,274612,369351
653223466057582080,277178,274591,369362
653223466064954880,277215,274932,369382
653223466072393216,277163,274783,369449
653223466079831552,277207,274793,369365
653223466087269888,277146,274833,369451
653223466094708224,277155,274877,369565
653223466102146560,277325,274820,369544
653223466109584896,277183,274744,369610
653223466117023232,277235,274721,369518
653223466124461568,277323,274803,369631
653223466131899904,277283,274854,369716
653223466139338240,277347,274767,369603
653223466146776576,277262,274941,369705
653223466154214912,277290,274884,369782
653223466161653248,277346,274967,369959
653223466169091584,277419,274938,369970
653223466176529920,277455,275037,370095
653223466183968256,277534,274920,369899
653223466191406592,277558,274979,369940
653223466198906825,277701,274942,369715
653223466206341520,277641,275017,370061
653223466213776215,277581,275120,370075
653223466221210910,277646,275125,370273
653223466228645605,277667,275209,370328
653223466236080300,277660,275249,370319
653223466243514995,277675,275216,370371
653223466250949690,277710,275290,370446
653223466258384385,277771,275448,370475
653223466265819080,277867,275386,370642
653223466273253775,277845,275422,370665
653223466280688470,277825,275538,370754
653223466288123165,277882,275481,370793
653223466295557860,277992,275499,370761
653223466302992555,277918,275523,370863
653223466310427250,277948,275634,371078
653223466317861945,278047,275461,370878
653223466325296640,278042,275588,371061
653223466332669440,278113,275560,370882
653223466340107776,278161,275641,371041
653223466347546112,278344,275791,371198
653223466354984448,278234,275813,371314
653223466362422784,278333,275758,371386
653223466369861120,278380,275911,371367
653223466377299456,278416,275930,371430
653223466384737792,278481,275956,371590
653223466392176128,278617,276016,371706
653223466399614464,278526,276075,371806
653223466407052800,278664,276051,371786
653223466414491136,278660,276118,371777
653223466421929472,278653,276179,371899
653223466429367808,278716,276173,371841
653223466436806144,278695,276266,372021
653223466444244480,278699,276272,372170
653223466451682816,278726,276316,372213
653223466459121152,278823,276354,372181
653223466466559488,278981,276190,372196
653223466473997824,278788,276132,372135
653223466481436160,278808,276304,372229
653223466488874496,278735,276359,372209
653223466496312832,278816,276384,372182
653223466503751168,278634,276301,372158
653223466511189504,278737,276282,372130
653223466518627840,278785,276323,372049
653223466526066176,278720,276263,371895
653223466533504512,278804,276204,371783
653223466540942848,278624,276199,371760
653223466548381184,278694,276132,371814
653223466555819520,278619,276158,371785
653223466563257856,278634,276216,371780
653223466570696192,278633,276209,371706
653223466578134528,278564,276187,371653
653223466585572864,278613,276137,371543
653223466593011200,278574,276129,371501
653223466600511433,278353,276067,371570
653223466607946128,278228,276170,371562
653223466615380823,278283,276042,371568
653223466622815518,278451,275991,371439
653223466630250213,278514,275958,371348
653223466637684908,278457,276049,371325
653223466645119603,278455,276105,371409
653223466652554298,278426,276144,371370
653223466659988993,278529,276007,371295
653223466667423688,278451,276018,371293
653223466674858383,278319,276010,371266
653223466682293078,278453,276123,371286
653223466689727773,278463,276164,371242
653223466697162468,278431,276039,371249
653223466704597163,278412,276022,371339
653223466712031858,278354,276060,371370
653223466719466553,278319,276099,371365
653223466726901248,278408,276057,371439
653223466734274048,278738,276254,371256
653223466741712384,278669,276246,371283
653223466749150720,278522,276251,371188
653223466756589056,278448,276088,371382
653223466764027392,278478,276100,371494
653223466771465728,278466,276085,371511
653223466778904064,278563,276154,371492
653223466786342400,278572,276258,371584
653223466793780736,278628,276195,371734
653223466801219072,278676,276173,371524
653223466808657408,278603,276305,371612
653223466816095744,278611,276311,371751
653223466823534080,278628,276305,371799
653223466830972416,278684,276296,371903
653223466838410752,278805,276249,371828
653223466845849088,278830,276356,371794
653223466853287424,278881,276349,371759
653223466860725760,278813,276456,371835
653223466868225993,278997,276508,371878
653223466875660688,278873,276525,372037
653223466883095383,278861,276444,372074
653223466890530078,278914,276512,372109
653223466897964773,278906,276543,372223
653223466905399468,278949,276572,372202
653223466912834163,278881,276575,372272
653223466920268858,279008,276502,372215
653223466927703553,279077,276586,372391
653223466935138248,279134,276666,372305
653223466942572943,279160,276554,372398
653223466950007638,279296,276678,372492
653223466957442333,279199,276741,372434
653223466964877028,279185,276754,372472
653223466972311723,279268,276787,372655
653223466979746418,279407,276780,372709
653223466987181113,279436,276943,372809
653223466994615808,279548,276915,372757
653223467001988608,279359,276745,372827
653223467009426944,279272,276902,372907
653223467016865280,279424,277068,373032
653223467024303616,279580,277053,373084
653223467031741952,279567,277112,373100
653223467039180288,279645,277140,373198
653223467046618624,279751,277131,373244
653223467054056960,279720,277195,373302
653223467061495296,279793,277283,373397
653223467068933632,279808,277313,373450
653223467076371968,279836,277330,373450
653223467083810304,279860,277371,373611
653223467091248640,279876,277377,373760
653223467098686976,279846,277234,373781
653223467106125312,279936,277330,373859
653223467113563648,279997,277441,373758
653223467121001984,279999,277462,373873
653223467128440320,280145,277504,374015
653223467135878656,280119,277278,373840
653223467143316992,280084,277501,374006
653223467150755328,280215,277519,374226
653223467158193664,280277,277669,374319
6.53223E+17,280334,277743,374414
653223467173070336,280392,277832,374492
653223467180508672,280406,277792,374425
653223467187947008,280471,277923,374547
653223467195385344,280507,277802,374639
653223467202823680,280530,277846,374757
653223467210262016,280440,277841,374860
653223467217700352,280576,277950,374860
653223467225138688,280509,277973,374784
653223467232577024,280548,277996,374876
653223467240015360,280460,277921,374768
653223467247453696,280730,277936,374796
653223467254892032,280678,278008,374823
653223467262330368,280577,277870,374814
653223467269706824,280853,277678,374878
653223467277148800,280605,277671,374727
653223467284590776,280611,277751,374692
653223467292032752,280606,277756,374634
653223467299474728,280445,277830,374695
653223467306916704,280512,277794,374509
653223467314358680,280520,277893,374405
653223467321800656,280469,277868,374380
653223467329242632,280504,277786,374480
653223467336684608,280410,277843,374541
653223467344126584,280444,277698,374483
653223467351568560,280470,277841,374355
653223467359010536,280465,277773,374424
653223467366452512,280462,277757,374322
653223467373894488,280343,277762,374405
653223467381336464,280409,277774,374433
653223467388778440,280344,277689,374348
653223467396220416,280374,277833,374372
653223467403848082,280465,277628,374536
653223467411279136,280424,277784,374404
653223467418710190,280312,277616,374438
653223467426141244,280155,277694,374349
653223467433572298,280146,277758,374310
653223467441003352,280273,277783,374433
653223467448434406,280289,277828,374477
653223467455865460,280324,277815,374420
653223467463296514,280413,277818,374338
653223467470727568,280422,277825,374471
653223467478158622,280466,277918,374603
653223467485589676,280546,277779,374502
653223467493020730,280563,277817,374647
653223467500451784,280491,277975,374754
653223467507882838,280572,277788,374579
653223467515313892,280612,277917,374762
653223467522744946,280645,277875,374616
6.53223E+17,280648,278027,374823
653223467537483264,280971,278110,374590
653223467544921600,280773,278038,374807
653223467552359936,280730,277967,374817
653223467559798272,280749,278078,374958
653223467567236608,280785,278154,374979
653223467574674944,280709,278077,374978
653223467582113280,280657,278128,375031
653223467589551616,280793,278116,375048
653223467596989952,280776,278127,375150
653223467604428288,280710,277986,375052
653223467611866624,280820,278108,375216
653223467619304960,280874,278130,375157
653223467626743296,280860,278173,375181
653223467634181632,280949,278192,375368
653223467641619968,280923,278199,375253
653223467649058304,280964,278178,375317
653223467656496640,281144,278269,375454
653223467663934976,280972,278268,375537
653223467671435209,280724,278363,375412
