timestamp,ch1,ch2,ch3
653223005280945664,287816,282845,377218
6.53223E+17,287750,282729,377172
653223005295822336,287650,282678,377039
653223005303260672,287582,282549,376991
653223005310699008,287543,282551,376958
653223005318137344,287574,282544,376876
653223005325575680,287521,282464,376906
653223005333014016,287532,282378,376793
653223005340452352,287484,282390,376630
653223005347890688,287483,282394,376694
653223005355329024,287378,282406,376628
653223005362767360,287405,282337,376613
653223005370205696,287391,282317,376587
653223005377644032,287275,282244,376549
653223005385082368,287350,282184,376520
653223005392520704,287281,282256,376510
653223005399959040,287378,282199,376507
653223005407397376,287318,282179,376499
653223005414897609,287347,281810,376057
653223005422332304,287264,282035,376218
653223005429766999,287183,282070,376302
653223005437201694,287258,281991,376450
653223005444636389,287158,282017,376428
653223005452071084,287166,282105,376392
653223005459505779,287093,282057,376318
653223005466940474,287057,281947,376378
653223005474375169,286996,281996,376305
653223005481809864,286964,282016,376361
653223005489244559,287051,282096,376296
653223005496679254,287098,282029,376337
653223005504113949,286933,281986,376310
653223005511548644,286977,281965,376313
653223005518983339,287083,282069,376332
653223005526418034,287046,281951,376305
653223005533852729,287003,282036,376402
653223005541287424,287033,282079,376326
653223005548629284,287022,281902,376086
653223005556069440,286864,281916,376058
653223005563509596,287002,282001,376277
653223005570949752,287074,282021,376257
653223005578389908,287098,282055,376352
653223005585830064,287118,282002,376190
653223005593270220,287191,282070,376232
653223005600710376,287135,282129,376217
653223005608150532,287180,282112,376383
653223005615590688,287125,282021,376382
653223005623030844,287189,282129,376504
6.53223E+17,287184,281931,376327
653223005637911156,287275,282078,376421
653223005645351312,287222,282070,376481
653223005652791468,287169,282038,376477
653223005660231624,287210,282098,376532
653223005667671780,287187,282166,376570
653223005675111936,287215,282085,376522
653223005682644937,287285,281868,376854
653223005690079632,287288,282016,376724
653223005697514327,287308,282151,376802
653223005704949022,287349,282141,376586
653223005712383717,287426,282081,376598
653223005719818412,287421,282100,376604
653223005727253107,287431,282214,376702
653223005734687802,287431,282163,376796
653223005742122497,287395,282167,376651
653223005749557192,287378,282139,376724
653223005756991887,287404,282078,376686
653223005764426582,287327,282086,376675
653223005771861277,287296,282031,376552
653223005779295972,287161,282047,376586
653223005786730667,287136,281900,376484
653223005794165362,287106,281792,376400
653223005801600057,286959,281796,376257
653223005809034752,286893,281817,376036
653223005816407552,287039,281788,375790
653223005823845888,286788,281582,375590
653223005831284224,286795,281483,375581
653223005838722560,286533,281336,375355
653223005846160896,286503,281300,375159
653223005853599232,286348,281055,375052
653223005861037568,286142,280999,375059
653223005868475904,286129,281041,374822
653223005875914240,286012,280951,374801
653223005883352576,286008,280894,374718
653223005890790912,285920,280835,374596
653223005898229248,285917,280700,374490
653223005905667584,285700,280580,374256
653223005913105920,285605,280584,374221
653223005920544256,285620,280535,373910
653223005927982592,285500,280416,373926
653223005935420928,285536,280417,373878
653223005942859264,285461,280222,373727
653223005950328557,285394,280064,373469
653223005957765072,285376,280129,373458
653223005965201587,285380,280117,373584
653223005972638102,285262,280185,373499
653223005980074617,285196,279995,373338
653223005987511132,285163,279942,373334
653223005994947647,285102,279901,373353
653223006002384162,285091,279937,373233
653223006009820677,285046,279919,373181
653223006017257192,285034,279869,372943
653223006024693707,285034,279902,372970
653223006032130222,284980,279885,372937
653223006039566737,284979,279792,372949
653223006047003252,284929,279737,372730
653223006054439767,284882,279750,372849
653223006061876282,284739,279641,372825
653223006069312797,284837,279724,372815
653223006076749312,284807,279584,372728
653223006084154880,285036,279401,372918
653223006091593216,284880,279481,372843
653223006099031552,284770,279506,372764
653223006106469888,284679,279569,372711
653223006113908224,284641,279581,372608
653223006121346560,284552,279600,372616
653223006128784896,284560,279560,372634
653223006136223232,284713,279513,372683
653223006143661568,284587,279390,372702
653223006151099904,284573,279454,372604
653223006158538240,284549,279457,372557
653223006165976576,284428,279385,372554
