timestamp,ch1,ch2,ch3
653324605802079816,332671,263652,459990
653324605809521792,332725,263726,460057
653324605816963768,332617,263644,459832
653324605824405744,333271,263618,459771
653324605831847720,332836,263471,459715
653324605839289696,332621,263493,459580
653324605846731672,332435,263458,459416
653324605854173648,332348,263448,459227
653324605861615624,332259,263320,459045
653324605869057600,332105,263283,458861
653324605876499576,332192,263267,458889
653324605883941552,332149,263003,458854
653324605891383528,331923,263125,458631
653324605898825504,331807,263067,458572
653324605906267480,331887,263006,458391
653324605913709456,331780,262879,458125
653324605921151432,331681,263004,458029
653324605928593408,331752,263008,457900
653324605936159177,331603,262764,457976
653324605943593872,331754,263018,457778
653324605951028567,331689,262971,457567
653324605958463262,331713,262771,457286
653324605965897957,331623,262765,457202
653324605973332652,331592,262904,457095
653324605980767347,331538,262984,456871
653324605988202042,331555,262925,456658
653324605995636737,331485,262874,456643
653324606003071432,331551,262951,456466
653324606010506127,331554,262913,456373
653324606017940822,331497,262896,456315
653324606025375517,331280,262978,456187
653324606032810212,331311,262847,456167
653324606040244907,331260,262906,456313
653324606047679602,331298,262774,456300
653324606055114297,331198,262749,456189
653324606062548992,331211,262669,456157
653324606069859912,331329,262543,456351
653324606077301888,331171,262612,456274
653324606084743864,331093,263280,456471
653324606092185840,331116,262924,456159
653324606099627816,331125,262706,456280
653324606107069792,331224,262650,456134
653324606114511768,331155,262580,456077
653324606121953744,331134,262547,455962
653324606129395720,331136,262503,455883
653324606136837696,331097,262387,455816
653324606144279672,331672,262414,455702
653324606151721648,331433,262433,455600
653324606159163624,331341,262476,455491
653324606166605600,331196,262608,455409
653324606174047576,331179,262389,455174
653324606181489552,331214,262604,455049
653324606188931528,331171,262641,454983
653324606196373504,331180,262633,454772
653324606203939273,331027,262777,454745
653324606211373968,331034,262709,454668
653324606218808663,331015,262577,454610
653324606226243358,331098,262725,454378
653324606233678053,331047,262555,454415
653324606241112748,331053,262587,454320
653324606248547443,331052,262463,454347
653324606255982138,331049,262572,454357
653324606263416833,331065,262633,454419
653324606270851528,330958,262824,454318
653324606278286223,330864,262669,454349
653324606285720918,330944,262584,454414
653324606293155613,330931,262631,454321
653324606300590308,330967,262523,454344
653324606308025003,330834,262533,454239
653324606315459698,330934,262528,454307
653324606322894393,330965,262479,454391
653324606330329088,330890,262417,454438
653324606337763785,331084,262145,454609
653324606345198480,330911,262415,454485
653324606352633175,330984,262493,454470
653324606360067870,331026,262410,454403
653324606367502565,330896,262426,454307
653324606374937260,330948,262549,454416
653324606382371955,331013,262483,454493
653324606389806650,331032,262515,454563
653324606397241345,330971,262585,454505
653324606404676040,330825,262772,454539
653324606412110735,330941,262533,454701
653324606419545430,330873,262378,454658
653324606426980125,331090,262470,454754
653324606434414820,330936,262443,454823
653324606441849515,330814,262400,454767
653324606449284210,330879,262394,454801
653324606456718905,330750,262412,454725
653324606464153600,331529,262409,455421
653324606471588297,331244,262412,454828
653324606479022992,331102,262384,454909
653324606486457687,331164,262418,454933
653324606493892382,331124,262423,454792
653324606501327077,331134,262435,454604
653324606508761772,331057,262478,454520
653324606516196467,331089,262578,454491
653324606523631162,331122,262652,454368
653324606531065857,331153,262671,454302
653324606538500552,331255,262714,454363
653324606545935247,331188,262721,454329
653324606553369942,331153,262651,454184
653324606560804637,331101,262645,454191
653324606568239332,331162,262542,454174
653324606575674027,331074,262546,454137
653324606583108722,331280,262667,454237
653324606590543417,331197,262479,454188
653324606597978112,331084,262397,454125
653324606605289032,331169,262246,453947
653324606612731008,331002,262262,453951
653324606620172984,330855,262183,454011
653324606627614960,330747,262191,453913
653324606635056936,330733,261970,453902
653324606642498912,330578,261986,453700
653324606649940888,330557,261915,453540
653324606657382864,330545,261994,453484
653324606664824840,330350,261932,453253
653324606672266816,330281,261756,452929
653324606679708792,330283,261825,452730
653324606687150768,330280,261875,452541
653324606694592744,330314,261941,452452
653324606702034720,330180,261832,452287
653324606709476696,330201,261881,452284
653324606716918672,330169,261821,452332
653324606724360648,330182,261905,452380
653324606731802624,330134,261867,452465
653324606739492187,330018,261524,452392
653324606746919600,329905,261461,452425
653324606754347013,329892,261419,452524
653324606761774426,329921,261570,452543
653324606769201839,329913,261436,452577
653324606776629252,329859,261378,452647
653324606784056665,330507,261983,453437
653324606791484078,330030,261699,453085
653324606798911491,329806,261438,452840
653324606806338904,329677,261352,452900
653324606813766317,329666,261243,452841
653324606821193730,329593,261258,452902
653324606828621143,329594,261139,452988
653324606836048556,329516,261234,452986
653324606843475969,329532,261162,452797
653324606850903382,329378,261073,452884
653324606858330795,329416,260964,452914
653324606865758208,329340,260937,452948
653324606872938056,329502,260528,453280
653324606880380032,329446,260667,453246
653324606887822008,329286,260711,453240
653324606895263984,329406,260739,453276
653324606902705960,329268,260945,453176
653324606910147936,329265,260877,452916
653324606917589912,329218,260737,452814
653324606925031888,329105,260763,452610
653324606932473864,329179,260735,452305
653324606939915840,329301,260835,452149
653324606947357816,329207,260924,452002
653324606954799792,329302,260953,451878
653324606962241768,329160,260876,451578
653324606969683744,329269,261043,451375
653324606977125720,329243,261094,451373
653324606984567696,329184,261070,451369
653324606992009672,329228,260941,451406
653324606999451648,329207,260940,451313
653324607007017417,329181,260729,451050
653324607014452112,329205,260746,451306
653324607021886807,329166,260895,451456
653324607029321502,329186,260962,451630
653324607036756197,329223,260984,451744
653324607044190892,329263,260879,451932
653324607051625587,329246,260809,451940
653324607059060282,329181,260837,452041
653324607066494977,329245,260787,452040
653324607073929672,329139,260760,452154
653324607081364367,329197,260749,452309
653324607088799062,329105,260743,452141
653324607096233757,329129,260711,452255
653324607103668452,329897,261403,453014
653324607111103147,329542,260996,452674
653324607118537842,329421,260883,452565
653324607125972537,329358,260829,452514
653324607133407232,329272,260894,452357
653324607140718152,329332,261093,452148
653324607148160128,329336,260932,452197
653324607155602104,329257,260900,452307
653324607163044080,329281,260911,452254
653324607170486056,329235,260851,452363
653324607177928032,329194,260836,452267
653324607185370008,329183,260922,452181
653324607192811984,329378,260982,452169
653324607200253960,329397,260995,452049
653324607207695936,329429,260982,452083
653324607215137912,329311,260977,452183
653324607222579888,329498,260964,452195
653324607230021864,329349,261001,452011
653324607237463840,329427,260929,452114
653324607244905816,329471,260948,452179
653324607252347792,329450,260910,452215
653324607259789768,329452,260897,452236
653324607267231744,329537,260943,452193
653324607274921307,329625,260995,451982
653324607282348720,329577,260798,452072
653324607289776133,329531,260827,452073
653324607297203546,329521,260834,452113
653324607304630959,329434,260892,452039
653324607312058372,329488,260894,452161
653324607319485785,329512,260925,451947
653324607326913198,329546,260919,451842
653324607334340611,329583,260976,451845
653324607341768024,329700,260958,451928
653324607349195437,329623,260968,451747
653324607356622850,329618,260815,451695
653324607364050263,329642,260937,451682
653324607371477676,329618,260888,451667
653324607378905089,329681,260926,451584
653324607386332502,329609,260933,451534
653324607393759915,329538,260832,451384
653324607401187328,329454,260744,451443
653324607408367176,329266,260862,451566
653324607415809152,329278,260856,451307
653324607423251128,330025,261417,451822
653324607430693104,329666,260830,451318
653324607438135080,329420,260621,451032
653324607445577056,329210,260347,450899
653324607453019032,329150,260367,450802
653324607460461008,329043,260359,450613
653324607467902984,329078,260193,450639
653324607475344960,329031,260078,450557
653324607482786936,328887,260115,450589
653324607490228912,328909,259964,450411
653324607497670888,328977,260021,450478
653324607505112864,328872,259993,450230
653324607512554840,328853,259933,450207
653324607519996816,328740,259924,450159
653324607527438792,328818,259881,450194
653324607534880768,328853,259870,450125
653324607542322760,328951,260044,450229
653324607549764736,328951,259909,450047
653324607557206712,328717,259756,449850
653324607564648688,328573,259725,449695
653324607572090664,328761,259719,449596
653324607579532640,328729,259715,449674
653324607586974616,328719,259849,449699
653324607594416592,328762,259816,449531
653324607601858568,328812,259905,449542
653324607609300544,328808,259864,449384
653324607616742520,328754,259856,449337
653324607624184496,328716,259805,449419
653324607631626472,328715,259676,449279
653324607639068448,328643,259745,449306
653324607646510424,328692,259807,449341
653324607653952400,328728,259874,449294
653324607661394376,328674,259776,449461
653324607668836352,328707,259706,449308
653324607676525915,328450,259385,449076
653324607683953328,328585,259564,449227
653324607691380741,328720,259662,449311
653324607698808154,328836,259729,449241
653324607706235567,328715,259813,449214
653324607713662980,328672,259735,449217
653324607721090393,328648,259783,449300
653324607728517806,328707,259715,449259
653324607735945219,328630,259770,449223
653324607743372632,329409,260489,449930
653324607750800045,329101,260172,449483
653324607758227458,328928,259967,449218
653324607765654871,328881,259880,449154
653324607773082284,328913,259925,449265
653324607780509697,328851,259835,449159
653324607787937110,328903,259798,448991
653324607795364523,328795,259805,448955
653324607802791936,328926,259893,448999
653324607809971784,328814,260103,448706
653324607817413760,328814,260069,448813
653324607824855736,328950,260092,448940
653324607832297712,328863,260087,448978
653324607839739688,328919,260011,449012
653324607847181664,328924,259964,449108
653324607854623640,329013,260047,449107
653324607862065616,329036,260050,449153
653324607869507592,329091,260028,449173
653324607876949568,329192,260142,449075
653324607884391544,329292,260077,449065
653324607891833520,329181,260132,448997
653324607899275496,329285,260134,449077
653324607906717472,329357,260255,449248
653324607914159448,329382,260264,449211
653324607921601424,329417,260307,449219
653324607929043400,329289,260331,449293
653324607936485376,329298,260360,449336
653324607944051145,329523,260414,448781
653324607951485840,329334,260365,449036
653324607958920535,329461,260504,449166
653324607966355230,329653,260536,449345
653324607973789925,329647,260529,449355
653324607981224620,329597,260572,449164
653324607988659315,329627,260650,449319
653324607996094010,329713,260707,449457
653324608003528705,329799,260705,449370
653324608010963400,329891,260746,449348
653324608018398095,329859,260718,449367
653324608025832790,329948,260625,449490
653324608033267485,329972,260698,449575
653324608040702180,329924,260661,449662
653324608048136875,329990,260600,449790
653324608055571570,330014,260810,449837
653324608063006265,330775,261467,450681
653324608070440960,330337,261019,450184
653324608077875657,330536,260752,450242
653324608085310352,330259,260826,449999
653324608092745047,330276,260818,450032
653324608100179742,330219,260858,449938
653324608107614437,330172,260897,450196
653324608115049132,330362,261002,450178
653324608122483827,330406,261048,450240
653324608129918522,330443,261071,450394
653324608137353217,330412,261007,450354
653324608144787912,330383,260961,450334
653324608152222607,330250,260936,450417
653324608159657302,330367,260881,450377
653324608167091997,330325,260880,450442
653324608174526692,330367,260865,450443
653324608181961387,330345,261042,450489
653324608189396082,330213,260907,450285
653324608196830777,330074,260772,450271
653324608204265472,330166,260720,450159
653324608211700169,330472,260504,450308
653324608219134864,330408,260617,450167
653324608226569559,330351,260615,450021
653324608234004254,330337,260648,450021
653324608241438949,330299,260522,449857
653324608248873644,330273,260612,449893
653324608256308339,330205,260562,449767
653324608263743034,330144,260552,449714
653324608271177729,330197,260503,449743
653324608278612424,330050,260544,449663
653324608286047119,330071,260439,449512
653324608293481814,330174,260468,449648
653324608300916509,330091,260446,449548
653324608308351204,330142,260443,449466
653324608315785899,330085,260364,449483
653324608323220594,330133,260351,449467
653324608330655289,330126,260415,449483
653324608338089984,330139,260505,449436
653324608345400904,330057,260539,449212
653324608352842880,330153,260546,449165
653324608360284856,330231,260471,449251
653324608367726832,330162,260545,449187
653324608375168808,330083,260535,449269
653324608382610784,330268,261257,449842
653324608390052760,330319,260877,449583
653324608397494736,330387,260565,449434
653324608404936712,330365,260544,449444
653324608412378688,330249,260549,449301
653324608419820664,330299,260587,449375
653324608427262640,330434,260608,449344
653324608434704616,330532,260531,449412
653324608442146592,330429,260493,449526
653324608449588568,330590,260549,449591
653324608457030544,330633,260557,449617
653324608464472520,330554,260465,449541
653324608471914496,330537,260498,449682
653324608479604059,330941,260317,449500
653324608487031472,330737,260566,449648
653324608494458885,330650,260669,449823
653324608501886298,330575,260661,449826
653324608509313711,330625,260650,449822
653324608516741124,330691,260671,450134
653324608524168537,330734,260566,450142
653324608531595950,330729,260706,450359
653324608539023363,330745,260650,450472
653324608546450776,330677,260736,450393
653324608553878189,330919,260633,450593
653324608561305602,330928,260627,450862
653324608568733015,330919,260670,450763
653324608576160428,330942,260657,450920
653324608583587841,330993,260652,450981
653324608591015254,331036,260743,451170
653324608598442667,331050,260736,451146
