timestamp,ch1,ch2,ch3
653323346341351661,560824,473814,513108
653323346348788176,560747,473903,513098
653323346356224691,560814,473990,513258
653323346363661206,560953,473987,513279
653323346371097721,560901,474016,513402
653323346378534236,560936,474093,513447
653323346385970751,561097,473981,513525
653323346393407266,561066,474213,513633
653323346400843781,561219,474236,513744
653323346408280296,561297,474036,513743
653323346415716811,561399,474177,513719
653323346423153326,561605,474375,513905
653323346430589841,561639,474573,513930
653323346438026356,561740,474496,514067
653323346445462871,561889,474574,514169
653323346452899386,562007,474565,514145
653323346460335901,561868,474655,514256
653323346467772416,562156,474630,514395
653323346475208941,562453,474519,514034
653323346482645456,562387,474664,514290
653323346490081971,562359,474748,514537
653323346497518486,562365,474953,514627
653323346504955001,562573,474965,514742
653323346512391516,562529,474945,514865
653323346519828031,562666,475131,514964
653323346527264546,562752,475052,515031
653323346534701061,562792,475151,515033
653323346542137576,562947,475089,515144
653323346549574091,563161,475255,515307
653323346557010606,563092,475368,515195
653323346564447121,563416,475182,515350
653323346571883636,563253,475294,515451
653323346579320151,563227,475270,515519
653323346586756666,563282,475216,515495
653323346594193181,563183,475190,515411
653323346601629696,562944,475131,515171
653323346609097161,562814,475057,515078
653323346616531856,562736,474841,515051
653323346623966551,562411,474733,514889
653323346631401246,562299,474753,514921
653323346638835941,562291,474755,514664
653323346646270636,562120,474731,514439
653323346653705331,561985,474624,514381
653323346661140026,561903,474576,514267
653323346668574721,561558,474464,514124
653323346676009416,561518,474243,513905
653323346683444111,561353,474276,513751
653323346690878806,561205,474156,513633
653323346698313501,561100,474143,513478
653323346705748196,561033,474249,513384
653323346713182891,560863,474089,513288
653323346720617586,560584,473970,513113
653323346728052281,560455,473838,513016
653323346735486976,560429,473763,512858
653323346742890733,560501,473859,512608
653323346750327248,560384,473657,512672
653323346757763763,560196,473528,512566
653323346765200278,560034,473464,512433
653323346772636793,559918,473431,512256
653323346780073308,559687,473439,512270
653323346787509823,559610,473333,512230
653323346794946338,559458,473246,512007
653323346802382853,559402,473178,511962
653323346809819368,559537,473277,512038
653323346817255883,559388,473251,511927
653323346824692398,559325,473183,511882
653323346832128913,559428,473078,511752
653323346839565428,559450,473096,511867
653323346847001943,559507,473059,511855
653323346854438458,559540,473124,511804
653323346861874973,559446,473225,511916
653323346869311488,559357,473188,512076
653323346876748013,559146,473318,511762
653323346884184528,559259,473427,511814
653323346891621043,559389,473330,511870
653323346899057558,559506,473191,511849
653323346906494073,559362,473116,511680
653323346913930588,559366,473274,511794
653323346921367103,559329,473242,511900
653323346928803618,559381,473182,511895
653323346936240133,559423,473041,511801
653323346943676648,559516,473148,511892
653323346951113163,559504,473163,511734
653323346958549678,559380,473160,511907
653323346965986193,559352,473111,511816
653323346973422708,559389,473140,511791
653323346980859223,559451,473203,511815
653323346988295738,559467,473285,511957
653323346995732253,559398,473283,512004
653323347003168768,559418,473160,511812
653323347010605293,559838,472713,512109
653323347018041808,559794,473063,512124
653323347025478323,559843,473120,512122
653323347032914838,559762,473158,512020
653323347040351353,559835,473263,512048
653323347047787868,559828,473402,512183
653323347055224383,559915,473465,512048
653323347062660898,560063,473391,512230
653323347070097413,560035,473414,512273
653323347077533928,560162,473509,512392
653323347084970443,560164,473499,512367
653323347092406958,560180,473560,512408
653323347099843473,560155,473678,512447
653323347107279988,560279,473511,512503
653323347114716503,560278,473735,512577
653323347122153018,560384,473725,512634
653323347129589533,560520,473762,512782
653323347137026048,560642,473740,512867
653323347144493513,560767,473579,513074
653323347151928208,560812,473731,513010
653323347159362903,560841,473913,513010
653323347166797598,560896,474087,513169
653323347174232293,560901,474070,513099
653323347181666988,561057,474101,513184
653323347189101683,561113,474184,513251
653323347196536378,561298,474156,513315
653323347203971073,561364,474184,513389
653323347211405768,561302,474055,513493
653323347218840463,561460,474296,513596
653323347226275158,561479,474367,513685
653323347233709853,561567,474412,513683
653323347241144548,561666,474501,513715
653323347248579243,561808,474423,513734
653323347256013938,561903,474518,513990
653323347263448633,561974,474550,513979
653323347270883328,562016,474600,514120
653323347278287085,562267,474501,514280
653323347285723600,562235,474645,514310
653323347293160115,562373,474585,514385
653323347300596630,562452,474767,514445
653323347308033145,562443,474743,514523
653323347315469660,562582,474825,514560
653323347322906175,562523,475073,514590
653323347330342690,562514,474982,514573
653323347337779205,562629,474900,514653
653323347345215720,562593,474845,514637
653323347352652235,562666,474866,514637
653323347360088750,562490,474878,514625
653323347367525265,562487,474792,514559
653323347374961780,562265,474777,514470
653323347382398295,562092,474676,514339
653323347389834810,561997,474565,514074
653323347397271325,561852,474467,513838
653323347404707840,561489,474328,513859
653323347412175305,561279,474026,513517
6.53323E+17,561109,474126,513420
653323347427044695,561087,474045,513318
653323347434479390,560922,474106,513296
653323347441914085,560746,473975,513066
653323347449348780,560759,473867,513045
653323347456783475,560668,473724,512895
653323347464218170,560540,473673,512718
653323347471652865,560419,473708,512648
653323347479087560,560207,473594,512354
653323347486522255,560094,473457,512205
653323347493956950,559865,473412,512140
653323347501391645,559763,473253,512124
653323347508826340,559626,473219,512053
653323347516261035,559747,473040,512035
653323347523695730,559615,473081,511795
653323347531130425,559420,473026,511690
653323347538565120,559326,472945,511506
653323347545968877,559002,472607,511565
653323347553405392,559140,472806,511443
653323347560841907,559030,472824,511323
653323347568278422,558936,472812,511204
653323347575714937,558884,472757,511239
653323347583151452,558813,472710,511177
653323347590587967,559026,472764,511175
653323347598024482,559065,472725,511266
653323347605460997,559050,472657,511227
653323347612897512,559026,472759,511205
653323347620334027,559016,472825,511211
653323347627770542,558987,472716,511144
653323347635207057,559058,472670,511152
653323347642643572,559056,472758,511118
653323347650080087,558943,472643,511096
653323347657516602,558900,472614,511179
653323347664953117,558993,472550,511139
653323347672389632,558968,472662,511182
653323347679764260,559231,472794,511230
653323347687204416,558999,472734,511156
653323347694644572,559006,472679,511120
653323347702084728,559126,472775,511252
653323347709524884,559190,472726,511200
653323347716965040,559118,472774,511251
653323347724405196,559157,472667,511233
653323347731845352,559082,472618,511204
653323347739285508,559207,472532,511169
653323347746725664,559216,472677,511313
653323347754165820,559177,472752,511344
653323347761605976,559313,472722,511296
653323347769046132,559216,472848,511392
653323347776486288,559331,472769,511476
653323347783926444,559269,472791,511409
653323347791366600,559327,472885,511522
653323347798806756,559433,472882,511551
653323347806246912,559566,472898,511594
653323347813841810,559639,473059,511414
653323347821272864,559669,473007,511599
653323347828703918,559701,473138,511767
653323347836134972,559716,472953,511717
653323347843566026,559851,472960,511762
653323347850997080,559911,473033,511929
653323347858428134,559968,473111,512000
653323347865859188,560110,473199,512116
653323347873290242,560180,473277,512193
653323347880721296,560091,473337,512224
653323347888152350,560130,473354,512286
653323347895583404,560255,473296,512399
653323347903014458,560317,473239,512506
653323347910445512,560466,473464,512480
653323347917876566,560639,473571,512592
653323347925307620,560828,473548,512703
653323347932738674,560797,473584,512730
653323347940169728,560813,473682,512819
653323347947446052,560597,473664,512833
653323347954886208,560716,473627,512920
653323347962326364,561037,473787,513062
653323347969766520,561189,473797,513122
653323347977206676,561282,473742,513189
653323347984646832,561468,473868,513313
653323347992086988,561363,473960,513301
653323347999527144,561590,474013,513403
653323348006967300,561640,474121,513491
653323348014407456,561695,474098,513514
653323348021847612,561728,474239,513506
653323348029287768,561681,474166,513679
653323348036727924,561873,474262,513794
653323348044168080,562264,474243,514016
653323348051608236,562227,474349,514012
653323348059048392,562296,474539,514186
653323348066488548,562542,474521,514337
653323348073928704,562561,474469,514323
653323348081430765,562917,474633,514489
653323348088867280,562982,474649,514682
653323348096303795,562928,474800,514717
653323348103740310,562951,474907,514852
653323348111176825,563083,474927,514943
653323348118613340,563202,475072,514968
653323348126049855,563073,474952,514969
653323348133486370,563050,474978,515010
653323348140922885,563243,475029,515080
653323348148359400,563060,474987,514900
653323348155795915,562975,474839,514873
653323348163232430,562977,474764,514882
653323348170668945,562891,474742,514782
653323348178105460,562789,474661,514630
653323348185541975,562603,474637,514630
653323348192978490,562496,474441,514436
653323348200415005,562406,474398,514401
653323348207851520,562285,474340,514144
653323348215288045,562299,474002,514168
653323348222724560,561887,474006,513914
653323348230161075,561843,473913,513792
653323348237597590,561647,473822,513746
653323348245034105,561401,473712,513521
653323348252470620,561281,473635,513365
653323348259907135,561303,473661,513286
653323348267343650,561134,473555,513226
653323348274780165,561008,473612,513106
653323348282216680,560926,473518,512957
653323348289653195,560811,473417,512802
653323348297089710,560684,473220,512578
653323348304526225,560396,473162,512388
653323348311962740,560218,473078,512247
653323348319399255,560038,472966,512234
653323348326835770,560048,472897,512159
653323348334272285,559946,472811,512039
653323348341708800,559879,472725,512014
653323348349176265,559553,472778,511593
653323348356610960,559611,472708,511569
653323348364045655,559603,472640,511605
653323348371480350,559682,472456,511592
653323348378915045,559586,472338,511690
653323348386349740,559455,472274,511553
653323348393784435,559573,472313,511478
653323348401219130,559487,472394,511591
653323348408653825,559603,472355,511442
653323348416088520,559583,472364,511560
653323348423523215,559499,472577,511514
653323348430957910,559485,472496,511525
653323348438392605,559670,472506,511598
653323348445827300,559431,472411,511602
653323348453261995,559618,472375,511473
653323348460696690,559517,472364,511551
653323348468131385,559601,472272,511555
653323348475566080,559653,472422,511473
653323348482969837,559469,472248,511473
653323348490406352,559476,472393,511490
653323348497842867,559674,472384,511590
653323348505279382,559682,472523,511615
653323348512715897,559753,472591,511679
653323348520152412,559815,472539,511699
653323348527588927,559823,472599,511895
653323348535025442,559928,472366,511809
653323348542461957,559948,472478,511887
653323348549898472,560032,472453,511998
653323348557334987,560014,472475,512059
653323348564771502,559981,472598,511996
653323348572208017,560064,472675,512065
653323348579644532,560172,472706,512048
653323348587081047,560101,472728,512111
653323348594517562,560334,472672,512196
653323348601954077,560260,472756,512320
653323348609390592,560332,472831,512315
653323348616796160,560532,472687,512155
653323348624234496,560576,472907,512285
653323348631672832,560675,472915,512399
653323348639111168,560715,472965,512519
653323348646549504,560694,473020,512769
653323348653987840,560863,473181,512759
653323348661426176,560930,473143,512842
653323348668864512,561084,473269,513229
653323348676302848,561136,473359,513147
653323348683741184,561108,473395,513109
653323348691179520,561284,473406,513262
653323348698617856,561293,473564,513399
653323348706056192,561244,473506,513338
653323348713494528,561494,473520,513413
653323348720932864,561516,473637,513517
653323348728371200,561792,473632,513596
653323348735809536,561879,473725,513770
653323348743247872,561905,473785,513816
653323348750717165,562311,473840,513817
653323348758153680,562270,473876,513876
653323348765590195,562290,473963,514085
653323348773026710,562469,474101,514329
653323348780463225,562588,474240,514473
653323348787899740,562699,474109,514611
653323348795336255,562740,474143,514663
653323348802772770,562834,474159,514770
653323348810209285,562981,474286,514865
653323348817645800,562910,474424,515006
653323348825082315,562978,474514,514972
653323348832518830,563149,474624,515039
653323348839955345,563332,474734,515162
653323348847391860,563460,474632,515305
653323348854828375,563461,474705,515238
653323348862264890,563517,474756,515348
653323348869701405,563766,474959,515505
653323348877137920,563839,474863,515667
653323348884574445,564064,474712,515855
653323348892010960,564117,474822,516070
653323348899447475,564273,475110,516109
653323348906883990,564304,475253,516136
653323348914320505,564380,475329,516320
653323348921757020,564529,475387,516457
653323348929193535,564645,475471,516629
653323348936630050,564810,475483,516611
653323348944066565,564930,475563,516644
653323348951503080,564964,475678,516802
653323348958939595,565095,475773,516858
653323348966376110,565216,475719,517040
653323348973812625,565350,475849,517082
653323348981249140,565349,475844,517151
653323348988685655,565244,475849,517083
653323348996122170,565037,475770,517077
653323349003558685,564946,475615,516917
653323349010995200,564844,475486,516920
653323349018493622,564637,475728,516635
653323349025926496,564600,475589,516629
653323349033359370,564526,475405,516603
653323349040792244,564410,475216,516510
653323349048225118,564285,475267,516443
653323349055657992,564148,475076,516272
653323349063090866,564037,474966,516070
653323349070523740,563942,474958,516084
653323349077956614,563876,474750,515938
653323349085389488,563817,474799,515948
653323349092822362,563685,474734,515667
653323349100255236,563481,474651,515653
653323349107688110,563265,474332,515445
653323349115120984,563233,474221,515266
653323349122553858,563127,474300,515247
653323349129986732,562947,474284,515039
653323349137419606,562749,474215,514939
653323349144852480,562680,474120,514888
653323349152192512,562709,473956,514498
653323349159630848,562593,473821,514479
653323349167069184,562424,473770,514309
653323349174507520,562230,473885,514164
653323349181945856,562100,473817,514317
653323349189384192,561966,473691,514214
653323349196822528,561862,473687,514115
653323349204260864,561809,473675,513990
653323349211699200,561712,473562,513934
653323349219137536,561664,473532,513964
653323349226575872,561693,473499,513828
653323349234014208,561724,473467,513689
653323349241452544,561614,473505,513770
653323349248890880,561574,473361,513869
653323349256329216,561676,473314,513778
653323349263767552,561744,473463,513707
653323349271205888,561706,473349,513822
653323349278644224,561750,473357,513935
653323349286144457,561886,473455,513766
653323349293579152,561761,473471,513746
653323349301013847,561765,473434,513854
653323349308448542,561708,473402,513991
653323349315883237,561805,473576,513974
653323349323317932,561780,473347,513881
653323349330752627,561711,473488,513978
653323349338187322,561883,473494,514014
653323349345622017,561830,473620,513983
653323349353056712,561890,473566,514132
653323349360491407,561908,473565,513985
653323349367926102,562068,473687,514113
653323349375360797,561981,473650,513991
653323349382795492,561894,473674,514086
653323349390230187,562040,473641,514247
653323349397664882,562128,473736,514303
653323349405099577,562096,473757,514327
653323349412534272,562267,473677,514355
653323349419938029,562148,473492,514266
653323349427374544,562420,473560,514371
653323349434811059,562491,473663,514436
653323349442247574,562542,473781,514532
653323349449684089,562738,473794,514716
653323349457120604,562815,473887,514895
653323349464557119,562726,474130,514864
653323349471993634,562796,474018,514743
653323349479430149,562905,474010,514890
653323349486866664,562985,474105,514936
653323349494303179,562855,474194,515082
653323349501739694,562982,474314,515226
653323349509176209,563235,474361,515311
653323349516612724,563344,474532,515428
653323349524049239,563553,474538,515543
653323349531485754,563544,474606,515575
653323349538922269,563481,474719,515617
653323349546358784,563693,474593,515685
653323349553764352,563958,474805,515727
653323349561202688,563997,474714,515857
653323349568641024,563874,474819,515882
653323349576079360,563969,474845,515971
653323349583517696,563960,474914,516061
653323349590956032,564095,475016,516220
653323349598394368,564213,475076,516209
653323349605832704,564406,475071,516410
653323349613271040,564438,475140,516423
653323349620709376,564622,475141,516561
653323349628147712,564894,475173,516631
653323349635586048,564859,475381,516811
653323349643024384,564845,475474,516774
653323349650462720,564994,475451,516865
653323349657901056,565178,475489,516972
653323349665339392,565329,475517,517118
653323349672777728,565336,475521,517229
653323349680216064,565510,475664,517381
653323349687685357,565565,475854,517130
653323349695121872,565662,475927,517349
653323349702558387,565722,475976,517477
653323349709994902,565715,476057,517684
653323349717431417,565815,476062,517750
653323349724867932,566097,476020,517874
653323349732304447,566154,476166,517918
653323349739740962,566196,476259,518038
653323349747177477,566244,476211,518096
653323349754613992,566427,476177,518156
653323349762050507,566503,476385,518218
653323349769487022,566699,476439,518455
653323349776923537,566668,476449,518551
653323349784360052,566730,476587,518601
653323349791796567,566890,476616,518683
653323349799233082,567095,476685,518829
653323349806669597,567174,476712,518873
653323349814106112,567316,476678,519053
653323349821542637,567163,476553,519003
653323349828979152,567475,476743,519306
653323349836415667,567626,476860,519391
653323349843852182,567616,476932,519501
653323349851288697,567868,477033,519553
653323349858725212,568018,477031,519760
653323349866161727,567971,477132,519764
653323349873598242,568083,477175,519968
653323349881034757,568172,477367,519953
653323349888471272,568191,477354,519895
653323349895907787,568119,477394,520004
653323349903344302,568227,477411,520071
653323349910780817,568188,477246,519947
653323349918217332,568136,477130,519952
653323349925653847,568025,477079,519809
653323349933090362,567852,476909,519729
653323349940526877,567820,476823,519713
653323349947963392,567598,476813,519653
653323349955399917,567290,476951,519588
653323349962836432,567309,476729,519464
653323349970272947,567303,476558,519240
653323349977709462,567228,476462,519146
653323349985145977,567087,476374,518942
653323349992582492,566808,476348,518878
653323350000019007,566801,476275,518857
653323350007455522,566507,476140,518641
653323350014892037,566483,476115,518521
653323350022328552,566413,475928,518574
653323350029765067,566275,475922,518424
653323350037201582,566067,475936,518297
653323350044638097,565857,475780,518093
653323350052074612,565906,475867,518079
653323350059511127,565903,475754,518054
653323350066947642,565806,475781,518034
653323350074384157,565626,475611,517758
653323350081820672,565558,475567,517703
653323350089288137,565460,475470,517485
653323350096722832,565323,475388,517488
653323350104157527,565297,475328,517392
653323350111592222,565112,475367,517357
653323350119026917,565046,475249,517292
653323350126461612,564907,475314,517284
653323350133896307,564891,475201,517172
653323350141331002,564899,475147,517224
653323350148765697,564954,475171,517328
653323350156200392,564943,475144,517278
653323350163635087,564862,475179,517154
653323350171069782,564865,475108,517264
653323350178504477,564772,475110,517254
653323350185939172,564968,475126,517346
653323350193373867,564838,475142,517243
653323350200808562,564868,475228,517251
653323350208243257,564958,475247,517328
653323350215677952,565024,475249,517337
653323350223081709,564963,475324,517107
653323350230518224,565005,475290,517240
653323350237954739,565009,475305,517318
653323350245391254,565011,475200,517327
653323350252827769,565140,475122,517410
653323350260264284,565002,475119,517280
653323350267700799,565029,475330,517369
653323350275137314,565044,475357,517329
653323350282573829,564966,475212,517323
653323350290010344,565005,475237,517358
653323350297446859,565138,475208,517373
653323350304883374,565005,475185,517386
653323350312319889,565206,475244,517517
653323350319756404,565254,475252,517514
653323350327192919,565288,475385,517631
653323350334629434,565322,475354,517577
653323350342065949,565205,475452,517547
653323350349502464,565457,475301,517676
653323350356938989,565517,475401,517583
653323350364375504,565483,475408,517697
653323350371812019,565457,475680,517786
653323350379248534,565429,475491,517876
653323350386685049,565346,475608,517929
653323350394121564,565530,475762,517962
653323350401558079,565617,475724,518077
653323350408994594,565634,475742,518093
653323350416431109,565735,475802,518144
653323350423867624,565759,475756,518073
653323350431304139,565802,475830,518230
653323350438740654,565925,475900,518360
653323350446177169,566093,475937,518367
653323350453613684,566106,475885,518360
653323350461050199,566163,475968,518438
653323350468486714,566185,476048,518581
